index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP
1708,22200375,1610612759,SAS,1610612745,HOU,2022-23,24,29,2022-12-08,53,26.2,19.5,28.5,23.0,23.3,22.2
1713,22200374,1610612748,MIA,1610612746,LAC,2022-23,20,28,2022-12-08,48,28.9,24.0,27.3,21.5,23.2,21.3
1709,22200375,1610612745,HOU,1610612759,SAS,2022-23,29,24,2022-12-08,53,28.5,23.0,26.2,19.5,21.3,23.2
1699,22200381,1610612758,SAC,1610612739,CLE,2022-23,31,20,2022-12-09,51,30.6,24.0,27.7,22.0,23.4,22.3
1694,22200383,1610612765,DET,1610612763,MEM,2022-23,27,34,2022-12-09,61,28.1,21.0,30.0,25.0,22.3,23.4
1695,22200383,1610612763,MEM,1610612765,DET,2022-23,34,27,2022-12-09,61,31.1,25.5,30.0,21.5,25.1,21.2
1705,22200378,1610612754,IND,1610612764,WAS,2022-23,31,33,2022-12-09,64,24.8,18.5,30.3,23.0,21.2,25.1
1700,22200379,1610612753,ORL,1610612761,TOR,2022-23,37,25,2022-12-09,62,25.4,17.5,26.3,18.0,20.8,20.7
1690,22200382,1610612755,PHI,1610612747,LAL,2022-23,31,20,2022-12-09,51,27.7,22.0,30.6,24.0,20.7,20.8
1706,22200386,1610612742,DAL,1610612749,MIL,2022-23,33,32,2022-12-09,65,30.0,21.5,31.1,25.5,21.0,22.5
1692,22200380,1610612751,BKN,1610612737,ATL,2022-23,36,30,2022-12-09,66,31.6,24.5,31.9,27.0,22.5,21.0
1691,22200382,1610612747,LAL,1610612755,PHI,2022-23,20,31,2022-12-09,51,30.1,23.0,28.2,21.5,24.0,22.7
1698,22200381,1610612739,CLE,1610612758,SAC,2022-23,20,31,2022-12-09,51,26.3,18.0,25.4,17.5,22.7,24.0
1703,22200377,1610612752,NYK,1610612766,CHA,2022-23,22,20,2022-12-09,42,28.2,19.5,28.0,20.5,22.8,21.7
1688,22200385,1610612762,UTA,1610612750,MIN,2022-23,24,28,2022-12-09,52,28.2,21.5,30.1,23.0,21.7,22.8
1704,22200378,1610612764,WAS,1610612754,IND,2022-23,33,31,2022-12-09,64,30.4,24.0,26.9,18.0,21.7,23.1
1701,22200379,1610612761,TOR,1610612753,ORL,2022-23,25,37,2022-12-09,62,28.0,20.5,28.2,19.5,23.1,21.7
1696,22200384,1610612756,PHX,1610612740,NOP,2022-23,27,26,2022-12-09,53,26.9,18.0,30.4,24.0,23.6,23.8
1689,22200385,1610612750,MIN,1610612762,UTA,2022-23,28,24,2022-12-09,52,31.9,27.0,31.6,24.5,23.8,23.6
1697,22200384,1610612740,NOP,1610612756,PHX,2022-23,26,27,2022-12-09,53,30.0,25.0,28.1,21.0,23.4,22.9
1693,22200380,1610612737,ATL,1610612751,BKN,2022-23,30,36,2022-12-09,66,30.3,23.0,24.8,18.5,22.9,23.4
1702,22200377,1610612766,CHA,1610612752,NYK,2022-23,20,22,2022-12-09,42,25.1,16.5,31.0,23.5,24.0,23.7
1707,22200386,1610612749,MIL,1610612742,DAL,2022-23,32,33,2022-12-09,65,31.0,23.5,25.1,16.5,23.7,24.0
1681,22200388,1610612754,IND,1610612751,BKN,2022-23,38,40,2022-12-10,78,25.2,18.5,28.6,23.5,21.2,22.5
1680,22200388,1610612751,BKN,1610612754,IND,2022-23,40,38,2022-12-10,78,32.4,24.5,28.1,21.5,22.5,21.2
1682,22200390,1610612760,OKC,1610612739,CLE,2022-23,22,28,2022-12-10,50,27.9,21.5,25.5,18.0,23.6,21.3
1676,22200393,1610612762,UTA,1610612743,DEN,2022-23,26,28,2022-12-10,54,28.6,23.5,25.2,18.5,21.3,23.6
1673,22200387,1610612759,SAS,1610612748,MIA,2022-23,25,29,2022-12-10,54,25.7,19.5,30.4,21.5,23.4,23.6
1674,22200392,1610612744,GSW,1610612738,BOS,2022-23,33,25,2022-12-10,58,32.6,18.5,30.4,24.0,23.6,23.4
1686,22200389,1610612746,LAC,1610612764,WAS,2022-23,28,29,2022-12-10,57,28.7,24.5,32.4,25.0,21.9,23.5
1678,22200394,1610612750,MIN,1610612757,POR,2022-23,27,32,2022-12-10,59,30.5,27.0,33.1,25.0,23.5,21.9
1683,22200390,1610612739,CLE,1610612760,OKC,2022-23,28,22,2022-12-10,50,25.5,18.0,27.9,21.5,21.8,23.3
1685,22200391,1610612741,CHI,1610612742,DAL,2022-23,40,30,2022-12-10,70,28.3,24.5,27.8,21.5,23.3,21.8
1687,22200389,1610612764,WAS,1610612746,LAC,2022-23,29,28,2022-12-10,57,30.4,24.0,32.6,18.5,21.6,23.1
1679,22200394,1610612757,POR,1610612750,MIN,2022-23,32,27,2022-12-10,59,28.1,21.5,32.4,24.5,23.1,21.6
1672,22200387,1610612748,MIA,1610612759,SAS,2022-23,29,25,2022-12-10,54,27.8,21.5,28.3,24.5,23.1,23.3
1675,22200392,1610612738,BOS,1610612744,GSW,2022-23,25,33,2022-12-10,58,33.1,25.0,30.5,27.0,23.3,23.1
1677,22200393,1610612743,DEN,1610612762,UTA,2022-23,28,26,2022-12-10,54,32.4,25.0,28.7,24.5,22.2,21.1
1684,22200391,1610612742,DAL,1610612741,CHI,2022-23,30,40,2022-12-10,70,30.4,21.5,25.7,19.5,21.1,22.2
1664,22200396,1610612765,DET,1610612747,LAL,2022-23,26,32,2022-12-11,58,27.5,21.0,28.5,21.0,22.1,23.1
1667,22200400,1610612737,ATL,1610612741,CHI,2022-23,22,27,2022-12-11,49,30.4,23.0,29.4,25.0,23.1,22.1
1668,22200401,1610612745,HOU,1610612749,MIL,2022-23,19,25,2022-12-11,44,28.3,23.0,30.0,24.0,21.5,23.6
1665,22200396,1610612747,LAL,1610612765,DET,2022-23,32,26,2022-12-11,58,28.7,21.0,24.4,16.5,23.6,21.5
1670,22200395,1610612756,PHX,1610612740,NOP,2022-23,36,29,2022-12-11,65,26.8,18.0,27.8,20.5,23.5,22.9
1660,22200398,1610612761,TOR,1610612753,ORL,2022-23,19,18,2022-12-11,37,27.8,20.5,26.8,18.0,22.9,23.5
1661,22200398,1610612753,ORL,1610612761,TOR,2022-23,18,19,2022-12-11,37,26.3,17.5,30.8,23.5,20.6,23.2
1663,22200399,1610612766,CHA,1610612755,PHI,2022-23,21,20,2022-12-11,41,24.4,16.5,28.7,21.0,23.2,20.6
1671,22200395,1610612740,NOP,1610612756,PHX,2022-23,29,36,2022-12-11,65,29.4,25.0,30.4,23.0,23.4,23.2
1666,22200400,1610612741,CHI,1610612737,ATL,2022-23,27,22,2022-12-11,49,29.5,24.5,28.4,22.0,23.2,23.4
1669,22200401,1610612749,MIL,1610612745,HOU,2022-23,25,19,2022-12-11,44,30.8,23.5,26.3,17.5,24.1,22.6
1658,22200397,1610612758,SAC,1610612752,NYK,2022-23,22,36,2022-12-11,58,30.0,24.0,28.3,23.0,22.6,24.1
1659,22200397,1610612752,NYK,1610612758,SAC,2022-23,36,22,2022-12-11,58,28.5,21.0,27.5,21.0,23.1,20.9
1662,22200399,1610612755,PHI,1610612766,CHA,2022-23,20,21,2022-12-11,41,28.4,22.0,29.5,24.5,20.9,23.1
1646,22200407,1610612757,POR,1610612750,MIN,2022-23,33,27,2022-12-12,60,29.0,21.5,33.3,26.0,23.3,21.2
1654,22200403,1610612764,WAS,1610612751,BKN,2022-23,25,29,2022-12-12,54,29.8,24.0,28.0,21.5,21.2,23.3
1653,22200404,1610612737,ATL,1610612763,MEM,2022-23,29,35,2022-12-12,64,30.0,21.0,26.9,18.5,22.8,22.7
1645,22200402,1610612748,MIA,1610612754,IND,2022-23,26,19,2022-12-12,45,28.0,21.5,29.8,24.0,22.7,22.8
1656,22200408,1610612746,LAC,1610612738,BOS,2022-23,29,25,2022-12-12,54,28.1,24.5,33.8,25.0,22.1,23.2
1651,22200405,1610612760,OKC,1610612742,DAL,2022-23,28,23,2022-12-12,51,27.3,21.5,25.4,19.5,23.2,22.1
1644,22200402,1610612754,IND,1610612748,MIA,2022-23,19,26,2022-12-12,45,26.9,18.5,30.0,21.0,20.9,25.1
1652,22200404,1610612763,MEM,1610612737,ATL,2022-23,35,29,2022-12-12,64,31.2,25.5,29.9,27.0,25.1,20.9
1655,22200403,1610612751,BKN,1610612764,WAS,2022-23,29,25,2022-12-12,54,33.8,25.0,28.1,24.5,23.4,23.4
1648,22200406,1610612759,SAS,1610612739,CLE,2022-23,29,27,2022-12-12,56,25.4,19.5,27.3,21.5,23.4,23.4
1657,22200408,1610612738,BOS,1610612746,LAC,2022-23,25,29,2022-12-12,54,33.3,26.0,29.0,21.5,23.6,21.6
1649,22200406,1610612739,CLE,1610612759,SAS,2022-23,27,29,2022-12-12,56,24.5,18.0,30.9,21.5,21.6,23.6
1647,22200407,1610612750,MIN,1610612757,POR,2022-23,27,33,2022-12-12,60,29.9,27.0,31.2,25.5,23.5,21.4
1650,22200405,1610612742,DAL,1610612760,OKC,2022-23,23,28,2022-12-12,51,30.9,21.5,24.5,18.0,21.4,23.5
1643,22200409,1610612758,SAC,1610612755,PHI,2022-23,32,39,2022-12-13,71,28.4,22.0,28.8,23.5,22.5,21.7
1638,22200411,1610612745,HOU,1610612756,PHX,2022-23,27,20,2022-12-13,47,27.7,21.0,30.3,23.5,21.7,22.5
1637,22200413,1610612738,BOS,1610612747,LAL,2022-23,37,24,2022-12-13,61,32.4,25.0,29.8,25.5,23.4,21.4
1642,22200409,1610612755,PHI,1610612758,SAC,2022-23,39,32,2022-12-13,71,28.1,20.5,29.7,22.0,21.4,23.4
1640,22200410,1610612749,MIL,1610612744,GSW,2022-23,38,27,2022-12-13,65,30.3,23.5,27.7,21.0,24.0,24.2
1641,22200410,1610612744,GSW,1610612749,MIL,2022-23,27,38,2022-12-13,65,31.9,18.5,27.8,18.0,24.2,24.0
1634,22200412,1610612762,UTA,1610612740,NOP,2022-23,29,30,2022-12-13,59,28.8,23.5,28.4,22.0,21.3,23.8
1639,22200411,1610612756,PHX,1610612745,HOU,2022-23,20,27,2022-12-13,47,27.8,18.0,31.9,18.5,23.8,21.3
1636,22200413,1610612747,LAL,1610612738,BOS,2022-23,24,37,2022-12-13,61,29.7,22.0,28.1,20.5,23.5,23.0
1635,22200412,1610612740,NOP,1610612762,UTA,2022-23,30,29,2022-12-13,59,29.8,25.5,32.4,25.0,23.0,23.5
1628,22200415,1610612754,IND,1610612744,GSW,2022-23,27,26,2022-12-14,53,26.5,18.0,29.6,27.0,21.1,23.7
1625,22200414,1610612766,CHA,1610612765,DET,2022-23,33,35,2022-12-14,68,25.1,19.5,29.7,23.5,23.7,21.1
1618,22200419,1610612760,OKC,1610612748,MIA,2022-23,31,31,2022-12-14,62,26.7,21.5,30.9,21.5,23.0,22.9
1631,22200420,1610612757,POR,1610612759,SAS,2022-23,39,28,2022-12-14,67,29.1,21.5,27.3,21.5,22.9,23.0
1632,22200416,1610612753,ORL,1610612737,ATL,2022-23,50,22,2022-12-14,72,25.3,16.0,28.8,22.0,20.1,24.1
1630,22200420,1610612759,SAS,1610612757,POR,2022-23,28,39,2022-12-14,67,26.1,19.5,29.4,21.0,24.1,20.1
1620,22200422,1610612764,WAS,1610612743,DEN,2022-23,31,38,2022-12-14,69,29.7,23.5,25.1,19.5,21.3,22.2
1626,22200417,1610612761,TOR,1610612758,SAC,2022-23,31,23,2022-12-14,54,26.6,18.0,29.8,26.0,22.2,21.3
1619,22200419,1610612748,MIA,1610612760,OKC,2022-23,31,31,2022-12-14,62,27.3,21.5,29.1,21.5,22.1,22.1
1615,22200421,1610612739,CLE,1610612742,DAL,2022-23,26,19,2022-12-14,45,24.4,18.0,29.9,21.0,22.1,22.1
1616,22200418,1610612741,CHI,1610612752,NYK,2022-23,28,29,2022-12-14,57,29.8,26.0,26.6,18.0,23.3,22.1
1614,22200421,1610612742,DAL,1610612739,CLE,2022-23,19,26,2022-12-14,45,30.9,21.5,26.7,21.5,22.1,23.3
1617,22200418,1610612752,NYK,1610612741,CHI,2022-23,29,28,2022-12-14,57,29.9,21.0,24.4,18.0,23.2,22.3
1623,22200423,1610612746,LAC,1610612750,MIN,2022-23,19,21,2022-12-14,40,28.1,24.5,33.0,22.5,22.3,23.2
1622,22200423,1610612750,MIN,1610612746,LAC,2022-23,21,19,2022-12-14,40,29.6,27.0,26.5,18.0,23.6,22.7
1627,22200417,1610612758,SAC,1610612761,TOR,2022-23,23,31,2022-12-14,54,28.8,22.0,25.3,16.0,22.7,23.6
1621,22200422,1610612743,DEN,1610612764,WAS,2022-23,38,31,2022-12-14,69,32.7,26.5,27.3,21.0,22.4,21.7
1624,22200414,1610612765,DET,1610612766,CHA,2022-23,35,33,2022-12-14,68,27.3,21.0,32.7,26.5,21.7,22.4
1633,22200416,1610612737,ATL,1610612753,ORL,2022-23,22,50,2022-12-14,72,29.4,21.0,26.1,19.5,23.3,25.1
1629,22200415,1610612744,GSW,1610612754,IND,2022-23,26,27,2022-12-14,53,33.0,22.5,28.1,24.5,25.1,23.3
1610,22200426,1610612762,UTA,1610612740,NOP,2022-23,27,25,2022-12-15,52,29.2,23.5,27.4,21.5,21.7,21.5
1606,22200424,1610612745,HOU,1610612748,MIA,2022-23,29,29,2022-12-15,58,27.6,21.0,29.3,25.5,21.5,21.7
1608,22200425,1610612749,MIL,1610612763,MEM,2022-23,18,33,2022-12-15,51,30.8,23.5,27.5,17.5,23.5,21.9
1607,22200424,1610612748,MIA,1610612745,HOU,2022-23,29,29,2022-12-15,58,27.6,21.5,31.8,25.5,21.9,23.5
1611,22200426,1610612740,NOP,1610612762,UTA,2022-23,25,27,2022-12-15,52,29.3,25.5,27.6,21.0,22.8,23.0
1612,22200427,1610612746,LAC,1610612756,PHX,2022-23,18,29,2022-12-15,47,27.4,21.5,29.2,23.5,23.0,22.8
1613,22200427,1610612756,PHX,1610612746,LAC,2022-23,29,18,2022-12-15,47,27.5,17.5,30.8,23.5,23.9,24.6
1609,22200425,1610612763,MEM,1610612749,MIL,2022-23,33,18,2022-12-15,51,31.8,25.5,27.6,21.5,24.6,23.9
1589,22200433,1610612761,TOR,1610612751,BKN,2022-23,29,19,2022-12-16,48,27.1,18.0,28.8,22.0,22.3,23.3
1597,22200430,1610612738,BOS,1610612753,ORL,2022-23,28,32,2022-12-16,60,32.5,25.0,32.4,22.5,23.3,22.3
1590,22200437,1610612747,LAL,1610612743,DEN,2022-23,33,32,2022-12-16,65,28.8,22.0,27.1,18.0,22.9,21.7
1586,22200429,1610612765,DET,1610612758,SAC,2022-23,29,28,2022-12-16,57,27.8,21.0,33.6,26.5,21.7,22.9
1599,22200428,1610612766,CHA,1610612737,ATL,2022-23,24,38,2022-12-16,62,25.7,19.5,28.8,24.0,23.9,21.2
1600,22200431,1610612754,IND,1610612739,CLE,2022-23,31,29,2022-12-16,60,26.3,18.0,28.3,21.0,21.2,23.9
1605,22200432,1610612755,PHI,1610612744,GSW,2022-23,33,38,2022-12-16,71,28.7,20.5,32.9,25.0,20.7,22.7
1593,22200434,1610612741,CHI,1610612752,NYK,2022-23,32,29,2022-12-16,61,29.8,26.0,28.5,22.0,22.7,20.7
1598,22200428,1610612737,ATL,1610612766,CHA,2022-23,38,24,2022-12-16,62,28.3,21.0,26.3,18.0,22.9,23.5
1592,22200434,1610612752,NYK,1610612741,CHI,2022-23,29,32,2022-12-16,61,29.0,21.0,30.9,23.0,23.5,22.9
1594,22200435,1610612750,MIN,1610612760,OKC,2022-23,30,28,2022-12-16,58,28.8,24.0,25.7,19.5,23.0,22.4
1603,22200436,1610612742,DAL,1610612757,POR,2022-23,31,32,2022-12-16,63,29.9,19.5,27.7,22.0,22.4,23.0
1604,22200432,1610612744,GSW,1610612755,PHI,2022-23,38,33,2022-12-16,71,32.4,22.5,32.5,25.0,24.9,22.7
1595,22200435,1610612760,OKC,1610612750,MIN,2022-23,28,30,2022-12-16,58,27.7,22.0,29.9,19.5,22.7,24.9
1588,22200433,1610612751,BKN,1610612761,TOR,2022-23,19,29,2022-12-16,48,32.9,25.0,28.7,20.5,23.6,21.4
1601,22200431,1610612739,CLE,1610612754,IND,2022-23,29,31,2022-12-16,60,24.0,18.0,27.4,16.0,21.4,23.6
1591,22200437,1610612743,DEN,1610612747,LAL,2022-23,32,33,2022-12-16,65,33.6,26.5,27.8,21.0,22.0,20.4
1596,22200430,1610612753,ORL,1610612738,BOS,2022-23,32,28,2022-12-16,60,27.4,16.0,24.0,18.0,20.4,22.0
1587,22200429,1610612758,SAC,1610612765,DET,2022-23,28,29,2022-12-16,57,28.5,22.0,29.8,26.0,22.6,23.7
1602,22200436,1610612757,POR,1610612742,DAL,2022-23,32,31,2022-12-16,63,30.9,23.0,29.0,21.0,23.7,22.6
1581,22200439,1610612748,MIA,1610612759,SAS,2022-23,25,28,2022-12-17,53,27.7,21.5,28.2,17.5,21.9,23.5
1584,22200444,1610612756,PHX,1610612740,NOP,2022-23,27,34,2022-12-17,61,28.2,17.5,27.7,21.5,23.5,21.9
1577,22200442,1610612762,UTA,1610612749,MIL,2022-23,22,27,2022-12-17,49,29.6,25.0,25.7,18.5,21.1,23.8
1579,22200441,1610612757,POR,1610612745,HOU,2022-23,33,27,2022-12-17,60,31.6,23.0,29.0,23.5,23.8,21.1
1580,22200439,1610612759,SAS,1610612748,MIA,2022-23,28,25,2022-12-17,53,26.9,20.0,30.1,20.0,24.2,21.9
1578,22200441,1610612745,HOU,1610612757,POR,2022-23,27,33,2022-12-17,60,26.7,21.0,29.7,19.5,21.9,24.2
1575,22200443,1610612760,OKC,1610612763,MEM,2022-23,25,21,2022-12-17,46,27.3,22.0,24.9,18.0,22.9,21.4
1572,22200440,1610612739,CLE,1610612742,DAL,2022-23,27,29,2022-12-17,56,24.9,18.0,27.3,22.0,21.4,22.9
1582,22200438,1610612764,WAS,1610612746,LAC,2022-23,28,20,2022-12-17,48,29.0,23.5,31.6,23.0,21.2,24.9
1574,22200443,1610612763,MEM,1610612760,OKC,2022-23,21,25,2022-12-17,46,32.0,25.5,28.9,25.0,24.9,21.2
1576,22200442,1610612749,MIL,1610612762,UTA,2022-23,27,22,2022-12-17,49,30.1,20.0,26.9,20.0,24.1,22.4
1573,22200440,1610612742,DAL,1610612739,CLE,2022-23,29,27,2022-12-17,56,29.7,19.5,26.7,21.0,22.4,24.1
1585,22200444,1610612740,NOP,1610612756,PHX,2022-23,34,27,2022-12-17,61,28.9,25.0,32.0,25.5,23.0,22.2
1583,22200438,1610612746,LAC,1610612764,WAS,2022-23,20,28,2022-12-17,48,25.7,18.5,29.6,25.0,22.2,23.0
1565,22200446,1610612754,IND,1610612752,NYK,2022-23,28,29,2022-12-18,57,26.5,18.0,31.3,21.0,20.9,22.2
1568,22200448,1610612761,TOR,1610612744,GSW,2022-23,26,36,2022-12-18,62,27.6,18.0,27.4,16.0,22.2,20.9
1559,22200447,1610612751,BKN,1610612765,DET,2022-23,21,35,2022-12-18,56,31.3,21.0,26.5,18.0,23.1,22.9
1571,22200449,1610612750,MIN,1610612741,CHI,2022-23,32,34,2022-12-18,66,28.4,24.0,32.5,22.5,22.9,23.1
1567,22200451,1610612747,LAL,1610612764,WAS,2022-23,30,29,2022-12-18,59,28.8,22.0,31.8,25.0,23.1,22.9
1560,22200445,1610612738,BOS,1610612753,ORL,2022-23,23,26,2022-12-18,49,31.8,25.0,28.8,22.0,22.9,23.1
1558,22200447,1610612765,DET,1610612751,BKN,2022-23,35,21,2022-12-18,56,28.5,23.0,29.2,23.5,21.7,21.3
1566,22200451,1610612764,WAS,1610612747,LAL,2022-23,29,30,2022-12-18,59,29.2,23.5,28.5,23.0,21.3,21.7
1562,22200450,1610612743,DEN,1610612766,CHA,2022-23,20,25,2022-12-18,45,33.0,26.5,28.8,21.0,22.0,23.9
1564,22200446,1610612752,NYK,1610612754,IND,2022-23,29,28,2022-12-18,57,28.8,21.0,33.0,26.5,23.9,22.0
1569,22200448,1610612744,GSW,1610612761,TOR,2022-23,36,26,2022-12-18,62,32.5,22.5,28.4,24.0,24.2,22.2
1570,22200449,1610612741,CHI,1610612750,MIN,2022-23,34,32,2022-12-18,66,29.8,26.0,26.0,19.5,22.2,24.2
1561,22200445,1610612753,ORL,1610612738,BOS,2022-23,26,23,2022-12-18,49,27.4,16.0,27.6,18.0,20.8,24.0
1563,22200450,1610612766,CHA,1610612743,DEN,2022-23,25,20,2022-12-18,45,26.0,19.5,29.8,26.0,24.0,20.8
1543,22200459,1610612756,PHX,1610612747,LAL,2022-23,38,24,2022-12-19,62,27.8,17.5,27.8,22.5,23.5,23.0
1552,22200457,1610612740,NOP,1610612749,MIL,2022-23,27,30,2022-12-19,57,29.8,25.5,25.2,18.0,23.0,23.5
1555,22200453,1610612761,TOR,1610612755,PHI,2022-23,23,22,2022-12-19,45,27.6,18.0,29.0,21.0,22.3,23.9
1540,22200458,1610612757,POR,1610612760,OKC,2022-23,28,28,2022-12-19,56,32.5,25.0,28.6,22.0,23.9,22.3
1548,22200454,1610612753,ORL,1610612737,ATL,2022-23,27,34,2022-12-19,61,27.2,16.0,28.7,20.5,20.9,21.7
1557,22200456,1610612742,DAL,1610612750,MIN,2022-23,30,21,2022-12-19,51,29.0,19.5,27.6,23.5,21.7,20.9
1551,22200460,1610612766,CHA,1610612758,SAC,2022-23,39,30,2022-12-19,69,25.6,19.5,28.6,23.0,24.4,22.7
1549,22200454,1610612737,ATL,1610612753,ORL,2022-23,34,27,2022-12-19,61,29.0,21.0,27.6,18.0,22.7,24.4
1541,22200458,1610612760,OKC,1610612757,POR,2022-23,28,28,2022-12-19,56,27.6,23.5,29.0,19.5,23.1,22.2
1556,22200456,1610612750,MIN,1610612742,DAL,2022-23,21,30,2022-12-19,51,28.9,24.0,28.7,20.0,22.2,23.1
1553,22200457,1610612749,MIL,1610612740,NOP,2022-23,30,27,2022-12-19,57,28.7,20.0,28.9,24.0,24.2,21.3
1546,22200452,1610612762,UTA,1610612739,CLE,2022-23,21,29,2022-12-19,50,28.6,23.0,25.6,19.5,21.3,24.2
1544,22200455,1610612759,SAS,1610612745,HOU,2022-23,35,28,2022-12-19,63,27.8,22.5,27.8,17.5,24.0,23.0
1542,22200459,1610612747,LAL,1610612756,PHX,2022-23,24,38,2022-12-19,62,28.6,22.0,32.5,25.0,23.0,24.0
1550,22200460,1610612758,SAC,1610612766,CHA,2022-23,30,39,2022-12-19,69,29.1,22.5,27.1,21.0,22.8,21.0
1554,22200453,1610612755,PHI,1610612761,TOR,2022-23,22,23,2022-12-19,45,28.7,20.5,27.2,16.0,21.0,22.8
1545,22200455,1610612745,HOU,1610612759,SAS,2022-23,28,35,2022-12-19,63,27.1,21.0,29.1,22.5,22.7,21.5
1547,22200452,1610612739,CLE,1610612762,UTA,2022-23,29,21,2022-12-19,50,25.2,18.0,29.8,25.5,21.5,22.7
1533,22200465,1610612743,DEN,1610612763,MEM,2022-23,35,14,2022-12-20,49,31.9,22.5,27.9,22.5,22.0,21.9
1539,22200461,1610612765,DET,1610612762,UTA,2022-23,24,31,2022-12-20,55,29.4,23.0,31.4,22.5,21.9,22.0
1537,22200464,1610612764,WAS,1610612756,PHX,2022-23,27,30,2022-12-20,57,28.3,23.5,30.2,26.0,21.8,23.8
1530,22200463,1610612744,GSW,1610612752,NYK,2022-23,25,33,2022-12-20,58,31.4,22.5,29.4,23.0,23.8,21.8
1536,22200464,1610612756,PHX,1610612764,WAS,2022-23,30,27,2022-12-20,57,28.4,17.5,29.1,21.0,23.2,24.6
1532,22200465,1610612763,MEM,1610612743,DEN,2022-23,14,35,2022-12-20,49,29.7,23.0,28.0,21.5,24.6,23.2
1534,22200462,1610612748,MIA,1610612741,CHI,2022-23,21,31,2022-12-20,52,27.9,22.5,31.9,22.5,21.3,23.7
1531,22200463,1610612752,NYK,1610612744,GSW,2022-23,33,25,2022-12-20,58,29.1,21.0,28.4,17.5,23.7,21.3
1538,22200461,1610612762,UTA,1610612765,DET,2022-23,31,24,2022-12-20,55,28.0,21.5,29.7,23.0,21.1,21.9
1535,22200462,1610612741,CHI,1610612748,MIA,2022-23,31,21,2022-12-20,52,30.2,26.0,28.3,23.5,21.9,21.1
1516,22200470,1610612744,GSW,1610612751,BKN,2022-23,17,46,2022-12-21,63,31.5,23.0,26.0,21.0,23.8,23.2
1515,22200475,1610612747,LAL,1610612758,SAC,2022-23,26,25,2022-12-21,51,28.6,22.0,28.4,19.5,23.2,23.8
1525,22200467,1610612755,PHI,1610612765,DET,2022-23,37,29,2022-12-21,66,28.5,20.5,29.6,24.0,20.9,23.1
1514,22200475,1610612758,SAC,1610612747,LAL,2022-23,25,26,2022-12-21,51,29.5,22.5,28.4,21.0,23.1,20.9
1511,22200473,1610612742,DAL,1610612750,MIN,2022-23,29,31,2022-12-21,60,28.4,19.5,28.6,22.0,21.4,20.7
1520,22200472,1610612753,ORL,1610612745,HOU,2022-23,25,31,2022-12-21,56,27.2,16.0,28.6,22.0,20.7,21.4
1523,22200476,1610612766,CHA,1610612746,LAC,2022-23,19,37,2022-12-21,56,27.6,20.5,27.8,23.5,25.1,22.6
1522,22200476,1610612746,LAC,1610612766,CHA,2022-23,37,19,2022-12-21,56,25.2,18.5,32.3,25.0,22.6,25.1
1513,22200474,1610612760,OKC,1610612757,POR,2022-23,22,32,2022-12-21,54,27.8,23.5,27.6,20.5,23.0,23.3
1521,22200472,1610612745,HOU,1610612753,ORL,2022-23,31,25,2022-12-21,56,26.0,21.0,31.5,23.0,23.3,23.0
1526,22200468,1610612737,ATL,1610612741,CHI,2022-23,25,30,2022-12-21,55,29.0,21.0,25.6,18.0,22.7,23.0
1517,22200470,1610612751,BKN,1610612744,GSW,2022-23,46,17,2022-12-21,63,30.3,20.0,27.0,18.0,23.0,22.7
1509,22200471,1610612761,TOR,1610612752,NYK,2022-23,28,27,2022-12-21,55,27.0,18.0,30.3,20.0,21.9,23.9
1528,22200466,1610612749,MIL,1610612739,CLE,2022-23,20,35,2022-12-21,55,29.5,21.5,27.3,18.0,23.9,21.9
1508,22200471,1610612752,NYK,1610612761,TOR,2022-23,27,28,2022-12-21,55,28.4,21.0,29.5,22.5,23.4,22.1
1524,22200467,1610612765,DET,1610612755,PHI,2022-23,29,37,2022-12-21,66,28.6,22.0,27.2,16.0,22.1,23.4
1518,22200469,1610612754,IND,1610612738,BOS,2022-23,42,22,2022-12-21,64,27.3,18.0,29.5,21.5,20.8,22.5
1510,22200473,1610612750,MIN,1610612742,DAL,2022-23,31,29,2022-12-21,60,27.7,21.0,30.6,26.0,22.5,20.8
1527,22200468,1610612741,CHI,1610612737,ATL,2022-23,30,25,2022-12-21,55,30.6,26.0,27.7,21.0,21.5,22.7
1519,22200469,1610612738,BOS,1610612754,IND,2022-23,22,42,2022-12-21,64,29.6,24.0,28.5,20.5,22.7,21.5
1529,22200466,1610612739,CLE,1610612749,MIL,2022-23,35,20,2022-12-21,55,25.6,18.0,29.0,21.0,21.3,23.6
1512,22200474,1610612757,POR,1610612760,OKC,2022-23,32,22,2022-12-21,54,32.3,25.0,25.2,18.5,23.6,21.3
1506,22200477,1610612740,NOP,1610612759,SAS,2022-23,37,17,2022-12-22,54,29.1,25.5,27.6,21.5,22.4,21.9
1504,22200478,1610612762,UTA,1610612764,WAS,2022-23,30,27,2022-12-22,57,27.6,21.5,29.1,25.5,21.9,22.4
1507,22200477,1610612759,SAS,1610612740,NOP,2022-23,17,37,2022-12-22,54,29.2,24.0,28.2,23.5,24.5,21.8
1505,22200478,1610612764,WAS,1610612762,UTA,2022-23,27,30,2022-12-22,57,28.2,23.5,29.2,24.0,21.8,24.5
