index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE
2134,0022200170,1610612747,LAL,1610612746,LAC,2022-23,21,38,2022-11-09
2135,0022200170,1610612746,LAC,1610612747,LAL,2022-23,38,21,2022-11-09
2136,0022200161,1610612742,DAL,1610612753,ORL,2022-23,28,24,2022-11-09
2137,0022200161,1610612753,ORL,1610612742,DAL,2022-23,24,28,2022-11-09
2138,0022200159,1610612757,POR,1610612766,CHA,2022-23,25,30,2022-11-09
2139,0022200159,1610612766,CHA,1610612757,POR,2022-23,30,25,2022-11-09
2140,0022200168,1610612760,OKC,1610612749,MIL,2022-23,27,27,2022-11-09
2141,0022200168,1610612749,MIL,1610612760,OKC,2022-23,27,27,2022-11-09
2142,0022200162,1610612737,ATL,1610612762,UTA,2022-23,22,26,2022-11-09
2143,0022200162,1610612762,UTA,1610612737,ATL,2022-23,26,22,2022-11-09
2110,0022200175,1610612740,NOP,1610612757,POR,2022-23,27,27,2022-11-10
2111,0022200175,1610612757,POR,1610612740,NOP,2022-23,27,27,2022-11-10
2112,0022200174,1610612766,CHA,1610612748,MIA,2022-23,27,32,2022-11-10
2113,0022200174,1610612748,MIA,1610612766,CHA,2022-23,32,27,2022-11-10
2117,0022200172,1610612742,DAL,1610612764,WAS,2022-23,34,28,2022-11-10
2115,0022200173,1610612737,ATL,1610612755,PHI,2022-23,29,20,2022-11-10
2116,0022200172,1610612764,WAS,1610612742,DAL,2022-23,28,34,2022-11-10
2114,0022200173,1610612755,PHI,1610612737,ATL,2022-23,20,29,2022-11-10
2100,0022200181,1610612750,MIN,1610612763,MEM,2022-23,30,33,2022-11-11
2094,0022200183,1610612747,LAL,1610612758,SAC,2022-23,23,23,2022-11-11
2095,0022200183,1610612758,SAC,1610612747,LAL,2022-23,23,23,2022-11-11
2096,0022200176,1610612738,BOS,1610612743,DEN,2022-23,33,25,2022-11-11
2097,0022200176,1610612743,DEN,1610612738,BOS,2022-23,25,33,2022-11-11
2098,0022200177,1610612753,ORL,1610612756,PHX,2022-23,30,23,2022-11-11
2099,0022200177,1610612756,PHX,1610612753,ORL,2022-23,23,30,2022-11-11
2102,0022200182,1610612744,GSW,1610612739,CLE,2022-23,25,25,2022-11-11
2101,0022200181,1610612763,MEM,1610612750,MIN,2022-23,33,30,2022-11-11
2104,0022200178,1610612765,DET,1610612752,NYK,2022-23,26,30,2022-11-11
2105,0022200178,1610612752,NYK,1610612765,DET,2022-23,30,26,2022-11-11
2106,0022200179,1610612760,OKC,1610612761,TOR,2022-23,29,24,2022-11-11
2107,0022200179,1610612761,TOR,1610612760,OKC,2022-23,24,29,2022-11-11
2108,0022200180,1610612759,SAS,1610612749,MIL,2022-23,31,27,2022-11-11
2109,0022200180,1610612749,MIL,1610612759,SAS,2022-23,27,31,2022-11-11
2103,0022200182,1610612739,CLE,1610612744,GSW,2022-23,25,25,2022-11-11
2087,0022200187,1610612754,IND,1610612761,TOR,2022-23,28,26,2022-11-12
2079,0022200190,1610612757,POR,1610612742,DAL,2022-23,25,35,2022-11-12
2080,0022200184,1610612751,BKN,1610612746,LAC,2022-23,24,19,2022-11-12
2081,0022200184,1610612746,LAC,1610612751,BKN,2022-23,19,24,2022-11-12
2082,0022200189,1610612766,CHA,1610612748,MIA,2022-23,33,34,2022-11-12
2083,0022200189,1610612748,MIA,1610612766,CHA,2022-23,34,33,2022-11-12
2084,0022200186,1610612765,DET,1610612738,BOS,2022-23,29,30,2022-11-12
2085,0022200186,1610612738,BOS,1610612765,DET,2022-23,30,29,2022-11-12
2089,0022200185,1610612762,UTA,1610612764,WAS,2022-23,30,28,2022-11-12
2088,0022200185,1610612764,WAS,1610612762,UTA,2022-23,28,30,2022-11-12
2078,0022200190,1610612742,DAL,1610612757,POR,2022-23,35,25,2022-11-12
2090,0022200191,1610612740,NOP,1610612745,HOU,2022-23,34,26,2022-11-12
2091,0022200191,1610612745,HOU,1610612740,NOP,2022-23,26,34,2022-11-12
2092,0022200188,1610612755,PHI,1610612737,ATL,2022-23,37,24,2022-11-12
2093,0022200188,1610612737,ATL,1610612755,PHI,2022-23,24,37,2022-11-12
2086,0022200187,1610612761,TOR,1610612754,IND,2022-23,26,28,2022-11-12
2064,0022200193,1610612750,MIN,1610612739,CLE,2022-23,40,20,2022-11-13
2068,0022200196,1610612741,CHI,1610612743,DEN,2022-23,20,32,2022-11-13
2069,0022200196,1610612743,DEN,1610612741,CHI,2022-23,32,20,2022-11-13
2066,0022200197,1610612758,SAC,1610612744,GSW,2022-23,26,39,2022-11-13
2065,0022200193,1610612739,CLE,1610612750,MIN,2022-23,20,40,2022-11-13
2067,0022200197,1610612744,GSW,1610612758,SAC,2022-23,39,26,2022-11-13
2070,0022200194,1610612764,WAS,1610612763,MEM,2022-23,23,19,2022-11-13
2074,0022200195,1610612755,PHI,1610612762,UTA,2022-23,26,30,2022-11-13
2072,0022200192,1610612760,OKC,1610612752,NYK,2022-23,36,48,2022-11-13
2073,0022200192,1610612752,NYK,1610612760,OKC,2022-23,48,36,2022-11-13
2075,0022200195,1610612762,UTA,1610612755,PHI,2022-23,30,26,2022-11-13
2076,0022200198,1610612747,LAL,1610612751,BKN,2022-23,26,22,2022-11-13
2077,0022200198,1610612751,BKN,1610612747,LAL,2022-23,22,26,2022-11-13
2071,0022200194,1610612763,MEM,1610612764,WAS,2022-23,19,23,2022-11-13
2050,0022200200,1610612766,CHA,1610612753,ORL,2022-23,31,23,2022-11-14
2051,0022200200,1610612753,ORL,1610612766,CHA,2022-23,23,31,2022-11-14
2052,0022200201,1610612738,BOS,1610612760,OKC,2022-23,32,35,2022-11-14
2053,0022200201,1610612760,OKC,1610612738,BOS,2022-23,35,32,2022-11-14
2054,0022200205,1610612759,SAS,1610612744,GSW,2022-23,26,33,2022-11-14
2055,0022200205,1610612744,GSW,1610612759,SAS,2022-23,33,26,2022-11-14
2056,0022200204,1610612737,ATL,1610612749,MIL,2022-23,29,24,2022-11-14
2058,0022200203,1610612746,LAC,1610612745,HOU,2022-23,31,23,2022-11-14
2059,0022200203,1610612745,HOU,1610612746,LAC,2022-23,23,31,2022-11-14
2060,0022200199,1610612765,DET,1610612761,TOR,2022-23,23,27,2022-11-14
2061,0022200199,1610612761,TOR,1610612765,DET,2022-23,27,23,2022-11-14
2062,0022200202,1610612756,PHX,1610612748,MIA,2022-23,31,35,2022-11-14
2063,0022200202,1610612748,MIA,1610612756,PHX,2022-23,35,31,2022-11-14
2057,0022200204,1610612749,MIL,1610612737,ATL,2022-23,24,29,2022-11-14
2041,0022200209,1610612757,POR,1610612759,SAS,2022-23,30,29,2022-11-15
2040,0022200209,1610612759,SAS,1610612757,POR,2022-23,29,30,2022-11-15
2042,0022200206,1610612740,NOP,1610612763,MEM,2022-23,32,35,2022-11-15
2043,0022200206,1610612763,MEM,1610612740,NOP,2022-23,35,32,2022-11-15
2045,0022200207,1610612742,DAL,1610612746,LAC,2022-23,30,15,2022-11-15
2044,0022200207,1610612746,LAC,1610612742,DAL,2022-23,15,30,2022-11-15
2047,0022200208,1610612762,UTA,1610612752,NYK,2022-23,27,23,2022-11-15
2048,0022200210,1610612758,SAC,1610612751,BKN,2022-23,36,30,2022-11-15
2049,0022200210,1610612751,BKN,1610612758,SAC,2022-23,30,36,2022-11-15
2046,0022200208,1610612752,NYK,1610612762,UTA,2022-23,23,27,2022-11-15
2020,0022200218,1610612742,DAL,1610612745,HOU,2022-23,28,31,2022-11-16
2021,0022200218,1610612745,HOU,1610612742,DAL,2022-23,31,28,2022-11-16
2022,0022200211,1610612754,IND,1610612766,CHA,2022-23,27,27,2022-11-16
2023,0022200211,1610612766,CHA,1610612754,IND,2022-23,27,27,2022-11-16
2024,0022200213,1610612760,OKC,1610612764,WAS,2022-23,29,37,2022-11-16
2025,0022200213,1610612764,WAS,1610612760,OKC,2022-23,37,29,2022-11-16
2026,0022200219,1610612752,NYK,1610612743,DEN,2022-23,30,27,2022-11-16
2027,0022200219,1610612743,DEN,1610612752,NYK,2022-23,27,30,2022-11-16
2028,0022200216,1610612739,CLE,1610612749,MIL,2022-23,37,34,2022-11-16
2029,0022200216,1610612749,MIL,1610612739,CLE,2022-23,34,37,2022-11-16
2031,0022200214,1610612738,BOS,1610612737,ATL,2022-23,30,18,2022-11-16
2032,0022200215,1610612761,TOR,1610612748,MIA,2022-23,27,31,2022-11-16
2033,0022200215,1610612748,MIA,1610612761,TOR,2022-23,31,27,2022-11-16
2034,0022200220,1610612744,GSW,1610612756,PHX,2022-23,33,36,2022-11-16
2035,0022200220,1610612756,PHX,1610612744,GSW,2022-23,36,33,2022-11-16
2036,0022200212,1610612753,ORL,1610612750,MIN,2022-23,24,42,2022-11-16
2037,0022200212,1610612750,MIN,1610612753,ORL,2022-23,42,24,2022-11-16
2038,0022200217,1610612741,CHI,1610612740,NOP,2022-23,28,32,2022-11-16
2039,0022200217,1610612740,NOP,1610612741,CHI,2022-23,32,28,2022-11-16
2030,0022200214,1610612737,ATL,1610612738,BOS,2022-23,18,30,2022-11-16
2014,0022200221,1610612757,POR,1610612751,BKN,2022-23,28,28,2022-11-17
2016,0022200222,1610612759,SAS,1610612758,SAC,2022-23,28,37,2022-11-17
2017,0022200222,1610612758,SAC,1610612759,SAS,2022-23,37,28,2022-11-17
2015,0022200221,1610612751,BKN,1610612757,POR,2022-23,28,28,2022-11-17
2019,0022200223,1610612765,DET,1610612746,LAC,2022-23,23,15,2022-11-17
2018,0022200223,1610612746,LAC,1610612765,DET,2022-23,15,23,2022-11-17
1992,0022200230,1610612742,DAL,1610612743,DEN,2022-23,29,27,2022-11-18
2002,0022200233,1610612744,GSW,1610612752,NYK,2022-23,35,19,2022-11-18
1993,0022200230,1610612743,DEN,1610612742,DAL,2022-23,27,29,2022-11-18
1995,0022200228,1610612745,HOU,1610612754,IND,2022-23,25,10,2022-11-18
1996,0022200231,1610612738,BOS,1610612740,NOP,2022-23,40,25,2022-11-18
1997,0022200231,1610612740,NOP,1610612738,BOS,2022-23,25,40,2022-11-18
1998,0022200234,1610612765,DET,1610612747,LAL,2022-23,37,30,2022-11-18
1999,0022200234,1610612747,LAL,1610612765,DET,2022-23,30,37,2022-11-18
2000,0022200225,1610612766,CHA,1610612739,CLE,2022-23,14,28,2022-11-18
2001,0022200225,1610612739,CLE,1610612766,CHA,2022-23,28,14,2022-11-18
2003,0022200233,1610612752,NYK,1610612744,GSW,2022-23,19,35,2022-11-18
1994,0022200228,1610612754,IND,1610612745,HOU,2022-23,10,25,2022-11-18
2005,0022200226,1610612755,PHI,1610612749,MIL,2022-23,24,34,2022-11-18
2006,0022200227,1610612753,ORL,1610612741,CHI,2022-23,37,24,2022-11-18
2007,0022200227,1610612741,CHI,1610612753,ORL,2022-23,24,37,2022-11-18
2008,0022200224,1610612764,WAS,1610612748,MIA,2022-23,33,31,2022-11-18
2009,0022200224,1610612748,MIA,1610612764,WAS,2022-23,31,33,2022-11-18
2010,0022200229,1610612760,OKC,1610612763,MEM,2022-23,28,33,2022-11-18
2011,0022200229,1610612763,MEM,1610612760,OKC,2022-23,33,28,2022-11-18
2012,0022200232,1610612762,UTA,1610612756,PHX,2022-23,42,35,2022-11-18
2004,0022200226,1610612749,MIL,1610612755,PHI,2022-23,34,24,2022-11-18
2013,0022200232,1610612756,PHX,1610612762,UTA,2022-23,35,42,2022-11-18
1982,0022200235,1610612737,ATL,1610612761,TOR,2022-23,29,31,2022-11-19
1983,0022200235,1610612761,TOR,1610612737,ATL,2022-23,31,29,2022-11-19
1984,0022200239,1610612746,LAC,1610612759,SAS,2022-23,40,22,2022-11-19
1985,0022200239,1610612759,SAS,1610612746,LAC,2022-23,22,40,2022-11-19
1986,0022200238,1610612757,POR,1610612762,UTA,2022-23,23,20,2022-11-19
1989,0022200236,1610612753,ORL,1610612754,IND,2022-23,28,22,2022-11-19
1988,0022200236,1610612754,IND,1610612753,ORL,2022-23,22,28,2022-11-19
1990,0022200237,1610612755,PHI,1610612750,MIN,2022-23,23,33,2022-11-19
1991,0022200237,1610612750,MIN,1610612755,PHI,2022-23,33,23,2022-11-19
1987,0022200238,1610612762,UTA,1610612757,POR,2022-23,20,23,2022-11-19
1972,0022200247,1610612759,SAS,1610612747,LAL,2022-23,20,34,2022-11-20
1966,0022200246,1610612742,DAL,1610612743,DEN,2022-23,25,25,2022-11-20
1967,0022200246,1610612743,DEN,1610612742,DAL,2022-23,25,25,2022-11-20
1968,0022200242,1610612765,DET,1610612758,SAC,2022-23,33,38,2022-11-20
1969,0022200242,1610612758,SAC,1610612765,DET,2022-23,38,33,2022-11-20
1970,0022200245,1610612744,GSW,1610612745,HOU,2022-23,40,28,2022-11-20
1971,0022200245,1610612745,HOU,1610612744,GSW,2022-23,28,40,2022-11-20
1973,0022200247,1610612747,LAL,1610612759,SAS,2022-23,34,20,2022-11-20
1981,0022200243,1610612751,BKN,1610612763,MEM,2022-23,28,29,2022-11-20
1975,0022200241,1610612764,WAS,1610612766,CHA,2022-23,35,27,2022-11-20
1976,0022200244,1610612739,CLE,1610612748,MIA,2022-23,28,27,2022-11-20
1977,0022200244,1610612748,MIA,1610612739,CLE,2022-23,27,28,2022-11-20
1978,0022200240,1610612752,NYK,1610612756,PHX,2022-23,22,28,2022-11-20
1979,0022200240,1610612756,PHX,1610612752,NYK,2022-23,28,22,2022-11-20
1980,0022200243,1610612763,MEM,1610612751,BKN,2022-23,29,28,2022-11-20
1974,0022200241,1610612766,CHA,1610612764,WAS,2022-23,27,35,2022-11-20
1957,0022200252,1610612750,MIN,1610612748,MIA,2022-23,30,33,2022-11-21
1950,0022200250,1610612741,CHI,1610612738,BOS,2022-23,28,23,2022-11-21
1951,0022200250,1610612738,BOS,1610612741,CHI,2022-23,23,28,2022-11-21
1952,0022200251,1610612757,POR,1610612749,MIL,2022-23,32,30,2022-11-21
1953,0022200251,1610612749,MIL,1610612757,POR,2022-23,30,32,2022-11-21
1955,0022200254,1610612752,NYK,1610612760,OKC,2022-23,38,34,2022-11-21
1956,0022200252,1610612748,MIA,1610612750,MIN,2022-23,33,30,2022-11-21
1958,0022200248,1610612737,ATL,1610612739,CLE,2022-23,26,38,2022-11-21
1954,0022200254,1610612760,OKC,1610612752,NYK,2022-23,34,38,2022-11-21
1960,0022200255,1610612746,LAC,1610612762,UTA,2022-23,34,24,2022-11-21
1965,0022200253,1610612744,GSW,1610612740,NOP,2022-23,16,35,2022-11-21
1964,0022200253,1610612740,NOP,1610612744,GSW,2022-23,35,16,2022-11-21
1963,0022200249,1610612754,IND,1610612753,ORL,2022-23,27,28,2022-11-21
1959,0022200248,1610612739,CLE,1610612737,ATL,2022-23,38,26,2022-11-21
1962,0022200249,1610612753,ORL,1610612754,IND,2022-23,28,27,2022-11-21
1961,0022200255,1610612762,UTA,1610612746,LAC,2022-23,24,34,2022-11-21
1943,0022200256,1610612755,PHI,1610612751,BKN,2022-23,33,26,2022-11-22
1945,0022200257,1610612758,SAC,1610612763,MEM,2022-23,28,31,2022-11-22
1946,0022200258,1610612765,DET,1610612743,DEN,2022-23,28,29,2022-11-22
1942,0022200256,1610612751,BKN,1610612755,PHI,2022-23,26,33,2022-11-22
1948,0022200259,1610612756,PHX,1610612747,LAL,2022-23,26,22,2022-11-22
1949,0022200259,1610612747,LAL,1610612756,PHX,2022-23,22,26,2022-11-22
1947,0022200258,1610612743,DEN,1610612765,DET,2022-23,29,28,2022-11-22
1944,0022200257,1610612763,MEM,1610612758,SAC,2022-23,31,28,2022-11-22
1929,0022200267,1610612749,MIL,1610612741,CHI,2022-23,33,32,2022-11-23
1919,0022200260,1610612766,CHA,1610612755,PHI,2022-23,21,33,2022-11-23
1918,0022200260,1610612755,PHI,1610612766,CHA,2022-23,33,21,2022-11-23
1920,0022200262,1610612754,IND,1610612750,MIN,2022-23,21,29,2022-11-23
1921,0022200262,1610612750,MIN,1610612754,IND,2022-23,29,21,2022-11-23
1922,0022200266,1610612761,TOR,1610612751,BKN,2022-23,26,38,2022-11-23
1923,0022200266,1610612751,BKN,1610612761,TOR,2022-23,38,26,2022-11-23
1924,0022200264,1610612738,BOS,1610612742,DAL,2022-23,34,23,2022-11-23
1925,0022200264,1610612742,DAL,1610612738,BOS,2022-23,23,34,2022-11-23
1926,0022200265,1610612764,WAS,1610612748,MIA,2022-23,26,28,2022-11-23
1927,0022200265,1610612748,MIA,1610612764,WAS,2022-23,28,26,2022-11-23
1928,0022200267,1610612741,CHI,1610612749,MIL,2022-23,32,33,2022-11-23
1931,0022200270,1610612765,DET,1610612762,UTA,2022-23,30,25,2022-11-23
1932,0022200263,1610612758,SAC,1610612737,ATL,2022-23,26,35,2022-11-23
1930,0022200270,1610612762,UTA,1610612765,DET,2022-23,25,30,2022-11-23
1941,0022200261,1610612757,POR,1610612739,CLE,2022-23,21,28,2022-11-23
1939,0022200268,1610612743,DEN,1610612760,OKC,2022-23,38,21,2022-11-23
1938,0022200268,1610612760,OKC,1610612743,DEN,2022-23,21,38,2022-11-23
1940,0022200261,1610612739,CLE,1610612757,POR,2022-23,28,21,2022-11-23
1936,0022200271,1610612744,GSW,1610612746,LAC,2022-23,32,29,2022-11-23
1935,0022200269,1610612740,NOP,1610612759,SAS,2022-23,29,19,2022-11-23
1934,0022200269,1610612759,SAS,1610612740,NOP,2022-23,19,29,2022-11-23
1933,0022200263,1610612737,ATL,1610612758,SAC,2022-23,35,26,2022-11-23
1937,0022200271,1610612746,LAC,1610612744,GSW,2022-23,29,32,2022-11-23
1898,0022200274,1610612757,POR,1610612752,NYK,2022-23,25,31,2022-11-25
1902,0022200279,1610612740,NOP,1610612763,MEM,2022-23,25,44,2022-11-25
1901,0022200283,1610612765,DET,1610612756,PHX,2022-23,22,23,2022-11-25
1900,0022200283,1610612756,PHX,1610612765,DET,2022-23,23,22,2022-11-25
1899,0022200274,1610612752,NYK,1610612757,POR,2022-23,31,25,2022-11-25
1897,0022200284,1610612744,GSW,1610612762,UTA,2022-23,37,23,2022-11-25
1890,0022200276,1610612754,IND,1610612751,BKN,2022-23,23,35,2022-11-25
1895,0022200282,1610612747,LAL,1610612759,SAS,2022-23,33,21,2022-11-25
1894,0022200282,1610612759,SAS,1610612747,LAL,2022-23,21,33,2022-11-25
1893,0022200273,1610612755,PHI,1610612753,ORL,2022-23,24,29,2022-11-25
1903,0022200279,1610612763,MEM,1610612740,NOP,2022-23,44,25,2022-11-25
1891,0022200276,1610612751,BKN,1610612754,IND,2022-23,35,23,2022-11-25
1896,0022200284,1610612762,UTA,1610612744,GSW,2022-23,23,37,2022-11-25
1904,0022200272,1610612766,CHA,1610612750,MIN,2022-23,29,34,2022-11-25
1892,0022200273,1610612753,ORL,1610612755,PHI,2022-23,29,24,2022-11-25
1906,0022200278,1610612745,HOU,1610612737,ATL,2022-23,38,33,2022-11-25
1917,0022200280,1610612749,MIL,1610612739,CLE,2022-23,25,30,2022-11-25
1916,0022200280,1610612739,CLE,1610612749,MIL,2022-23,30,25,2022-11-25
1915,0022200285,1610612743,DEN,1610612746,LAC,2022-23,31,26,2022-11-25
1914,0022200285,1610612746,LAC,1610612743,DEN,2022-23,26,31,2022-11-25
1913,0022200275,1610612758,SAC,1610612738,BOS,2022-23,22,36,2022-11-25
1905,0022200272,1610612750,MIN,1610612766,CHA,2022-23,34,29,2022-11-25
1911,0022200277,1610612748,MIA,1610612764,WAS,2022-23,28,38,2022-11-25
1910,0022200277,1610612764,WAS,1610612748,MIA,2022-23,38,28,2022-11-25
1909,0022200281,1610612741,CHI,1610612760,OKC,2022-23,30,32,2022-11-25
1908,0022200281,1610612760,OKC,1610612741,CHI,2022-23,32,30,2022-11-25
1907,0022200278,1610612737,ATL,1610612745,HOU,2022-23,33,38,2022-11-25
1912,0022200275,1610612738,BOS,1610612758,SAC,2022-23,36,22,2022-11-25
1882,0022200288,1610612759,SAS,1610612747,LAL,2022-23,34,33,2022-11-26
1883,0022200288,1610612747,LAL,1610612759,SAS,2022-23,33,34,2022-11-26
1884,0022200286,1610612742,DAL,1610612761,TOR,2022-23,29,24,2022-11-26
1886,0022200289,1610612756,PHX,1610612762,UTA,2022-23,22,32,2022-11-26
1885,0022200286,1610612761,TOR,1610612742,DAL,2022-23,24,29,2022-11-26
1888,0022200287,1610612745,HOU,1610612760,OKC,2022-23,23,22,2022-11-26
1887,0022200289,1610612762,UTA,1610612756,PHX,2022-23,32,22,2022-11-26
1889,0022200287,1610612760,OKC,1610612745,HOU,2022-23,22,23,2022-11-26
1872,0022200291,1610612744,GSW,1610612750,MIN,2022-23,47,27,2022-11-27
1865,0022200292,1610612746,LAC,1610612754,IND,2022-23,35,29,2022-11-27
1864,0022200292,1610612754,IND,1610612746,LAC,2022-23,29,35,2022-11-27
1866,0022200296,1610612752,NYK,1610612763,MEM,2022-23,26,25,2022-11-27
1867,0022200296,1610612763,MEM,1610612752,NYK,2022-23,25,26,2022-11-27
1868,0022200294,1610612738,BOS,1610612764,WAS,2022-23,35,26,2022-11-27
1869,0022200294,1610612764,WAS,1610612738,BOS,2022-23,26,35,2022-11-27
1870,0022200293,1610612748,MIA,1610612737,ATL,2022-23,23,31,2022-11-27
1871,0022200293,1610612737,ATL,1610612748,MIA,2022-23,31,23,2022-11-27
1873,0022200291,1610612750,MIN,1610612744,GSW,2022-23,27,47,2022-11-27
1875,0022200298,1610612742,DAL,1610612749,MIL,2022-23,33,41,2022-11-27
1876,0022200297,1610612753,ORL,1610612755,PHI,2022-23,32,36,2022-11-27
1877,0022200297,1610612755,PHI,1610612753,ORL,2022-23,36,32,2022-11-27
1878,0022200295,1610612739,CLE,1610612765,DET,2022-23,20,26,2022-11-27
1879,0022200295,1610612765,DET,1610612739,CLE,2022-23,26,20,2022-11-27
1880,0022200290,1610612757,POR,1610612751,BKN,2022-23,24,31,2022-11-27
1881,0022200290,1610612751,BKN,1610612757,POR,2022-23,31,24,2022-11-27
1874,0022200298,1610612749,MIL,1610612742,DAL,2022-23,41,33,2022-11-27
1851,0022200305,1610612743,DEN,1610612745,HOU,2022-23,42,39,2022-11-28
1850,0022200305,1610612745,HOU,1610612743,DEN,2022-23,39,42,2022-11-28
1849,0022200303,1610612761,TOR,1610612739,CLE,2022-23,26,24,2022-11-28
1845,0022200300,1610612750,MIN,1610612764,WAS,2022-23,33,38,2022-11-28
1847,0022200304,1610612760,OKC,1610612740,NOP,2022-23,26,34,2022-11-28
1846,0022200304,1610612740,NOP,1610612760,OKC,2022-23,34,26,2022-11-28
1852,0022200307,1610612758,SAC,1610612756,PHX,2022-23,26,31,2022-11-28
1844,0022200300,1610612764,WAS,1610612750,MIN,2022-23,38,33,2022-11-28
1848,0022200303,1610612739,CLE,1610612761,TOR,2022-23,24,26,2022-11-28
1853,0022200307,1610612756,PHX,1610612758,SAC,2022-23,31,26,2022-11-28
1857,0022200299,1610612737,ATL,1610612755,PHI,2022-23,34,23,2022-11-28
1855,0022200308,1610612754,IND,1610612747,LAL,2022-23,29,32,2022-11-28
1856,0022200299,1610612755,PHI,1610612737,ATL,2022-23,23,34,2022-11-28
1858,0022200306,1610612741,CHI,1610612762,UTA,2022-23,27,27,2022-11-28
1859,0022200306,1610612762,UTA,1610612741,CHI,2022-23,27,27,2022-11-28
1860,0022200301,1610612738,BOS,1610612766,CHA,2022-23,45,19,2022-11-28
1861,0022200301,1610612766,CHA,1610612738,BOS,2022-23,19,45,2022-11-28
1862,0022200302,1610612753,ORL,1610612751,BKN,2022-23,28,23,2022-11-28
1863,0022200302,1610612751,BKN,1610612753,ORL,2022-23,23,28,2022-11-28
1854,0022200308,1610612747,LAL,1610612754,IND,2022-23,32,29,2022-11-28
1838,0022200311,1610612746,LAC,1610612757,POR,2022-23,25,30,2022-11-29
1839,0022200311,1610612757,POR,1610612746,LAC,2022-23,30,25,2022-11-29
1840,0022200310,1610612744,GSW,1610612742,DAL,2022-23,24,36,2022-11-29
1843,0022200309,1610612752,NYK,1610612765,DET,2022-23,40,32,2022-11-29
1842,0022200309,1610612765,DET,1610612752,NYK,2022-23,32,40,2022-11-29
1841,0022200310,1610612742,DAL,1610612744,GSW,2022-23,36,24,2022-11-29
1814,0022200315,1610612751,BKN,1610612764,WAS,2022-23,29,28,2022-11-30
1815,0022200315,1610612764,WAS,1610612751,BKN,2022-23,28,29,2022-11-30
1816,0022200322,1610612746,LAC,1610612762,UTA,2022-23,26,35,2022-11-30
1817,0022200322,1610612762,UTA,1610612746,LAC,2022-23,35,26,2022-11-30
1818,0022200319,1610612759,SAS,1610612760,OKC,2022-23,35,32,2022-11-30
1819,0022200319,1610612760,OKC,1610612759,SAS,2022-23,32,35,2022-11-30
1820,0022200321,1610612741,CHI,1610612756,PHX,2022-23,25,32,2022-11-30
1821,0022200321,1610612756,PHX,1610612741,CHI,2022-23,32,25,2022-11-30
1822,0022200320,1610612743,DEN,1610612745,HOU,2022-23,44,24,2022-11-30
1823,0022200320,1610612745,HOU,1610612743,DEN,2022-23,24,44,2022-11-30
1824,0022200312,1610612739,CLE,1610612755,PHI,2022-23,25,21,2022-11-30
