index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP,TEAM_FT_PCT,FT_PCT_OPP,TEAM_FTA,FTA_OPP,TEAM_TOV,TOV_OPP
1029,22200717,1610612742,DAL,1610612764,WAS,2022-23,28,32,2023-01-24,60,29.8,20.0,25.9,19.0,20.4,22.2,95.8,99.0,27.5,17.0,27.7,21.0,0.5913999999999999,0.5147999999999999,0.479,0.4639999999999999,0.424,0.3429,0.7596999999999999,0.7942,7.5,4.4,3.0,3.1
1026,22200718,1610612766,CHA,1610612756,PHX,2022-23,15,36,2023-01-24,51,30.8,23.0,25.8,17.5,23.4,23.5,102.6,100.4,30.5,18.0,28.9,22.5,0.5972000000000001,0.5644,0.5185,0.4136999999999999,0.3697,0.3459,0.74,0.8399000000000001,3.8,3.4,2.6,4.0
1027,22200718,1610612756,PHX,1610612766,CHA,2022-23,36,15,2023-01-24,51,27.9,18.5,29.4,24.0,22.4,23.8,99.0,95.8,27.8,16.5,27.7,21.0,0.5798,0.5032,0.5044000000000001,0.4765,0.4631,0.364,0.5833,0.7113999999999999,2.1,5.9,4.0,2.6
1009,22200727,1610612757,POR,1610612762,UTA,2022-23,19,31,2023-01-25,50,28.3,17.0,35.2,29.0,22.1,23.9,101.6,98.6,31.2,26.0,29.7,21.0,0.5462,0.563,0.4758,0.5338999999999999,0.3339999999999999,0.3641999999999999,0.8103,0.6917,5.4,5.4,4.0,2.9
1017,22200725,1610612737,ATL,1610612760,OKC,2022-23,39,43,2023-01-25,82,30.7,20.0,29.6,16.5,23.3,23.8,105.6,100.6,29.7,21.0,29.7,23.5,0.5715000000000001,0.5473000000000001,0.5192,0.5357000000000001,0.3641999999999999,0.3339999999999999,0.7045999999999999,0.7903,5.8,5.5,2.9,4.0
1007,22200723,1610612749,MIL,1610612743,DEN,2022-23,26,27,2023-01-25,53,29.6,16.5,30.7,20.0,23.4,23.2,102.8,102.0,26.5,13.0,29.6,25.5,0.5848,0.587,0.4664,0.5004000000000001,0.4775999999999999,0.3354,0.55,0.45,3.0,4.7,3.9,3.3
1003,22200724,1610612750,MIN,1610612740,NOP,2022-23,26,34,2023-01-25,60,29.4,25.0,31.5,26.5,23.3,22.6,101.4,101.2,29.8,25.0,29.5,23.0,0.5596,0.5984,0.4896999999999999,0.4761,0.3671,0.3994,0.7159,0.6708999999999999,4.7,3.6,3.3,3.9
1014,22200720,1610612754,IND,1610612753,ORL,2022-23,29,46,2023-01-25,75,25.1,17.5,31.6,22.5,23.8,23.3,106.8,102.6,33.2,28.0,32.9,21.5,0.44,0.5404,0.4041,0.5463,0.2052999999999999,0.3774,0.7689,0.6537,5.2,6.0,3.4,3.6
1005,22200721,1610612751,BKN,1610612755,PHI,2022-23,41,41,2023-01-25,82,28.3,19.5,28.2,20.0,21.4,24.1,100.6,103.6,29.7,23.5,29.7,21.0,0.592,0.576,0.5102,0.4856,0.4333999999999999,0.4373999999999999,0.7795,0.8458,3.6,4.5,3.6,3.4
1015,22200720,1610612753,ORL,1610612754,IND,2022-23,46,29,2023-01-25,75,27.4,21.5,29.9,23.0,24.1,21.4,104.8,103.2,29.7,21.0,31.2,26.0,0.5019,0.5551999999999999,0.4429,0.4594,0.3128,0.4514,0.7906000000000001,0.8256,4.0,2.4,3.5,3.0
1013,22200722,1610612764,WAS,1610612745,HOU,2022-23,25,30,2023-01-25,55,29.9,19.0,31.3,26.0,23.8,23.3,100.6,105.6,27.8,18.0,32.0,27.0,0.5473000000000001,0.5715000000000001,0.4856,0.5102,0.3354,0.4775999999999999,0.8231999999999999,0.6308999999999999,4.7,3.0,3.0,3.5
1006,22200723,1610612743,DEN,1610612749,MIL,2022-23,27,26,2023-01-25,53,29.9,22.0,32.2,25.5,23.0,22.5,99.2,100.4,27.5,23.5,30.2,23.5,0.5986,0.6226,0.5338999999999999,0.4758,0.3677,0.482,0.7467,0.6920999999999999,3.1,4.9,3.4,3.8
1008,22200727,1610612762,UTA,1610612757,POR,2022-23,31,19,2023-01-25,50,27.6,21.5,27.6,19.0,22.8,24.5,98.6,101.6,27.1,23.0,32.3,25.0,0.5464,0.4942,0.4594,0.4429,0.3549,0.4787,0.6917,0.8103,3.6,4.7,3.8,3.4
1004,22200721,1610612755,PHI,1610612751,BKN,2022-23,41,41,2023-01-25,82,31.5,26.5,29.4,25.0,22.6,23.3,102.0,102.8,26.7,17.0,31.3,24.5,0.587,0.5848,0.5162000000000001,0.4752999999999999,0.3725,0.2579,0.8256,0.7906000000000001,5.6,4.1,3.1,2.7
1018,22200729,1610612747,LAL,1610612759,SAS,2022-23,25,30,2023-01-25,55,31.6,22.5,25.1,17.5,23.2,23.8,102.6,106.8,31.3,24.5,26.7,17.0,0.6226,0.5986,0.5473,0.5173,0.3994,0.3671,0.6920999999999999,0.7467,4.1,5.6,2.7,3.1
1010,22200728,1610612761,TOR,1610612758,SAC,2022-23,24,23,2023-01-25,47,32.2,25.5,29.9,22.0,23.3,23.8,100.4,99.2,30.2,23.5,27.5,23.5,0.6179999999999999,0.6508999999999999,0.5357000000000001,0.5192,0.4514,0.3128,0.7903,0.7045999999999999,4.6,6.4,2.4,3.6
1020,22200726,1610612763,MEM,1610612744,GSW,2022-23,22,24,2023-01-25,46,28.2,20.0,28.3,19.5,25.7,22.0,107.2,106.0,30.5,22.0,27.4,17.5,0.4942,0.5464,0.4461,0.5221,0.3368,0.3868999999999999,0.6708999999999999,0.7159,4.5,3.6,3.6,2.4
1011,22200728,1610612758,SAC,1610612761,TOR,2022-23,23,24,2023-01-25,47,35.2,29.0,28.3,17.0,23.9,22.1,103.2,104.8,32.0,27.0,27.8,18.0,0.6508999999999999,0.6179999999999999,0.5463,0.4041,0.482,0.3677,0.8458,0.7795,4.9,3.1,2.7,2.0
1016,22200725,1610612760,OKC,1610612737,ATL,2022-23,43,39,2023-01-25,82,31.3,26.5,29.0,22.5,23.2,23.4,103.6,100.6,27.4,17.5,30.5,22.0,0.576,0.592,0.5004000000000001,0.4664,0.4373999999999999,0.4333999999999999,0.8362,0.6945,5.5,5.8,2.0,2.7
1021,22200726,1610612744,GSW,1610612763,MEM,2022-23,24,22,2023-01-25,46,29.9,23.0,27.4,21.5,23.8,23.2,101.2,101.4,29.6,25.5,26.5,13.0,0.5984,0.5596,0.4761,0.4896999999999999,0.4787,0.3549,0.45,0.55,2.4,4.0,2.6,2.6
1019,22200729,1610612759,SAS,1610612747,LAL,2022-23,30,25,2023-01-25,55,31.3,26.0,29.9,19.0,24.5,22.8,106.0,107.2,32.9,21.5,33.2,28.0,0.563,0.5462,0.5221,0.4461,0.3774,0.2052999999999999,0.6537,0.7689,5.4,5.4,2.6,2.6
1012,22200722,1610612745,HOU,1610612764,WAS,2022-23,30,25,2023-01-25,55,29.0,22.5,31.3,26.5,22.5,23.0,101.6,101.2,32.3,25.0,27.1,23.0,0.5551999999999999,0.5019,0.5173,0.5473,0.2579,0.3725,0.6308999999999999,0.8231999999999999,6.4,4.6,3.4,3.2
1002,22200724,1610612740,NOP,1610612750,MIN,2022-23,34,26,2023-01-25,60,27.6,19.0,27.6,21.5,22.0,25.7,101.2,101.6,29.5,23.0,29.8,25.0,0.5404,0.44,0.4752999999999999,0.5162000000000001,0.3868999999999999,0.3368,0.6945,0.8362,6.0,5.2,3.2,3.4
999,22200732,1610612741,CHI,1610612766,CHA,2022-23,36,32,2023-01-26,68,29.4,21.0,30.1,24.0,21.3,22.7,102.0,101.2,25.9,20.5,31.3,24.5,0.6020000000000001,0.6125,0.5311,0.5291,0.4406,0.3774,0.7022999999999999,0.6392,5.0,3.4,3.4,2.6
990,22200735,1610612759,SAS,1610612746,LAC,2022-23,25,41,2023-01-26,66,31.4,26.0,26.5,21.0,24.9,23.2,106.4,101.2,31.5,20.0,27.8,17.0,0.5633,0.5019,0.523,0.5370999999999999,0.3774,0.4406,0.6759000000000001,0.6833,4.9,6.0,2.6,3.4
995,22200731,1610612765,DET,1610612751,BKN,2022-23,30,27,2023-01-26,57,26.5,21.0,31.4,26.0,22.0,23.2,106.0,100.6,32.6,24.0,30.1,18.0,0.5019,0.5633,0.4434,0.4739,0.3632,0.3432,0.8238,0.6750999999999999,6.0,4.9,3.6,2.4
998,22200732,1610612766,CHA,1610612741,CHI,2022-23,32,36,2023-01-26,68,29.7,18.5,28.8,20.5,23.6,23.0,101.2,106.4,30.1,18.0,32.6,24.0,0.5803,0.5593999999999999,0.5113000000000001,0.4692,0.3492,0.4417,0.6900000000000001,0.7742,3.5,2.1,2.4,3.6
993,22200730,1610612752,NYK,1610612738,BOS,2022-23,26,34,2023-01-26,60,28.8,20.5,29.7,18.5,23.2,24.9,100.2,100.2,27.5,21.0,30.5,22.5,0.5499,0.5322,0.4692,0.5113000000000001,0.3682,0.438,0.7742,0.6900000000000001,5.3,3.9,3.2,3.6
994,22200731,1610612751,BKN,1610612765,DET,2022-23,27,30,2023-01-26,57,28.7,19.5,30.6,22.5,20.7,21.0,99.8,95.4,31.3,24.5,25.9,20.5,0.6089,0.5720999999999999,0.5184,0.4918999999999999,0.4417,0.3492,0.7545,0.7597,4.7,6.2,3.6,3.2
1000,22200733,1610612739,CLE,1610612745,HOU,2022-23,37,25,2023-01-26,62,27.1,23.5,30.8,24.0,23.0,23.6,97.8,96.2,29.1,25.5,28.9,23.5,0.5322,0.5499,0.4728,0.5006999999999999,0.3432,0.3632,0.6567999999999999,0.5833,4.4,6.7,2.4,4.0
996,22200734,1610612756,PHX,1610612742,DAL,2022-23,32,32,2023-01-26,64,30.1,24.0,29.4,21.0,23.2,22.0,100.2,100.2,27.8,16.5,30.3,24.5,0.6105999999999999,0.5608000000000001,0.5291,0.5311,0.5012000000000001,0.3556,0.5833,0.6567999999999999,2.1,3.5,4.0,2.4
992,22200730,1610612738,BOS,1610612752,NYK,2022-23,34,26,2023-01-26,60,29.5,24.0,29.8,24.5,23.8,24.7,100.6,106.0,28.9,23.5,29.1,25.5,0.5608000000000001,0.6105999999999999,0.4739,0.4434,0.3556,0.5012000000000001,0.6750999999999999,0.8238,3.4,5.0,2.3,3.1
1001,22200733,1610612745,HOU,1610612739,CLE,2022-23,25,37,2023-01-26,62,29.8,24.5,29.5,24.0,22.7,21.3,101.2,102.0,30.3,24.5,27.8,16.5,0.5720999999999999,0.6089,0.5370999999999999,0.523,0.2512,0.4272,0.6392,0.7022999999999999,6.2,4.7,3.1,2.3
991,22200735,1610612746,LAC,1610612759,SAS,2022-23,41,25,2023-01-26,66,30.8,24.0,27.1,23.5,24.7,23.8,95.4,99.8,30.5,22.5,27.5,21.0,0.5593999999999999,0.5803,0.4918999999999999,0.5184,0.438,0.3682,0.6833,0.6759000000000001,3.9,5.3,1.6,2.9
997,22200734,1610612742,DAL,1610612756,PHX,2022-23,32,32,2023-01-26,64,30.6,22.5,28.7,19.5,21.0,20.7,96.2,97.8,27.8,17.0,31.5,20.0,0.6125,0.6020000000000001,0.5006999999999999,0.4728,0.4272,0.2512,0.7597,0.7545,6.7,4.4,2.9,1.6
989,22200740,1610612761,TOR,1610612744,GSW,2022-23,36,34,2023-01-27,70,32.0,24.5,30.9,21.0,23.4,23.0,99.2,104.6,29.5,22.5,28.0,16.5,0.6179,0.4382,0.5337,0.4867,0.4392999999999999,0.3766,0.7303,0.8236000000000001,4.1,3.4,2.3,3.3
987,22200737,1610612750,MIN,1610612763,MEM,2022-23,38,31,2023-01-27,69,28.3,25.0,28.0,23.5,23.0,23.4,100.6,106.2,29.9,25.0,27.7,21.5,0.5465,0.5124000000000001,0.473,0.4432999999999999,0.376,0.3093,0.7459,0.8362,4.2,4.9,3.3,2.3
988,22200740,1610612744,GSW,1610612761,TOR,2022-23,34,36,2023-01-27,70,28.5,22.0,25.4,17.5,23.1,22.7,100.4,96.8,29.2,23.5,28.2,17.5,0.5824,0.6091,0.4655,0.4931999999999999,0.4662,0.3461999999999999,0.475,0.7344999999999999,2.6,5.8,2.9,3.2
982,22200738,1610612748,MIA,1610612753,ORL,2022-23,26,31,2023-01-27,57,26.9,16.5,28.2,20.0,21.8,23.6,96.8,100.4,27.7,21.5,29.9,25.0,0.5124000000000001,0.5465,0.4596,0.5287000000000001,0.2786,0.2178,0.8236000000000001,0.7303,5.1,5.4,3.2,2.9
984,22200739,1610612739,CLE,1610612760,OKC,2022-23,25,27,2023-01-27,52,28.0,23.5,28.3,25.0,22.7,23.1,99.0,104.4,29.0,25.0,30.9,24.0,0.5447,0.5216000000000001,0.4867,0.5337,0.3766,0.4392999999999999,0.7192999999999999,0.8064,4.8,4.4,2.6,3.6
986,22200737,1610612763,MEM,1610612750,MIN,2022-23,31,38,2023-01-27,69,28.2,20.0,26.9,16.5,25.3,23.6,107.2,103.4,30.9,24.0,29.0,25.0,0.486,0.6101,0.4432999999999999,0.473,0.3093,0.376,0.7344999999999999,0.475,5.4,5.1,3.6,2.6
985,22200739,1610612760,OKC,1610612739,CLE,2022-23,27,25,2023-01-27,52,32.8,26.5,28.9,21.5,23.6,21.8,104.4,99.0,28.2,17.5,29.2,23.5,0.6091,0.5824,0.5287000000000001,0.4596,0.4599,0.4729,0.8362,0.7459,4.9,4.2,2.1,3.2
983,22200738,1610612753,ORL,1610612748,MIA,2022-23,31,26,2023-01-27,57,28.9,21.5,32.8,26.5,24.2,23.1,104.6,99.2,29.8,21.0,34.9,28.0,0.5216000000000001,0.5447,0.4569,0.3996,0.3461999999999999,0.4662,0.7906000000000001,0.65,4.4,4.8,3.2,2.1
981,22200736,1610612754,IND,1610612749,MIL,2022-23,30,45,2023-01-27,75,25.4,17.5,28.5,22.0,23.6,25.3,106.2,100.6,34.9,28.0,29.8,21.0,0.4382,0.6179,0.3996,0.4569,0.2178,0.2786,0.8064,0.7192999999999999,5.8,2.6,3.6,4.1
980,22200736,1610612749,MIL,1610612754,IND,2022-23,45,30,2023-01-27,75,30.9,21.0,32.0,24.5,23.1,24.2,103.4,107.2,28.0,16.5,29.5,22.5,0.6101,0.486,0.4931999999999999,0.4655,0.4729,0.4599,0.65,0.7906000000000001,3.4,4.1,4.1,3.6
967,22200748,1610612756,PHX,1610612759,SAS,2022-23,33,26,2023-01-28,59,31.0,25.5,30.8,25.0,23.1,24.3,100.6,100.4,28.0,16.5,27.3,23.5,0.6285000000000001,0.5327,0.5445,0.5067,0.5136999999999999,0.3574,0.5833,0.7847000000000001,2.3,6.3,4.2,3.1
970,22200747,1610612740,NOP,1610612764,WAS,2022-23,30,32,2023-01-28,62,28.2,19.0,32.9,26.5,22.1,21.7,101.4,99.8,29.4,23.0,29.1,20.5,0.5487000000000001,0.5980000000000001,0.4862999999999999,0.4859000000000001,0.3574,0.5136999999999999,0.6778,0.7666000000000001,6.3,4.8,3.1,4.2
960,22200742,1610612752,NYK,1610612751,BKN,2022-23,22,28,2023-01-28,50,28.4,20.5,30.0,22.5,23.5,21.3,100.8,101.8,28.3,21.0,33.1,26.5,0.5363999999999999,0.591,0.4619999999999999,0.5354,0.3536999999999999,0.3896,0.6742,0.6617,5.2,4.6,3.0,2.5
974,22200751,1610612761,TOR,1610612757,POR,2022-23,37,14,2023-01-28,51,32.2,24.5,29.0,21.0,23.8,21.8,101.2,95.2,30.2,22.5,32.8,20.0,0.6122,0.6093,0.5254,0.5144,0.4606999999999999,0.4434999999999999,0.7152999999999999,0.8458,4.2,7.0,2.5,3.0
965,22200743,1610612745,HOU,1610612765,DET,2022-23,27,37,2023-01-28,64,30.0,25.5,26.8,21.0,22.0,22.5,101.2,95.8,30.9,24.5,26.7,21.0,0.5871000000000001,0.5559000000000001,0.5584,0.5257,0.2179,0.3799,0.5892,0.7135999999999999,7.0,4.2,3.1,3.7
978,22200750,1610612762,UTA,1610612742,DAL,2022-23,34,23,2023-01-28,57,27.6,21.5,30.4,22.5,22.6,23.8,98.2,102.6,26.7,21.0,30.9,24.5,0.5457,0.5122,0.4553,0.5229,0.3799,0.2179,0.7917,0.7228,3.9,2.7,3.7,3.1
968,22200746,1610612750,MIN,1610612758,SAC,2022-23,29,21,2023-01-28,50,29.7,26.0,28.1,19.5,23.7,23.0,101.8,100.8,29.7,25.0,31.4,25.5,0.5559000000000001,0.5871000000000001,0.4833,0.5347999999999999,0.3896,0.3536999999999999,0.7059,0.6384000000000001,4.5,5.0,2.7,3.1
972,22200741,1610612755,PHI,1610612743,DEN,2022-23,29,38,2023-01-28,67,32.9,26.5,28.2,19.0,22.4,22.4,102.6,98.2,28.0,17.0,28.5,23.5,0.6093,0.6122,0.5257,0.5584,0.4249,0.3427,0.8256,0.8488,6.3,2.3,3.1,2.7
977,22200745,1610612737,ATL,1610612746,LAC,2022-23,28,22,2023-01-28,50,31.8,20.0,31.6,24.0,23.9,20.4,105.8,102.8,30.3,21.0,25.8,20.5,0.5885,0.5911,0.5354,0.4619999999999999,0.3541999999999999,0.388,0.6617,0.6742,5.7,4.5,2.9,2.5
979,22200750,1610612742,DAL,1610612762,UTA,2022-23,23,34,2023-01-28,57,30.4,22.5,30.0,24.0,21.8,23.8,95.8,101.2,29.5,20.5,31.5,24.5,0.591,0.5363999999999999,0.4859000000000001,0.4862999999999999,0.3954999999999999,0.3201,0.7847000000000001,0.5833,6.1,4.4,2.5,2.9
966,22200748,1610612759,SAS,1610612756,PHX,2022-23,26,33,2023-01-28,59,30.8,25.0,31.0,25.5,24.3,23.1,106.4,104.8,32.8,20.0,30.2,22.5,0.5599,0.5414,0.5144,0.5254,0.4174,0.403,0.6384000000000001,0.7059,5.4,5.2,2.7,3.3
973,22200741,1610612743,DEN,1610612755,PHI,2022-23,38,29,2023-01-28,67,30.0,22.5,28.4,20.5,23.4,23.6,101.0,104.2,27.3,23.5,28.0,16.5,0.5989,0.6588,0.5347999999999999,0.4833,0.3676999999999999,0.3964999999999999,0.7666999999999999,0.6773,2.7,3.9,3.3,2.7
959,22200744,1610612741,CHI,1610612753,ORL,2022-23,25,19,2023-01-28,44,29.0,21.0,32.2,24.5,21.3,23.5,102.2,100.4,25.8,20.5,30.3,21.0,0.5911,0.5885,0.5224,0.4704,0.4434999999999999,0.4606999999999999,0.6773,0.7666999999999999,5.2,5.4,3.3,3.8
961,22200742,1610612751,BKN,1610612752,NYK,2022-23,28,22,2023-01-28,50,28.1,19.5,29.7,26.0,20.4,23.9,99.0,100.4,30.3,24.5,29.3,22.5,0.5963,0.5591,0.5067,0.5445,0.4533,0.4931,0.7545,0.8039000000000002,5.0,4.5,3.8,3.3
962,22200749,1610612747,LAL,1610612738,BOS,2022-23,27,28,2023-01-28,55,30.4,22.5,27.6,21.5,22.4,22.4,102.8,105.8,31.5,24.5,29.5,20.5,0.5980000000000001,0.5487000000000001,0.5229,0.4553,0.3964999999999999,0.3676999999999999,0.7135999999999999,0.5892,4.8,6.3,3.1,2.2
963,22200749,1610612738,BOS,1610612747,LAL,2022-23,28,27,2023-01-28,55,29.6,24.0,27.3,16.5,23.8,22.6,99.8,101.4,28.5,23.5,28.0,17.0,0.5589999999999999,0.5709,0.4704,0.5224,0.3556,0.3832,0.7083999999999999,0.7875,3.5,4.8,2.2,3.1
964,22200743,1610612765,DET,1610612745,HOU,2022-23,37,27,2023-01-28,64,26.8,21.0,30.0,25.5,21.7,22.1,104.8,106.4,33.1,26.5,28.3,21.0,0.5122,0.5457,0.4506,0.5473,0.3832,0.3556,0.8488,0.8256,6.1,4.6,3.4,2.7
969,22200746,1610612758,SAC,1610612750,MIN,2022-23,21,29,2023-01-28,50,34.5,25.5,29.0,19.0,23.0,23.7,100.4,102.2,31.4,25.5,29.7,25.0,0.6588,0.5989,0.5473,0.4506,0.4931,0.4533,0.8458,0.7152999999999999,4.8,3.5,2.7,3.4
971,22200747,1610612764,WAS,1610612740,NOP,2022-23,32,30,2023-01-28,62,29.0,19.0,34.5,25.5,23.6,23.4,100.4,99.0,29.1,20.5,29.4,23.0,0.5414,0.5599,0.4772999999999999,0.5008999999999999,0.3427,0.4249,0.7875,0.7083999999999999,4.4,6.1,3.0,3.6
975,22200751,1610612757,POR,1610612761,TOR,2022-23,14,37,2023-01-28,51,27.3,16.5,29.6,24.0,22.5,22.0,100.4,100.6,31.7,26.5,30.2,21.5,0.5327,0.6285000000000001,0.4649,0.4902999999999999,0.3201,0.3954999999999999,0.7228,0.7917,4.6,6.1,3.6,3.0
976,22200745,1610612746,LAC,1610612737,ATL,2022-23,22,28,2023-01-28,50,31.6,24.0,31.8,20.0,24.5,23.6,95.2,101.2,29.3,22.5,30.3,24.5,0.5709,0.5589999999999999,0.5008999999999999,0.4772999999999999,0.403,0.4174,0.7666000000000001,0.6778,4.5,5.7,1.5,3.5
958,22200744,1610612753,ORL,1610612741,CHI,2022-23,19,25,2023-01-28,44,30.0,24.0,30.4,22.5,23.6,24.5,104.2,101.0,30.2,21.5,31.7,26.5,0.5591,0.5963,0.4902999999999999,0.4649,0.388,0.3541999999999999,0.8039000000000002,0.7545,4.6,5.2,3.5,1.5
950,22200752,1610612766,CHA,1610612748,MIA,2022-23,26,28,2023-01-29,54,27.8,18.5,27.0,23.5,22.8,24.6,101.6,101.2,30.9,18.0,36.7,30.5,0.5636,0.5187999999999999,0.4947,0.5048999999999999,0.3377,0.3266,0.6614000000000001,0.7748999999999999,3.8,3.7,2.7,3.2
951,22200752,1610612748,MIA,1610612766,CHA,2022-23,28,26,2023-01-29,54,26.5,16.5,31.2,22.0,22.1,23.7,97.2,103.6,28.5,21.5,32.3,24.5,0.4918999999999999,0.5798,0.4488999999999999,0.4588,0.2373,0.4305,0.8236000000000001,0.7153,5.3,5.4,3.2,2.7
953,22200755,1610612740,NOP,1610612749,MIL,2022-23,19,37,2023-01-29,56,29.7,23.5,29.0,20.0,21.7,23.7,101.2,101.6,29.2,23.0,29.6,22.5,0.587,0.4641,0.5176999999999999,0.503,0.3949,0.3394,0.7153,0.8236000000000001,5.9,4.0,3.2,3.8
952,22200755,1610612749,MIL,1610612740,NOP,2022-23,37,19,2023-01-29,56,32.6,21.0,26.9,20.5,23.7,22.1,103.6,97.2,25.9,16.5,29.1,25.0,0.6217,0.5089,0.5048999999999999,0.4947,0.4709,0.2633,0.6799999999999999,0.6833,3.7,3.8,3.8,3.2
954,22200754,1610612739,CLE,1610612746,LAC,2022-23,31,15,2023-01-29,46,27.0,23.5,27.8,18.5,23.2,24.1,98.2,108.0,29.1,25.0,25.9,16.5,0.5089,0.6217,0.4588,0.4488999999999999,0.3266,0.3377,0.7748999999999999,0.6614000000000001,4.2,6.1,2.5,3.3
956,22200753,1610612754,IND,1610612763,MEM,2022-23,32,23,2023-01-29,55,26.9,20.5,32.6,21.0,23.7,21.7,106.0,95.2,36.7,30.5,30.9,18.0,0.4641,0.587,0.415,0.4683,0.2633,0.4709,0.7814,0.7095,6.1,4.2,3.3,2.5
957,22200753,1610612763,MEM,1610612754,IND,2022-23,23,32,2023-01-29,55,29.0,20.0,29.7,23.5,24.6,22.8,108.0,98.2,32.3,24.5,28.5,21.5,0.5187999999999999,0.5636,0.4683,0.415,0.3394,0.3949,0.7095,0.7814,5.4,5.3,3.9,1.6
955,22200754,1610612746,LAC,1610612739,CLE,2022-23,15,31,2023-01-29,46,31.2,22.0,26.5,16.5,24.1,23.2,95.2,106.0,29.6,22.5,29.2,23.0,0.5798,0.4918999999999999,0.503,0.5176999999999999,0.4305,0.2373,0.6833,0.6799999999999999,4.0,5.9,1.6,3.9
946,22200758,1610612758,SAC,1610612750,MIN,2022-23,24,17,2023-01-30,41,32.8,22.0,29.2,26.0,22.8,23.1,99.0,95.2,30.6,25.5,28.9,20.5,0.6237,0.5680000000000001,0.5246,0.5385,0.4518,0.3498,0.8383,0.6545,5.0,6.5,2.6,2.9
939,22200757,1610612747,LAL,1610612751,BKN,2022-23,16,29,2023-01-30,45,29.4,22.5,26.0,14.0,22.7,24.2,101.8,105.8,30.5,24.5,32.8,20.0,0.5687,0.5967,0.5033000000000001,0.4486,0.3498,0.4518,0.7535999999999999,0.7678,4.6,4.9,2.9,2.6
938,22200757,1610612751,BKN,1610612747,LAL,2022-23,29,16,2023-01-30,45,28.2,19.5,32.8,26.5,20.9,22.2,98.4,106.0,29.7,22.0,29.9,19.5,0.5941,0.616,0.5093,0.5538000000000001,0.4420999999999999,0.4511,0.6545,0.8383,4.6,3.7,3.6,2.9
941,22200760,1610612759,SAS,1610612764,WAS,2022-23,36,30,2023-01-30,66,30.4,25.0,31.7,26.5,23.9,22.3,104.4,104.0,32.8,20.0,30.5,24.5,0.5610999999999999,0.5108999999999999,0.5168,0.4759,0.3995,0.2701,0.6184000000000001,0.6,5.4,5.3,2.9,3.6
942,22200756,1610612755,PHI,1610612753,ORL,2022-23,30,17,2023-01-30,47,32.8,26.5,28.2,19.5,22.3,23.9,104.0,104.4,29.3,17.0,29.6,20.5,0.616,0.5941,0.5362,0.4786,0.4204,0.3593,0.7789,0.8251,6.2,5.4,3.4,2.5
935,22200761,1610612742,DAL,1610612765,DET,2022-23,30,27,2023-01-30,57,29.3,21.5,29.1,21.0,22.2,20.9,95.2,99.0,29.6,20.5,29.3,17.0,0.5680000000000001,0.6237,0.4759,0.5168,0.3604999999999999,0.3627999999999999,0.7678,0.7535999999999999,5.3,5.4,2.5,3.4
944,22200759,1610612760,OKC,1610612744,GSW,2022-23,20,38,2023-01-30,58,32.0,26.5,29.4,19.0,23.1,22.8,103.0,100.0,29.0,19.0,32.0,26.5,0.5945,0.6209,0.5219,0.4743,0.4543,0.5137,0.8251,0.7789,5.4,6.2,2.5,3.6
943,22200756,1610612753,ORL,1610612755,PHI,2022-23,17,30,2023-01-30,47,29.1,21.0,29.3,21.5,23.6,22.8,104.0,99.6,29.8,21.5,27.1,16.5,0.5371,0.6372,0.4743,0.5219,0.3547,0.3832,0.8139,0.7116999999999999,4.9,4.6,3.6,2.5
940,22200760,1610612764,WAS,1610612759,SAS,2022-23,30,36,2023-01-30,66,29.4,19.0,32.0,26.5,24.2,22.7,99.2,102.8,28.9,20.5,30.6,25.5,0.5474,0.5588,0.4786,0.5362,0.3593,0.4204,0.7666999999999999,0.7181,3.9,4.2,2.7,1.9
949,22200762,1610612761,TOR,1610612756,PHX,2022-23,28,31,2023-01-30,59,32.4,24.5,32.1,20.0,23.8,21.6,99.6,101.8,28.2,18.0,28.7,23.0,0.6209,0.5945,0.5385,0.5246,0.4511,0.4420999999999999,0.6653,0.8654999999999999,4.1,2.6,1.9,2.7
937,22200763,1610612737,ATL,1610612757,POR,2022-23,23,31,2023-01-30,54,32.1,20.0,32.4,24.5,23.8,23.6,105.8,101.8,29.9,19.5,29.7,22.0,0.5967,0.5687,0.5414,0.4768,0.3627999999999999,0.3604999999999999,0.7116999999999999,0.8139,5.5,2.3,2.9,3.2
936,22200763,1610612757,POR,1610612737,ATL,2022-23,31,23,2023-01-30,54,26.0,14.0,29.4,22.5,22.8,23.6,99.6,104.0,32.0,26.5,29.0,19.0,0.5020999999999999,0.5867,0.4448,0.4756,0.2701,0.3995,0.7181,0.7666999999999999,4.2,3.9,3.2,2.9
