GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,PTS_QTR1,OPP_PTS_QTR1,Total_First_Quarter_Points,GAME_DATE,MATCHUP,MONTH,Home_Away,Recent_Trend_Team,Recent_Trend_Opponent,Head_to_Head_Q1
0021800472,1610612752,NYK,1610612737,ATL,39,28,67,2018-12-21,NYK vs. ATL,12,Home,"[33, 32, 26, 16, 23]","[35, 23, 19, 26, 25]",47.333333333333336
0021800474,1610612753,ORL,1610612741,CHI,20,19,39,2018-12-21,ORL @ CHI,12,Away,"[24, 14, 24, 19, 25]","[27, 22, 21, 26, 33]",53.666666666666664
0021800474,1610612741,CHI,1610612753,ORL,19,20,39,2018-12-21,CHI vs. ORL,12,Home,"[27, 22, 21, 26, 33]","[24, 14, 24, 19, 25]",53.666666666666664
0021800473,1610612749,MIL,1610612738,BOS,35,22,57,2018-12-21,MIL @ BOS,12,Away,"[33, 25, 27, 23, 31]","[37, 33, 42, 24, 28]",52.0
0021800473,1610612738,BOS,1610612749,MIL,22,35,57,2018-12-21,BOS vs. MIL,12,Home,"[37, 33, 42, 24, 28]","[33, 25, 27, 23, 31]",52.0
0021800467,1610612745,HOU,1610612748,MIA,33,21,54,2018-12-20,HOU @ MIA,12,Away,"[34, 25, 36, 29, 27]","[33, 29, 15, 23, 34]",58.5
0021800467,1610612748,MIA,1610612745,HOU,21,33,54,2018-12-20,MIA vs. HOU,12,Home,"[33, 29, 15, 23, 34]","[34, 25, 36, 29, 27]",58.5
0021800468,1610612742,DAL,1610612746,LAC,27,30,57,2018-12-20,DAL @ LAC,12,Away,"[33, 31, 21, 28, 24]","[29, 25, 27, 23, 21]",56.666666666666664
0021800468,1610612746,LAC,1610612742,DAL,30,27,57,2018-12-20,LAC vs. DAL,12,Home,"[29, 25, 27, 23, 21]","[33, 31, 21, 28, 24]",56.666666666666664
0021800466,1610612760,OKC,1610612758,SAC,36,33,69,2018-12-19,OKC @ SAC,12,Away,"[31, 30, 32, 28, 30]","[23, 34, 38, 35, 26]",54.0
0021800466,1610612758,SAC,1610612760,OKC,33,36,69,2018-12-19,SAC vs. OKC,12,Home,"[23, 34, 38, 35, 26]","[31, 30, 32, 28, 30]",54.0
0021800462,1610612749,MIL,1610612740,NOP,33,31,64,2018-12-19,MIL vs. NOP,12,Home,"[25, 27, 23, 31, 25]","[28, 25, 21, 28, 30]",61.0
0021800462,1610612740,NOP,1610612749,MIL,31,33,64,2018-12-19,NOP @ MIL,12,Away,"[28, 25, 21, 28, 30]","[25, 27, 23, 31, 25]",61.0
0021800464,1610612744,GSW,1610612762,UTA,21,24,45,2018-12-19,GSW @ UTA,12,Away,"[30, 42, 22, 30, 27]","[23, 14, 40, 22, 18]",51.666666666666664
0021800464,1610612762,UTA,1610612744,GSW,24,21,45,2018-12-19,UTA vs. GSW,12,Home,"[23, 14, 40, 22, 18]","[30, 42, 22, 30, 27]",51.666666666666664
0021800461,1610612764,WAS,1610612745,HOU,28,34,62,2018-12-19,WAS @ HOU,12,Away,"[24, 33, 31, 28, 33]","[25, 36, 29, 27, 30]",60.333333333333336
0021800461,1610612745,HOU,1610612764,WAS,34,28,62,2018-12-19,HOU vs. WAS,12,Home,"[25, 36, 29, 27, 30]","[24, 33, 31, 28, 33]",60.333333333333336
0021800456,1610612753,ORL,1610612759,SAS,24,31,55,2018-12-19,ORL vs. SAS,12,Home,"[14, 24, 19, 25, 28]","[29, 28, 38, 29, 23]",51.333333333333336
0021800456,1610612759,SAS,1610612753,ORL,31,24,55,2018-12-19,SAS @ ORL,12,Away,"[29, 28, 38, 29, 23]","[14, 24, 19, 25, 28]",51.333333333333336
0021800463,1610612750,MIN,1610612765,DET,26,27,53,2018-12-19,MIN vs. DET,12,Home,"[38, 30, 31, 24, 27]","[27, 33, 25, 29, 20]",47.5
0021800463,1610612765,DET,1610612750,MIN,27,26,53,2018-12-19,DET @ MIN,12,Away,"[27, 33, 25, 29, 20]","[38, 30, 31, 24, 27]",47.5
0021800457,1610612755,PHI,1610612752,NYK,38,33,71,2018-12-19,PHI vs. NYK,12,Home,"[32, 29, 34, 29, 38]","[32, 26, 16, 23, 24]",65.66666666666667
0021800457,1610612752,NYK,1610612755,PHI,33,38,71,2018-12-19,NYK @ PHI,12,Away,"[32, 26, 16, 23, 24]","[32, 29, 34, 29, 38]",65.66666666666667
0021800459,1610612754,IND,1610612761,TOR,34,24,58,2018-12-19,IND @ TOR,12,Away,"[19, 28, 24, 29, 29]","[23, 23, 31, 36, 30]",50.333333333333336
0021800459,1610612761,TOR,1610612754,IND,24,34,58,2018-12-19,TOR vs. IND,12,Home,"[23, 23, 31, 36, 30]","[19, 28, 24, 29, 29]",50.333333333333336
0021800455,1610612739,CLE,1610612766,CHA,25,16,41,2018-12-19,CLE @ CHA,12,Away,"[21, 36, 16, 39, 18]","[22, 33, 37, 27, 24]",53.666666666666664
0021800455,1610612766,CHA,1610612739,CLE,16,25,41,2018-12-19,CHA vs. CLE,12,Home,"[22, 33, 37, 27, 24]","[21, 36, 16, 39, 18]",53.666666666666664
0021800458,1610612756,PHX,1610612738,BOS,26,37,63,2018-12-19,PHX @ BOS,12,Away,"[28, 28, 25, 20, 29]","[33, 42, 24, 28, 35]",48.0
0021800458,1610612738,BOS,1610612756,PHX,37,26,63,2018-12-19,BOS vs. PHX,12,Home,"[33, 42, 24, 28, 35]","[28, 28, 25, 20, 29]",48.0
0021800465,1610612763,MEM,1610612757,POR,18,17,35,2018-12-19,MEM @ POR,12,Away,"[22, 29, 28, 15, 22]","[37, 28, 26, 29, 30]",48.333333333333336
0021800465,1610612757,POR,1610612763,MEM,17,18,35,2018-12-19,POR vs. MEM,12,Home,"[37, 28, 26, 29, 30]","[22, 29, 28, 15, 22]",48.333333333333336
0021800460,1610612751,BKN,1610612741,CHI,22,27,49,2018-12-19,BKN @ CHI,12,Away,"[33, 42, 27, 31, 30]","[22, 21, 26, 33, 17]",51.0
0021800460,1610612741,CHI,1610612751,BKN,27,22,49,2018-12-19,CHI vs. BKN,12,Home,"[22, 21, 26, 33, 17]","[33, 42, 27, 31, 30]",51.0
0021800454,1610612742,DAL,1610612743,DEN,33,34,67,2018-12-18,DAL @ DEN,12,Away,"[31, 21, 28, 24, 32]","[23, 39, 26, 35, 25]",55.666666666666664
0021800454,1610612743,DEN,1610612742,DAL,34,33,67,2018-12-18,DEN vs. DAL,12,Home,"[23, 39, 26, 35, 25]","[31, 21, 28, 24, 32]",55.666666666666664
0021800453,1610612747,LAL,1610612751,BKN,32,33,65,2018-12-18,LAL @ BKN,12,Away,"[23, 32, 24, 27, 27]","[42, 27, 31, 30, 24]",54.5
0021800453,1610612751,BKN,1610612747,LAL,33,32,65,2018-12-18,BKN vs. LAL,12,Home,"[42, 27, 31, 30, 24]","[23, 32, 24, 27, 27]",54.5
0021800452,1610612764,WAS,1610612737,ATL,24,35,59,2018-12-18,WAS @ ATL,12,Away,"[33, 31, 28, 33, 25]","[23, 19, 26, 25, 25]",48.666666666666664
0021800452,1610612737,ATL,1610612764,WAS,35,24,59,2018-12-18,ATL vs. WAS,12,Home,"[23, 19, 26, 25, 25]","[33, 31, 28, 33, 25]",48.666666666666664
0021800451,1610612754,IND,1610612739,CLE,19,21,40,2018-12-18,IND vs. CLE,12,Home,"[28, 24, 29, 29, 24]","[36, 16, 39, 18, 38]",58.333333333333336
0021800451,1610612739,CLE,1610612754,IND,21,19,40,2018-12-18,CLE @ IND,12,Away,"[36, 16, 39, 18, 38]","[28, 24, 29, 29, 24]",58.333333333333336
0021800447,1610612741,CHI,1610612760,OKC,22,31,53,2018-12-17,CHI @ OKC,12,Away,"[21, 26, 33, 17, 34]","[30, 32, 28, 30, 28]",48.333333333333336
0021800447,1610612760,OKC,1610612741,CHI,31,22,53,2018-12-17,OKC vs. CHI,12,Home,"[30, 32, 28, 30, 28]","[21, 26, 33, 17, 34]",48.333333333333336
0021800446,1610612750,MIN,1610612758,SAC,38,23,61,2018-12-17,MIN vs. SAC,12,Home,"[30, 31, 24, 27, 31]","[34, 38, 35, 26, 31]",61.333333333333336
0021800446,1610612758,SAC,1610612750,MIN,23,38,61,2018-12-17,SAC @ MIN,12,Away,"[34, 38, 35, 26, 31]","[30, 31, 24, 27, 31]",61.333333333333336
0021800448,1610612759,SAS,1610612755,PHI,29,32,61,2018-12-17,SAS vs. PHI,12,Home,"[28, 38, 29, 23, 32]","[29, 34, 29, 38, 28]",43.5
0021800448,1610612755,PHI,1610612759,SAS,32,29,61,2018-12-17,PHI @ SAS,12,Away,"[29, 34, 29, 38, 28]","[28, 38, 29, 23, 32]",43.5
0021800445,1610612745,HOU,1610612762,UTA,25,23,48,2018-12-17,HOU vs. UTA,12,Home,"[36, 29, 27, 30, 18]","[14, 40, 22, 18, 27]",46.0
0021800445,1610612762,UTA,1610612745,HOU,23,25,48,2018-12-17,UTA @ HOU,12,Away,"[14, 40, 22, 18, 27]","[36, 29, 27, 30, 18]",46.0
0021800443,1610612765,DET,1610612749,MIL,27,25,52,2018-12-17,DET vs. MIL,12,Home,"[33, 25, 29, 20, 27]","[27, 23, 31, 25, 22]",57.333333333333336
0021800443,1610612749,MIL,1610612765,DET,25,27,52,2018-12-17,MIL @ DET,12,Away,"[27, 23, 31, 25, 22]","[33, 25, 29, 20, 27]",57.333333333333336
0021800444,1610612756,PHX,1610612752,NYK,28,32,60,2018-12-17,PHX @ NYK,12,Away,"[28, 25, 20, 29, 36]","[26, 16, 23, 24, 23]",53.5
0021800444,1610612752,NYK,1610612756,PHX,32,28,60,2018-12-17,NYK vs. PHX,12,Home,"[26, 16, 23, 24, 23]","[28, 25, 20, 29, 36]",53.5
0021800450,1610612757,POR,1610612746,LAC,37,29,66,2018-12-17,POR @ LAC,12,Away,"[28, 26, 29, 30, 34]","[25, 27, 23, 21, 30]",55.333333333333336
0021800450,1610612746,LAC,1610612757,POR,29,37,66,2018-12-17,LAC vs. POR,12,Home,"[25, 27, 23, 21, 30]","[28, 26, 29, 30, 34]",55.333333333333336
0021800449,1610612763,MEM,1610612744,GSW,22,30,52,2018-12-17,MEM @ GSW,12,Away,"[29, 28, 15, 22, 16]","[42, 22, 30, 27, 31]",63.333333333333336
0021800449,1610612744,GSW,1610612763,MEM,30,22,52,2018-12-17,GSW vs. MEM,12,Home,"[42, 22, 30, 27, 31]","[29, 28, 15, 22, 16]",63.333333333333336
0021800442,1610612743,DEN,1610612761,TOR,23,23,46,2018-12-16,DEN vs. TOR,12,Home,"[39, 26, 35, 25, 31]","[23, 31, 36, 30, 20]",50.666666666666664
0021800442,1610612761,TOR,1610612743,DEN,23,23,46,2018-12-16,TOR @ DEN,12,Away,"[23, 31, 36, 30, 20]","[39, 26, 35, 25, 31]",50.666666666666664
0021800437,1610612755,PHI,1610612739,CLE,29,36,65,2018-12-16,PHI @ CLE,12,Away,"[34, 29, 38, 28, 29]","[16, 39, 18, 38, 27]",61.333333333333336
0021800437,1610612739,CLE,1610612755,PHI,36,29,65,2018-12-16,CLE vs. PHI,12,Home,"[16, 39, 18, 38, 27]","[34, 29, 38, 28, 29]",61.333333333333336
0021800440,1610612758,SAC,1610612742,DAL,34,31,65,2018-12-16,SAC @ DAL,12,Away,"[38, 35, 26, 31, 38]","[21, 28, 24, 32, 31]",48.333333333333336
0021800440,1610612742,DAL,1610612758,SAC,31,34,65,2018-12-16,DAL vs. SAC,12,Home,"[21, 28, 24, 32, 31]","[38, 35, 26, 31, 38]",48.333333333333336
0021800438,1610612754,IND,1610612752,NYK,28,26,54,2018-12-16,IND vs. NYK,12,Home,"[24, 29, 29, 24, 28]","[16, 23, 24, 23, 30]",58.666666666666664
0021800438,1610612752,NYK,1610612754,IND,26,28,54,2018-12-16,NYK @ IND,12,Away,"[16, 23, 24, 23, 30]","[24, 29, 29, 24, 28]",58.666666666666664
0021800436,1610612737,ATL,1610612751,BKN,23,42,65,2018-12-16,ATL @ BKN,12,Away,"[19, 26, 25, 25, 17]","[27, 31, 30, 24, 26]",54.0
0021800436,1610612751,BKN,1610612737,ATL,42,23,65,2018-12-16,BKN vs. ATL,12,Home,"[27, 31, 30, 24, 26]","[19, 26, 25, 25, 17]",54.0
0021800441,1610612748,MIA,1610612740,NOP,33,28,61,2018-12-16,MIA @ NOP,12,Away,"[29, 15, 23, 34, 34]","[25, 21, 28, 30, 32]",52.666666666666664
0021800441,1610612740,NOP,1610612748,MIA,28,33,61,2018-12-16,NOP vs. MIA,12,Home,"[25, 21, 28, 30, 32]","[29, 15, 23, 34, 34]",52.666666666666664
0021800439,1610612764,WAS,1610612747,LAL,33,23,56,2018-12-16,WAS vs. LAL,12,Home,"[31, 28, 33, 25, 33]","[32, 24, 27, 27, 36]",56.0
0021800439,1610612747,LAL,1610612764,WAS,23,33,56,2018-12-16,LAL @ WAS,12,Away,"[32, 24, 27, 27, 36]","[31, 28, 33, 25, 33]",56.0
0021800435,1610612756,PHX,1610612750,MIN,28,30,58,2018-12-15,PHX vs. MIN,12,Home,"[25, 20, 29, 36, 9]","[31, 24, 27, 31, 24]",54.666666666666664
0021800435,1610612750,MIN,1610612756,PHX,30,28,58,2018-12-15,MIN @ PHX,12,Away,"[31, 24, 27, 31, 24]","[25, 20, 29, 36, 9]",54.666666666666664
0021800434,1610612760,OKC,1610612746,LAC,30,25,55,2018-12-15,OKC vs. LAC,12,Home,"[32, 28, 30, 28, 24]","[27, 23, 21, 30, 15]",54.0
0021800434,1610612746,LAC,1610612760,OKC,25,30,55,2018-12-15,LAC @ OKC,12,Away,"[27, 23, 21, 30, 15]","[32, 28, 30, 28, 24]",54.0
0021800432,1610612745,HOU,1610612763,MEM,36,29,65,2018-12-15,HOU @ MEM,12,Away,"[29, 27, 30, 18, 24]","[28, 15, 22, 16, 31]",58.333333333333336
0021800432,1610612763,MEM,1610612745,HOU,29,36,65,2018-12-15,MEM vs. HOU,12,Home,"[28, 15, 22, 16, 31]","[29, 27, 30, 18, 24]",58.333333333333336
0021800429,1610612753,ORL,1610612762,UTA,14,14,28,2018-12-15,ORL vs. UTA,12,Home,"[24, 19, 25, 28, 27]","[40, 22, 18, 27, 34]",54.5
0021800429,1610612762,UTA,1610612753,ORL,14,14,28,2018-12-15,UTA @ ORL,12,Away,"[40, 22, 18, 27, 34]","[24, 19, 25, 28, 27]",54.5
0021800431,1610612738,BOS,1610612765,DET,33,33,66,2018-12-15,BOS @ DET,12,Away,"[42, 24, 28, 35, 38]","[25, 29, 20, 27, 21]",53.666666666666664
0021800431,1610612765,DET,1610612738,BOS,33,33,66,2018-12-15,DET vs. BOS,12,Home,"[25, 29, 20, 27, 21]","[42, 24, 28, 35, 38]",53.666666666666664
0021800430,1610612766,CHA,1610612747,LAL,22,32,54,2018-12-15,CHA vs. LAL,12,Home,"[33, 37, 27, 24, 31]","[24, 27, 27, 36, 31]",54.5
0021800430,1610612747,LAL,1610612766,CHA,32,22,54,2018-12-15,LAL @ CHA,12,Away,"[24, 27, 27, 36, 31]","[33, 37, 27, 24, 31]",54.5
0021800433,1610612759,SAS,1610612741,CHI,28,21,49,2018-12-15,SAS vs. CHI,12,Home,"[38, 29, 23, 32, 23]","[26, 33, 17, 34, 21]",48.666666666666664
0021800433,1610612741,CHI,1610612759,SAS,21,28,49,2018-12-15,CHI @ SAS,12,Away,"[26, 33, 17, 34, 21]","[38, 29, 23, 32, 23]",48.666666666666664
0021800427,1610612757,POR,1610612761,TOR,28,23,51,2018-12-14,POR vs. TOR,12,Home,"[26, 29, 30, 34, 20]","[31, 36, 30, 20, 23]",56.5
0021800427,1610612761,TOR,1610612757,POR,23,28,51,2018-12-14,TOR @ POR,12,Away,"[31, 36, 30, 20, 23]","[26, 29, 30, 34, 20]",56.5
0021800422,1610612751,BKN,1610612764,WAS,27,31,58,2018-12-14,BKN vs. WAS,12,Home,"[31, 30, 24, 26, 29]","[28, 33, 25, 33, 26]",50.0
0021800422,1610612764,WAS,1610612751,BKN,31,27,58,2018-12-14,WAS @ BKN,12,Away,"[28, 33, 25, 33, 26]","[31, 30, 24, 26, 29]",50.0
0021800421,1610612766,CHA,1610612752,NYK,33,16,49,2018-12-14,CHA vs. NYK,12,Home,"[37, 27, 24, 31, 30]","[23, 24, 23, 30, 32]",48.666666666666664
0021800421,1610612752,NYK,1610612766,CHA,16,33,49,2018-12-14,NYK @ CHA,12,Away,"[23, 24, 23, 30, 32]","[37, 27, 24, 31, 30]",48.666666666666664
0021800423,1610612739,CLE,1610612749,MIL,16,27,43,2018-12-14,CLE vs. MIL,12,Home,"[39, 18, 38, 27, 25]","[23, 31, 25, 22, 30]",54.666666666666664
0021800423,1610612749,MIL,1610612739,CLE,27,16,43,2018-12-14,MIL @ CLE,12,Away,"[23, 31, 25, 22, 30]","[39, 18, 38, 27, 25]",54.666666666666664
0021800420,1610612738,BOS,1610612737,ATL,42,19,61,2018-12-14,BOS vs. ATL,12,Home,"[24, 28, 35, 38, 29]","[26, 25, 25, 17, 26]",60.333333333333336
0021800420,1610612737,ATL,1610612738,BOS,19,42,61,2018-12-14,ATL @ BOS,12,Away,"[26, 25, 25, 17, 26]","[24, 28, 35, 38, 29]",60.333333333333336
0021800426,1610612743,DEN,1610612760,OKC,39,32,71,2018-12-14,DEN vs. OKC,12,Home,"[26, 35, 25, 31, 27]","[28, 30, 28, 24, 26]",61.333333333333336
0021800426,1610612760,OKC,1610612743,DEN,32,39,71,2018-12-14,OKC @ DEN,12,Away,"[28, 30, 28, 24, 26]","[26, 35, 25, 31, 27]",61.333333333333336
0021800424,1610612755,PHI,1610612754,IND,34,24,58,2018-12-14,PHI vs. IND,12,Home,"[29, 38, 28, 29, 26]","[29, 29, 24, 28, 23]",56.0
0021800424,1610612754,IND,1610612755,PHI,24,34,58,2018-12-14,IND @ PHI,12,Away,"[29, 29, 24, 28, 23]","[29, 38, 28, 29, 26]",56.0
0021800425,1610612748,MIA,1610612763,MEM,29,28,57,2018-12-14,MIA @ MEM,12,Away,"[15, 23, 34, 34, 25]","[15, 22, 16, 31, 27]",54.5
0021800425,1610612763,MEM,1610612748,MIA,28,29,57,2018-12-14,MEM vs. MIA,12,Home,"[15, 22, 16, 31, 27]","[15, 23, 34, 34, 25]",54.5
0021800428,1610612758,SAC,1610612744,GSW,38,42,80,2018-12-14,SAC vs. GSW,12,Home,"[35, 26, 31, 38, 36]","[22, 30, 27, 31, 34]",58.333333333333336
0021800428,1610612744,GSW,1610612758,SAC,42,38,80,2018-12-14,GSW @ SAC,12,Away,"[22, 30, 27, 31, 34]","[35, 26, 31, 38, 36]",58.333333333333336
0021800417,1610612746,LAC,1610612759,SAS,27,38,65,2018-12-13,LAC @ SAS,12,Away,"[23, 21, 30, 15, 36]","[29, 23, 32, 23, 20]",51.0
0021800417,1610612759,SAS,1610612746,LAC,38,27,65,2018-12-13,SAS vs. LAC,12,Home,"[29, 23, 32, 23, 20]","[23, 21, 30, 15, 36]",51.0
0021800418,1610612741,CHI,1610612753,ORL,26,24,50,2018-12-13,CHI @ ORL,12,Away,"[33, 17, 34, 21, 22]","[19, 25, 28, 27, 21]",55.333333333333336
0021800418,1610612753,ORL,1610612741,CHI,24,26,50,2018-12-13,ORL vs. CHI,12,Home,"[19, 25, 28, 27, 21]","[33, 17, 34, 21, 22]",55.333333333333336
0021800419,1610612742,DAL,1610612756,PHX,21,25,46,2018-12-13,DAL @ PHX,12,Away,"[28, 24, 32, 31, 34]","[20, 29, 36, 9, 9]",56.333333333333336
0021800419,1610612756,PHX,1610612742,DAL,25,21,46,2018-12-13,PHX vs. DAL,12,Home,"[20, 29, 36, 9, 9]","[28, 24, 32, 31, 34]",56.333333333333336
0021800416,1610612745,HOU,1610612747,LAL,29,24,53,2018-12-13,HOU vs. LAL,12,Home,"[27, 30, 18, 24, 38]","[27, 27, 36, 31, 21]",59.666666666666664
0021800416,1610612747,LAL,1610612745,HOU,24,29,53,2018-12-13,LAL @ HOU,12,Away,"[27, 27, 36, 31, 21]","[27, 30, 18, 24, 38]",59.666666666666664
0021800410,1610612763,MEM,1610612757,POR,15,26,41,2018-12-12,MEM vs. POR,12,Home,"[22, 16, 31, 27, 25]","[29, 30, 34, 20, 33]",50.333333333333336
0021800410,1610612757,POR,1610612763,MEM,26,15,41,2018-12-12,POR @ MEM,12,Away,"[29, 30, 34, 20, 33]","[22, 16, 31, 27, 25]",50.333333333333336
0021800406,1610612752,NYK,1610612739,CLE,23,39,62,2018-12-12,NYK @ CLE,12,Away,"[24, 23, 30, 32, 28]","[18, 38, 27, 25, 30]",46.0
0021800406,1610612739,CLE,1610612752,NYK,39,23,62,2018-12-12,CLE vs. NYK,12,Home,"[18, 38, 27, 25, 30]","[24, 23, 30, 32, 28]",46.0
0021800412,1610612742,DAL,1610612737,ATL,28,26,54,2018-12-12,DAL vs. ATL,12,Home,"[24, 32, 31, 34, 34]","[25, 25, 17, 26, 28]",55.0
0021800412,1610612737,ATL,1610612742,DAL,26,28,54,2018-12-12,ATL @ DAL,12,Away,"[25, 25, 17, 26, 28]","[24, 32, 31, 34, 34]",55.0
0021800411,1610612760,OKC,1610612740,NOP,28,25,53,2018-12-12,OKC @ NOP,12,Away,"[30, 28, 24, 26, 28]","[21, 28, 30, 32, 29]",55.333333333333336
0021800411,1610612740,NOP,1610612760,OKC,25,28,53,2018-12-12,NOP vs. OKC,12,Home,"[21, 28, 30, 32, 29]","[30, 28, 24, 26, 28]",55.333333333333336
0021800407,1610612749,MIL,1610612754,IND,23,29,52,2018-12-12,MIL @ IND,12,Away,"[31, 25, 22, 30, 35]","[29, 24, 28, 23, 30]",43.666666666666664
0021800407,1610612754,IND,1610612749,MIL,29,23,52,2018-12-12,IND vs. MIL,12,Home,"[29, 24, 28, 23, 30]","[31, 25, 22, 30, 35]",43.666666666666664
0021800409,1610612764,WAS,1610612738,BOS,28,24,52,2018-12-12,WAS vs. BOS,12,Home,"[33, 25, 33, 26, 24]","[28, 35, 38, 29, 30]",55.0
0021800409,1610612738,BOS,1610612764,WAS,24,28,52,2018-12-12,BOS @ WAS,12,Away,"[28, 35, 38, 29, 30]","[33, 25, 33, 26, 24]",55.0
0021800408,1610612751,BKN,1610612755,PHI,31,29,60,2018-12-12,BKN @ PHI,12,Away,"[30, 24, 26, 29, 19]","[38, 28, 29, 26, 31]",48.666666666666664
0021800408,1610612755,PHI,1610612751,BKN,29,31,60,2018-12-12,PHI vs. BKN,12,Home,"[38, 28, 29, 26, 31]","[30, 24, 26, 29, 19]",48.666666666666664
0021800415,1610612761,TOR,1610612744,GSW,31,22,53,2018-12-12,TOR @ GSW,12,Away,"[36, 30, 20, 23, 24]","[30, 27, 31, 34, 24]",65.33333333333333
0021800415,1610612744,GSW,1610612761,TOR,22,31,53,2018-12-12,GSW vs. TOR,12,Home,"[30, 27, 31, 34, 24]","[36, 30, 20, 23, 24]",65.33333333333333
0021800413,1610612748,MIA,1610612762,UTA,15,40,55,2018-12-12,MIA @ UTA,12,Away,"[23, 34, 34, 25, 27]","[22, 18, 27, 34, 35]",52.666666666666664
0021800413,1610612762,UTA,1610612748,MIA,40,15,55,2018-12-12,UTA vs. MIA,12,Home,"[22, 18, 27, 34, 35]","[23, 34, 34, 25, 27]",52.666666666666664
0021800405,1610612765,DET,1610612766,CHA,25,37,62,2018-12-12,DET @ CHA,12,Away,"[29, 20, 27, 21, 17]","[27, 24, 31, 30, 19]",52.0
0021800405,1610612766,CHA,1610612765,DET,37,25,62,2018-12-12,CHA vs. DET,12,Home,"[27, 24, 31, 30, 19]","[29, 20, 27, 21, 17]",52.0
0021800414,1610612750,MIN,1610612758,SAC,31,35,66,2018-12-12,MIN @ SAC,12,Away,"[24, 27, 31, 24, 26]","[26, 31, 38, 36, 26]",56.666666666666664
0021800414,1610612758,SAC,1610612750,MIN,35,31,66,2018-12-12,SAC vs. MIN,12,Home,"[26, 31, 38, 36, 26]","[24, 27, 31, 24, 26]",56.666666666666664
0021800403,1610612756,PHX,1610612759,SAS,20,29,49,2018-12-11,PHX @ SAS,12,Away,"[29, 36, 9, 9, 31]","[23, 32, 23, 20, 32]",44.333333333333336
0021800403,1610612759,SAS,1610612756,PHX,29,20,49,2018-12-11,SAS vs. PHX,12,Home,"[23, 32, 23, 20, 32]","[29, 36, 9, 9, 31]",44.333333333333336
0021800404,1610612761,TOR,1610612746,LAC,36,23,59,2018-12-11,TOR @ LAC,12,Away,"[30, 20, 23, 24, 21]","[21, 30, 15, 36, 35]",56.0
0021800404,1610612746,LAC,1610612761,TOR,23,36,59,2018-12-11,LAC vs. TOR,12,Home,"[21, 30, 15, 36, 35]","[30, 20, 23, 24, 21]",56.0
0021800402,1610612745,HOU,1610612757,POR,27,29,56,2018-12-11,HOU vs. POR,12,Home,"[30, 18, 24, 38, 39]","[30, 34, 20, 33, 26]",48.333333333333336
0021800402,1610612757,POR,1610612745,HOU,29,27,56,2018-12-11,POR @ HOU,12,Away,"[30, 34, 20, 33, 26]","[30, 18, 24, 38, 39]",48.333333333333336
0021800394,1610612758,SAC,1610612741,CHI,26,33,59,2018-12-10,SAC @ CHI,12,Away,"[31, 38, 36, 26, 26]","[17, 34, 21, 22, 21]",48.5
0021800394,1610612741,CHI,1610612758,SAC,33,26,59,2018-12-10,CHI vs. SAC,12,Home,"[17, 34, 21, 22, 21]","[31, 38, 36, 26, 26]",48.5
0021800396,1610612762,UTA,1610612760,OKC,22,30,52,2018-12-10,UTA @ OKC,12,Away,"[18, 27, 34, 35, 33]","[28, 24, 26, 28, 21]",43.666666666666664
0021800396,1610612760,OKC,1610612762,UTA,30,22,52,2018-12-10,OKC vs. UTA,12,Home,"[28, 24, 26, 28, 21]","[18, 27, 34, 35, 33]",43.666666666666664
0021800398,1610612743,DEN,1610612763,MEM,26,22,48,2018-12-10,DEN vs. MEM,12,Home,"[35, 25, 31, 27, 38]","[16, 31, 27, 25, 26]",55.333333333333336
0021800398,1610612763,MEM,1610612743,DEN,22,26,48,2018-12-10,MEM @ DEN,12,Away,"[16, 31, 27, 25, 26]","[35, 25, 31, 27, 38]",55.333333333333336
0021800391,1610612764,WAS,1610612754,IND,33,29,62,2018-12-10,WAS @ IND,12,Away,"[25, 33, 26, 24, 19]","[24, 28, 23, 30, 15]",48.666666666666664
0021800391,1610612754,IND,1610612764,WAS,29,33,62,2018-12-10,IND vs. WAS,12,Home,"[24, 28, 23, 30, 15]","[25, 33, 26, 24, 19]",48.666666666666664
0021800392,1610612755,PHI,1610612765,DET,38,29,67,2018-12-10,PHI vs. DET,12,Home,"[28, 29, 26, 31, 41]","[20, 27, 21, 17, 24]",54.666666666666664
0021800392,1610612765,DET,1610612755,PHI,29,38,67,2018-12-10,DET @ PHI,12,Away,"[20, 27, 21, 17, 24]","[28, 29, 26, 31, 41]",54.666666666666664
0021800401,1610612747,LAL,1610612748,MIA,27,23,50,2018-12-10,LAL vs. MIA,12,Home,"[27, 36, 31, 21, 22]","[34, 34, 25, 27, 37]",57.666666666666664
0021800401,1610612748,MIA,1610612747,LAL,23,27,50,2018-12-10,MIA @ LAL,12,Away,"[34, 34, 25, 27, 37]","[27, 36, 31, 21, 22]",57.666666666666664
0021800393,1610612738,BOS,1610612740,NOP,28,21,49,2018-12-10,BOS vs. NOP,12,Home,"[35, 38, 29, 30, 34]","[28, 30, 32, 29, 29]",53.333333333333336
0021800393,1610612740,NOP,1610612738,BOS,21,28,49,2018-12-10,NOP @ BOS,12,Away,"[28, 30, 32, 29, 29]","[35, 38, 29, 30, 34]",53.333333333333336
0021800400,1610612744,GSW,1610612750,MIN,30,24,54,2018-12-10,GSW vs. MIN,12,Home,"[27, 31, 34, 24, 25]","[27, 31, 24, 26, 28]",64.33333333333333
