GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST
22200089,1610612738,BOS,1610612764,WAS,2022-23,34,15,49,32.6,27.0,29.8,27.0,21.6,22.8,104.0,99.6,29.4,25.5
22200090,1610612752,NYK,1610612739,CLE,2022-23,30,35,65,28.6,23.5,29.8,26.0,23.8,21.0,106.0,102.8,25.8,22.5
22200090,1610612739,CLE,1610612752,NYK,2022-23,35,30,65,29.8,26.0,28.6,23.5,21.0,23.8,102.8,106.0,28.4,24.5
22200091,1610612765,DET,1610612744,GSW,2022-23,29,37,66,26.33333333333333,18.5,30.166666666666668,24.0,23.0,23.166666666666668,99.33333333333331,107.33333333333331,30.333333333333332,26.5
22200091,1610612744,GSW,1610612765,DET,2022-23,37,29,66,30.166666666666668,24.0,26.33333333333333,18.5,23.166666666666668,23.0,107.33333333333331,99.33333333333331,33.166666666666664,26.0
22200092,1610612759,SAS,1610612750,MIN,2022-23,26,23,49,30.0,20.5,33.666666666666664,28.0,24.5,22.83333333333333,105.33333333333331,106.33333333333331,30.833333333333332,25.5
22200092,1610612750,MIN,1610612759,SAS,2022-23,23,26,49,33.666666666666664,28.0,30.0,20.5,22.83333333333333,24.5,106.33333333333331,105.33333333333331,26.333333333333332,20.0
22200093,1610612753,ORL,1610612742,DAL,2022-23,34,29,63,27.0,23.0,31.4,27.5,22.666666666666668,21.8,102.66666666666669,98.8,25.833333333333332,18.0
22200093,1610612742,DAL,1610612753,ORL,2022-23,29,34,63,31.4,27.5,27.0,23.0,21.8,22.666666666666668,98.8,102.66666666666669,26.2,20.0
22200094,1610612756,PHX,1610612745,HOU,2022-23,29,24,53,28.6,22.5,23.33333333333333,20.5,23.6,23.33333333333333,100.4,105.0,26.2,21.5
22200094,1610612745,HOU,1610612756,PHX,2022-23,24,29,53,23.33333333333333,20.5,28.6,22.5,23.33333333333333,23.6,105.0,100.4,27.5,20.0
22200095,1610612747,LAL,1610612743,DEN,2022-23,26,31,57,23.2,22.0,31.666666666666668,27.0,24.8,23.33333333333333,113.6,106.66666666666669,29.2,25.5
22200095,1610612743,DEN,1610612747,LAL,2022-23,31,26,57,31.666666666666668,27.0,23.2,22.0,23.33333333333333,24.8,106.66666666666669,113.6,28.333333333333332,22.5
22200096,1610612766,CHA,1610612758,SAC,2022-23,34,24,58,27.83333333333333,20.5,29.0,24.5,25.0,22.8,102.66666666666669,104.0,27.333333333333332,22.0
22200096,1610612758,SAC,1610612766,CHA,2022-23,24,34,58,29.0,24.5,27.83333333333333,20.5,22.8,25.0,104.0,102.66666666666669,31.0,26.0
22200097,1610612764,WAS,1610612755,PHI,2022-23,28,30,58,27.33333333333333,20.5,29.0,24.5,22.83333333333333,21.428571428571427,100.33333333333331,96.0,30.0,25.0
22200097,1610612755,PHI,1610612764,WAS,2022-23,30,28,58,29.0,24.5,27.33333333333333,20.5,21.428571428571427,22.83333333333333,96.0,100.33333333333331,25.571428571428573,20.5
22200098,1610612751,BKN,1610612754,IND,2022-23,33,18,51,24.166666666666668,17.0,26.857142857142858,24.0,22.33333333333333,22.714285714285715,102.33333333333331,103.14285714285714,29.333333333333332,24.5
22200098,1610612754,IND,1610612751,BKN,2022-23,18,33,51,26.857142857142858,24.0,24.166666666666668,17.0,22.714285714285715,22.33333333333333,103.14285714285714,102.33333333333331,33.142857142857146,27.0
22200099,1610612761,TOR,1610612737,ATL,2022-23,34,28,62,28.83333333333333,25.0,29.33333333333333,22.5,21.166666666666668,23.33333333333333,98.0,102.33333333333331,27.666666666666668,22.5
22200099,1610612737,ATL,1610612761,TOR,2022-23,28,34,62,29.33333333333333,22.5,28.83333333333333,25.0,23.33333333333333,21.166666666666668,102.33333333333331,98.0,27.0,21.0
22200100,1610612749,MIL,1610612765,DET,2022-23,34,23,57,30.8,25.5,26.714285714285715,18.5,25.8,22.428571428571427,102.4,102.57142857142856,24.2,21.5
22200100,1610612765,DET,1610612749,MIL,2022-23,23,34,57,26.714285714285715,18.5,30.8,25.5,22.428571428571427,25.8,102.57142857142856,102.4,31.285714285714285,26.5
22200101,1610612763,MEM,1610612762,UTA,2022-23,26,23,49,28.166666666666668,21.0,25.428571428571427,20.0,24.666666666666668,23.428571428571427,104.0,106.57142857142856,30.0,23.5
22200101,1610612762,UTA,1610612763,MEM,2022-23,23,26,49,25.428571428571427,20.0,28.166666666666668,21.0,23.428571428571427,24.666666666666668,106.57142857142856,104.0,28.857142857142858,21.0
22200102,1610612745,HOU,1610612746,LAC,2022-23,23,30,53,23.428571428571427,20.5,24.83333333333333,18.0,23.0,21.166666666666668,104.57142857142856,104.66666666666669,27.714285714285715,20.0
22200102,1610612746,LAC,1610612745,HOU,2022-23,30,23,53,24.83333333333333,18.0,23.428571428571427,20.5,21.166666666666668,23.0,104.66666666666669,104.57142857142856,26.166666666666668,20.5
22200103,1610612741,CHI,1610612751,BKN,2022-23,25,27,52,28.857142857142858,23.5,25.428571428571427,17.0,22.285714285714285,22.142857142857142,99.71428571428572,102.85714285714286,33.142857142857146,26.5
22200103,1610612751,BKN,1610612741,CHI,2022-23,27,25,52,25.428571428571427,17.0,28.857142857142858,23.5,22.142857142857142,22.285714285714285,102.85714285714286,99.71428571428572,27.714285714285715,21.0
22200104,1610612748,MIA,1610612744,GSW,2022-23,33,24,57,28.142857142857142,22.5,31.142857142857142,24.0,21.285714285714285,23.571428571428573,101.42857142857144,109.42857142857144,30.285714285714285,27.5
22200104,1610612744,GSW,1610612748,MIA,2022-23,24,33,57,31.142857142857142,24.0,28.142857142857142,22.5,23.571428571428573,21.285714285714285,109.42857142857144,101.42857142857144,32.57142857142857,25.5
22200105,1610612753,ORL,1610612760,OKC,2022-23,32,33,65,28.0,23.0,25.5,20.0,22.428571428571427,25.0,101.42857142857144,104.66666666666669,26.285714285714285,18.0
22200105,1610612760,OKC,1610612753,ORL,2022-23,33,32,65,25.5,20.0,28.0,23.0,25.0,22.428571428571427,104.66666666666669,101.42857142857144,26.833333333333332,21.0
22200106,1610612750,MIN,1610612756,PHX,2022-23,20,24,44,32.142857142857146,25.5,28.666666666666668,22.5,22.714285714285715,23.33333333333333,105.14285714285714,100.66666666666669,26.285714285714285,20.0
22200106,1610612756,PHX,1610612750,MIN,2022-23,24,20,44,28.666666666666668,22.5,32.142857142857146,25.5,23.33333333333333,22.714285714285715,100.66666666666669,105.14285714285714,25.833333333333332,21.0
22200107,1610612738,BOS,1610612739,CLE,2022-23,27,35,62,32.833333333333336,27.0,30.666666666666668,26.0,21.5,21.33333333333333,104.0,102.33333333333331,27.0,18.5
22200107,1610612739,CLE,1610612738,BOS,2022-23,35,27,62,30.666666666666668,26.0,32.833333333333336,27.0,21.33333333333333,21.5,102.33333333333331,104.0,28.666666666666668,24.5
22200108,1610612755,PHI,1610612764,WAS,2022-23,25,31,56,29.125,24.5,27.428571428571427,20.5,21.5,22.714285714285715,97.5,101.42857142857144,25.875,20.5
22200108,1610612764,WAS,1610612755,PHI,2022-23,31,25,56,27.428571428571427,20.5,29.125,24.5,22.714285714285715,21.5,101.42857142857144,97.5,30.0,25.0
22200109,1610612748,MIA,1610612758,SAC,2022-23,33,32,65,28.75,22.5,28.166666666666668,23.5,21.625,22.666666666666668,100.0,106.33333333333331,29.5,25.5
22200109,1610612758,SAC,1610612748,MIA,2022-23,32,33,65,28.166666666666668,23.5,28.75,22.5,22.666666666666668,21.625,106.33333333333331,100.0,31.5,26.0
22200110,1610612752,NYK,1610612737,ATL,2022-23,32,21,53,28.83333333333333,23.5,29.142857142857142,22.5,23.83333333333333,23.0,105.0,103.42857142857144,27.333333333333332,22.5
22200110,1610612737,ATL,1610612752,NYK,2022-23,21,32,53,29.142857142857142,22.5,28.83333333333333,23.5,23.0,23.83333333333333,103.42857142857144,105.0,28.0,21.0
22200111,1610612741,CHI,1610612766,CHA,2022-23,27,26,53,28.375,23.5,28.714285714285715,20.5,22.625,24.571428571428573,99.5,104.85714285714286,32.375,26.5
22200111,1610612766,CHA,1610612741,CHI,2022-23,26,27,53,28.714285714285715,20.5,28.375,23.5,24.571428571428573,22.625,104.85714285714286,99.5,26.857142857142858,22.0
22200112,1610612746,LAC,1610612745,HOU,2022-23,34,24,58,25.571428571428573,18.0,23.375,20.5,21.142857142857142,22.875,103.71428571428572,103.75,25.714285714285715,20.5
22200112,1610612745,HOU,1610612746,LAC,2022-23,24,34,58,23.375,20.5,25.571428571428573,18.0,22.875,21.142857142857142,103.75,103.71428571428572,28.0,20.0
22200113,1610612749,MIL,1610612765,DET,2022-23,31,26,57,31.33333333333333,25.5,26.25,18.5,25.33333333333333,22.375,102.33333333333331,102.5,24.0,21.5
22200113,1610612765,DET,1610612749,MIL,2022-23,26,31,57,26.25,18.5,31.33333333333333,25.5,22.375,25.33333333333333,102.5,102.33333333333331,31.625,26.5
22200114,1610612761,TOR,1610612759,SAS,2022-23,32,31,63,29.571428571428573,25.0,29.428571428571427,20.5,21.714285714285715,24.285714285714285,99.71428571428572,104.28571428571428,27.714285714285715,22.5
22200114,1610612759,SAS,1610612761,TOR,2022-23,31,32,63,29.428571428571427,20.5,29.571428571428573,25.0,24.285714285714285,21.714285714285715,104.28571428571428,99.71428571428572,29.714285714285715,24.0
22200115,1610612742,DAL,1610612762,UTA,2022-23,23,35,58,31.0,27.0,25.125,20.0,21.5,22.625,98.0,105.0,27.5,20.0
22200115,1610612762,UTA,1610612742,DAL,2022-23,35,23,58,25.125,20.0,31.0,27.0,22.625,21.5,105.0,98.0,28.5,21.0
22200116,1610612757,POR,1610612763,MEM,2022-23,23,30,53,29.166666666666668,24.0,27.857142857142858,21.0,21.0,24.428571428571427,100.66666666666669,102.57142857142856,26.166666666666668,23.0
22200116,1610612763,MEM,1610612757,POR,2022-23,30,23,53,27.857142857142858,21.0,29.166666666666668,24.0,24.428571428571427,21.0,102.57142857142856,100.66666666666669,29.0,23.0
22200117,1610612740,NOP,1610612747,LAL,2022-23,27,23,50,29.33333333333333,21.0,23.666666666666668,22.0,22.33333333333333,24.83333333333333,101.66666666666669,113.33333333333331,23.5,17.5
22200117,1610612747,LAL,1610612740,NOP,2022-23,23,27,50,23.666666666666668,22.0,29.33333333333333,21.0,24.83333333333333,22.33333333333333,113.33333333333331,101.66666666666669,29.5,25.5
22200118,1610612753,ORL,1610612744,GSW,2022-23,30,30,60,28.5,23.0,30.25,23.5,22.125,23.0,102.0,107.0,27.125,18.0
22200118,1610612744,GSW,1610612753,ORL,2022-23,30,30,60,30.25,23.5,28.5,23.0,23.0,22.125,107.0,102.0,32.625,25.5
22200119,1610612743,DEN,1610612760,OKC,2022-23,42,29,71,31.571428571428573,27.0,26.571428571428573,20.0,23.714285714285715,24.857142857142858,107.42857142857144,104.85714285714286,28.0,22.5
22200119,1610612760,OKC,1610612743,DEN,2022-23,29,42,71,26.571428571428573,20.0,31.571428571428573,27.0,24.857142857142858,23.714285714285715,104.85714285714286,107.42857142857144,27.571428571428573,21.0
22200120,1610612765,DET,1610612739,CLE,2022-23,21,24,45,26.22222222222222,18.5,31.285714285714285,26.0,22.22222222222222,22.142857142857142,102.88888888888889,103.42857142857144,31.555555555555557,26.5
22200120,1610612739,CLE,1610612765,DET,2022-23,24,21,45,31.285714285714285,26.0,26.22222222222222,18.5,22.142857142857142,22.22222222222222,103.42857142857144,102.88888888888889,28.428571428571427,24.5
22200121,1610612754,IND,1610612748,MIA,2022-23,28,29,57,25.75,20.5,29.22222222222222,22.5,22.75,21.88888888888889,103.5,100.22222222222224,33.125,27.0
22200121,1610612748,MIA,1610612754,IND,2022-23,29,28,57,29.22222222222222,22.5,25.75,20.5,21.88888888888889,22.75,100.22222222222224,103.5,29.77777777777778,25.5
22200122,1610612752,NYK,1610612755,PHI,2022-23,21,22,43,29.285714285714285,23.5,28.666666666666668,24.5,24.142857142857142,21.444444444444443,105.14285714285714,98.22222222222224,26.428571428571427,20.5
22200122,1610612755,PHI,1610612752,NYK,2022-23,22,21,43,28.666666666666668,24.5,29.285714285714285,23.5,21.444444444444443,24.142857142857142,98.22222222222224,105.14285714285714,26.444444444444443,20.5
22200123,1610612751,BKN,1610612764,WAS,2022-23,38,28,66,25.625,17.0,27.875,20.5,21.375,22.75,102.25,101.75,27.375,21.0
22200123,1610612764,WAS,1610612751,BKN,2022-23,28,38,66,27.875,20.5,25.625,17.0,22.75,21.375,101.75,102.25,29.375,25.0
22200124,1610612741,CHI,1610612738,BOS,2022-23,31,26,57,28.22222222222222,23.5,32.0,25.5,22.444444444444443,21.285714285714285,99.77777777777776,104.85714285714286,31.666666666666668,26.0
22200124,1610612738,BOS,1610612741,CHI,2022-23,26,31,57,32.0,25.5,28.22222222222222,23.5,21.285714285714285,22.444444444444443,104.85714285714286,99.77777777777776,28.142857142857142,18.5
22200125,1610612766,CHA,1610612763,MEM,2022-23,24,41,65,28.375,20.5,28.125,21.0,24.625,24.375,104.5,103.0,26.875,22.0
22200125,1610612763,MEM,1610612766,CHA,2022-23,41,24,65,28.125,21.0,28.375,20.5,24.375,24.625,103.0,104.5,28.25,23.0
22200126,1610612746,LAC,1610612759,SAS,2022-23,28,18,46,26.625,18.0,29.625,20.5,20.875,24.625,103.75,104.75,25.5,20.5
22200126,1610612759,SAS,1610612746,LAC,2022-23,18,28,46,29.625,20.5,26.625,18.0,24.625,20.875,104.75,103.75,30.0,24.0
22200127,1610612742,DAL,1610612761,TOR,2022-23,31,29,60,29.857142857142858,24.0,29.875,25.0,21.142857142857142,22.0,97.14285714285714,100.75,28.571428571428573,20.0
22200127,1610612761,TOR,1610612742,DAL,2022-23,29,31,60,29.875,25.0,29.857142857142858,24.0,22.0,21.142857142857142,100.75,97.14285714285714,28.125,22.5
22200128,1610612740,NOP,1610612744,GSW,2022-23,26,27,53,29.0,21.0,30.22222222222222,23.5,22.142857142857142,23.11111111111111,101.71428571428572,107.11111111111111,23.428571428571427,17.5
22200128,1610612744,GSW,1610612740,NOP,2022-23,27,26,53,30.22222222222222,23.5,29.0,21.0,23.11111111111111,22.142857142857142,107.11111111111111,101.71428571428572,32.333333333333336,25.5
22200129,1610612750,MIN,1610612749,MIL,2022-23,26,34,60,30.625,21.5,31.285714285714285,25.5,22.625,25.428571428571427,105.25,102.85714285714286,26.0,20.0
22200129,1610612749,MIL,1610612750,MIN,2022-23,34,26,60,31.285714285714285,25.5,30.625,21.5,25.428571428571427,22.625,102.85714285714286,105.25,24.285714285714285,21.5
22200130,1610612757,POR,1610612756,PHX,2022-23,25,28,53,28.285714285714285,23.0,28.0,22.5,21.428571428571427,23.428571428571427,101.42857142857144,101.42857142857144,26.714285714285715,23.0
22200130,1610612756,PHX,1610612757,POR,2022-23,28,25,53,28.0,22.5,28.285714285714285,23.0,23.428571428571427,21.428571428571427,101.42857142857144,101.42857142857144,25.0,19.0
22200131,1610612762,UTA,1610612747,LAL,2022-23,40,34,74,26.22222222222222,20.0,23.571428571428573,22.0,22.77777777777778,25.0,103.55555555555556,111.71428571428572,27.88888888888889,21.0
22200131,1610612747,LAL,1610612762,UTA,2022-23,34,40,74,23.571428571428573,22.0,26.22222222222222,20.0,25.0,22.77777777777778,111.71428571428572,103.55555555555556,29.142857142857142,25.5
22200132,1610612753,ORL,1610612758,SAC,2022-23,33,25,58,28.666666666666668,23.0,28.714285714285715,23.5,21.77777777777778,22.571428571428573,102.66666666666669,105.71428571428572,27.444444444444443,18.0
22200132,1610612758,SAC,1610612753,ORL,2022-23,25,33,58,28.714285714285715,23.5,28.666666666666668,23.0,22.571428571428573,21.77777777777778,105.71428571428572,102.66666666666669,31.714285714285715,26.0
22200133,1610612751,BKN,1610612766,CHA,2022-23,30,21,51,27.0,17.0,27.88888888888889,20.5,21.77777777777778,23.88888888888889,101.77777777777776,104.44444444444444,27.444444444444443,21.0
22200133,1610612766,CHA,1610612751,BKN,2022-23,21,30,51,27.88888888888889,20.5,27.0,17.0,23.88888888888889,21.77777777777778,104.44444444444444,101.77777777777776,28.444444444444443,22.0
22200134,1610612737,ATL,1610612740,NOP,2022-23,29,28,57,28.125,20.0,28.625,21.0,23.875,22.0,103.75,101.75,28.5,21.0
22200134,1610612740,NOP,1610612737,ATL,2022-23,28,29,57,28.625,21.0,28.125,20.0,22.0,23.875,101.75,103.75,23.875,17.5
22200135,1610612738,BOS,1610612752,NYK,2022-23,32,29,61,31.25,25.0,28.25,22.0,21.125,23.625,104.0,105.25,28.5,18.5
22200135,1610612752,NYK,1610612738,BOS,2022-23,29,32,61,28.25,22.0,31.25,25.0,23.625,21.125,105.25,104.0,25.875,20.5
22200136,1610612749,MIL,1610612760,OKC,2022-23,34,34,68,31.625,25.5,26.875,20.0,24.625,24.625,102.0,106.25,24.5,21.5
22200136,1610612760,OKC,1610612749,MIL,2022-23,34,34,68,26.875,20.0,31.625,25.5,24.625,24.625,106.25,102.0,29.375,21.0
22200137,1610612750,MIN,1610612745,HOU,2022-23,40,34,74,30.11111111111111,21.5,23.444444444444443,20.5,22.55555555555556,22.77777777777778,104.22222222222224,103.77777777777776,26.88888888888889,20.0
22200137,1610612745,HOU,1610612750,MIN,2022-23,34,40,74,23.444444444444443,20.5,30.11111111111111,21.5,22.77777777777778,22.55555555555556,103.77777777777776,104.22222222222224,28.666666666666668,20.0
22200138,1610612759,SAS,1610612743,DEN,2022-23,27,40,67,28.33333333333333,18.5,32.875,27.0,24.444444444444443,23.625,104.22222222222224,108.5,29.77777777777778,24.0
22200138,1610612743,DEN,1610612759,SAS,2022-23,40,27,67,32.875,27.0,28.33333333333333,18.5,23.625,24.444444444444443,108.5,104.22222222222224,28.125,22.5
22200139,1610612757,POR,1610612756,PHX,2022-23,26,35,61,27.875,23.0,28.0,22.5,21.75,23.0,100.5,100.5,26.875,23.0
22200139,1610612756,PHX,1610612757,POR,2022-23,35,26,61,28.0,22.5,27.875,23.0,23.0,21.75,100.5,100.5,25.0,19.0
22200140,1610612739,CLE,1610612747,LAL,2022-23,30,36,66,30.375,23.0,24.875,22.0,22.375,24.875,102.0,110.5,27.5,22.5
22200140,1610612747,LAL,1610612739,CLE,2022-23,36,30,66,24.875,22.0,30.375,23.0,24.875,22.375,110.5,102.0,30.5,25.5
22200141,1610612741,CHI,1610612761,TOR,2022-23,30,21,51,28.5,23.5,29.77777777777778,25.0,22.6,22.88888888888889,99.6,101.77777777777776,31.1,26.0
22200141,1610612761,TOR,1610612741,CHI,2022-23,21,30,51,29.77777777777778,25.0,28.5,23.5,22.88888888888889,22.6,101.77777777777776,99.6,28.444444444444443,22.5
22200142,1610612764,WAS,1610612763,MEM,2022-23,25,24,49,27.88888888888889,20.5,29.55555555555556,21.0,22.77777777777778,24.666666666666668,101.33333333333331,103.11111111111111,30.333333333333332,25.0
22200142,1610612763,MEM,1610612764,WAS,2022-23,24,25,49,29.55555555555556,21.0,27.88888888888889,20.5,24.666666666666668,22.77777777777778,103.11111111111111,101.33333333333331,27.77777777777778,23.0
22200143,1610612762,UTA,1610612746,LAC,2022-23,29,29,58,27.6,20.0,26.77777777777778,18.0,23.1,20.88888888888889,103.4,103.33333333333331,28.5,21.0
22200143,1610612746,LAC,1610612762,UTA,2022-23,29,29,58,26.77777777777778,18.0,27.6,20.0,20.88888888888889,23.1,103.33333333333331,103.4,24.666666666666668,18.0
22200144,1610612764,WAS,1610612766,CHA,2022-23,26,18,44,27.6,20.0,27.2,20.0,23.1,23.3,101.4,102.8,29.7,24.5
22200144,1610612766,CHA,1610612764,WAS,2022-23,18,26,44,27.2,20.0,27.6,20.0,23.3,23.1,102.8,101.4,28.6,22.0
22200145,1610612745,HOU,1610612753,ORL,2022-23,33,30,63,24.5,20.5,29.1,23.0,22.1,21.7,103.8,102.6,29.8,20.0
22200145,1610612753,ORL,1610612745,HOU,2022-23,30,33,63,29.1,23.0,24.5,20.5,21.7,22.1,102.6,103.8,27.2,18.0
22200146,1610612760,OKC,1610612765,DET,2022-23,33,28,61,27.666666666666668,20.0,25.7,18.5,24.55555555555556,22.3,104.66666666666669,101.8,29.88888888888889,21.0
22200146,1610612765,DET,1610612760,OKC,2022-23,28,33,61,25.7,18.5,27.666666666666668,20.0,22.3,24.55555555555556,101.8,104.66666666666669,30.8,24.5
22200147,1610612740,NOP,1610612754,IND,2022-23,30,32,62,28.55555555555556,21.0,26.0,20.5,22.666666666666668,22.55555555555556,100.66666666666669,104.44444444444444,24.444444444444443,17.5
22200147,1610612754,IND,1610612740,NOP,2022-23,32,30,62,26.0,20.5,28.55555555555556,21.0,22.55555555555556,22.666666666666668,104.44444444444444,100.66666666666669,32.666666666666664,27.0
22200148,1610612756,PHX,1610612755,PHI,2022-23,20,33,53,28.77777777777778,22.5,28.0,23.0,22.77777777777778,21.9,100.0,99.0,25.11111111111111,19.0
22200148,1610612755,PHI,1610612756,PHX,2022-23,33,20,53,28.0,23.0,28.77777777777778,22.5,21.9,22.77777777777778,99.0,100.0,25.9,20.0
22200149,1610612737,ATL,1610612749,MIL,2022-23,25,36,61,28.22222222222222,20.0,31.88888888888889,25.5,23.88888888888889,25.0,102.44444444444444,100.88888888888889,28.444444444444443,21.0
22200149,1610612749,MIL,1610612737,ATL,2022-23,36,25,61,31.88888888888889,25.5,28.22222222222222,20.0,25.0,23.88888888888889,100.88888888888889,102.44444444444444,25.555555555555557,21.5
22200150,1610612748,MIA,1610612757,POR,2022-23,28,28,56,29.2,22.5,27.666666666666668,23.0,21.7,21.666666666666668,101.4,100.0,29.6,25.5
22200150,1610612757,POR,1610612748,MIA,2022-23,28,28,56,27.666666666666668,23.0,29.2,22.5,21.666666666666668,21.7,100.0,101.4,27.77777777777778,23.0
22200151,1610612761,TOR,1610612741,CHI,2022-23,27,30,57,28.9,22.5,28.7,23.5,23.2,22.9,101.4,98.8,28.6,22.5
22200151,1610612741,CHI,1610612761,TOR,2022-23,30,27,57,28.7,23.5,28.9,22.5,22.9,23.2,98.8,101.4,29.9,23.5
22200152,1610612738,BOS,1610612763,MEM,2022-23,28,34,62,31.33333333333333,25.0,29.0,20.5,21.22222222222222,24.4,104.22222222222224,103.0,28.555555555555557,18.5
22200152,1610612763,MEM,1610612738,BOS,2022-23,34,28,62,29.0,20.5,31.33333333333333,25.0,24.4,21.22222222222222,103.0,104.22222222222224,27.5,23.0
22200153,1610612750,MIN,1610612752,NYK,2022-23,29,38,67,31.1,21.5,28.33333333333333,22.0,22.8,23.666666666666668,104.2,105.33333333333331,27.6,20.0
22200153,1610612752,NYK,1610612750,MIN,2022-23,38,29,67,28.33333333333333,22.0,31.1,21.5,23.666666666666668,22.8,105.33333333333331,104.2,26.555555555555557,20.5
22200154,1610612743,DEN,1610612759,SAS,2022-23,28,28,56,33.666666666666664,27.0,28.2,18.5,23.33333333333333,24.0,107.11111111111111,103.4,28.0,22.5
22200154,1610612759,SAS,1610612743,DEN,2022-23,28,28,56,28.2,18.5,33.666666666666664,27.0,24.0,23.33333333333333,103.4,107.11111111111111,30.8,24.0
22200155,1610612742,DAL,1610612751,BKN,2022-23,29,34,63,30.0,24.0,27.3,17.0,21.25,22.2,98.75,100.4,28.625,20.0
22200155,1610612751,BKN,1610612742,DAL,2022-23,34,29,63,27.3,17.0,30.0,24.0,22.2,21.25,100.4,98.75,26.8,19.5
22200156,1610612744,GSW,1610612758,SAC,2022-23,29,31,60,29.9,23.5,28.25,23.5,22.5,22.625,106.6,105.25,31.7,24.0
22200156,1610612758,SAC,1610612744,GSW,2022-23,31,29,60,28.25,23.5,29.9,23.5,22.625,22.5,105.25,106.6,31.875,26.0
22200157,1610612762,UTA,1610612747,LAL,2022-23,42,34,76,26.8,20.0,26.11111111111111,22.0,22.1,24.77777777777778,102.2,110.22222222222224,28.4,21.0
22200157,1610612747,LAL,1610612762,UTA,2022-23,34,42,76,26.11111111111111,22.0,26.8,20.0,24.77777777777778,22.1,110.22222222222224,102.2,30.444444444444443,25.5
22200158,1610612739,CLE,1610612746,LAC,2022-23,37,31,68,30.33333333333333,23.0,27.0,18.0,22.22222222222222,21.1,102.66666666666669,103.0,28.444444444444443,22.5
22200158,1610612746,LAC,1610612739,CLE,2022-23,31,37,68,27.0,18.0,30.33333333333333,23.0,21.1,22.22222222222222,103.0,102.66666666666669,25.1,18.0
22200159,1610612766,CHA,1610612757,POR,2022-23,30,25,55,25.2,18.5,27.7,23.0,22.8,21.5,101.8,100.0,29.0,22.5
22200159,1610612757,POR,1610612766,CHA,2022-23,25,30,55,27.7,23.0,25.2,18.5,21.5,22.8,100.0,101.8,27.8,23.0
22200160,1610612743,DEN,1610612754,IND,2022-23,35,27,62,33.1,27.0,26.6,20.5,23.3,22.6,106.2,104.6,28.0,22.5
22200160,1610612754,IND,1610612743,DEN,2022-23,27,35,62,26.6,20.5,33.1,27.0,22.6,23.3,104.6,106.2,32.4,27.0
22200161,1610612742,DAL,1610612753,ORL,2022-23,28,24,52,29.88888888888889,24.0,29.3,23.0,20.88888888888889,22.0,98.66666666666669,102.6,29.22222222222222,20.0
22200161,1610612753,ORL,1610612742,DAL,2022-23,24,28,52,29.3,23.0,29.88888888888889,24.0,22.0,20.88888888888889,102.6,98.66666666666669,28.8,19.0
22200162,1610612762,UTA,1610612737,ATL,2022-23,26,22,48,28.4,20.0,27.9,20.0,21.3,24.1,100.2,102.2,27.7,21.0
22200162,1610612737,ATL,1610612762,UTA,2022-23,22,26,48,27.9,20.0,28.4,20.0,24.1,21.3,102.2,100.2,29.2,21.0
22200163,1610612765,DET,1610612738,BOS,2022-23,21,29,50,26.8,20.5,31.0,25.0,22.7,21.5,103.2,103.8,31.3,24.5
22200163,1610612738,BOS,1610612765,DET,2022-23,29,21,50,31.0,25.0,26.8,20.5,21.5,22.7,103.8,103.2,29.1,18.5
22200164,1610612752,NYK,1610612751,BKN,2022-23,22,38,60,29.3,22.0,29.3,21.5,24.2,22.7,105.8,99.2,26.8,20.5
22200164,1610612751,BKN,1610612752,NYK,2022-23,38,22,60,29.3,21.5,29.3,22.0,22.7,24.2,99.2,105.8,26.5,19.5
22200165,1610612761,TOR,1610612745,HOU,2022-23,29,37,66,28.8,22.5,25.8,21.0,23.5,22.2,101.6,102.6,29.4,25.0
22200165,1610612745,HOU,1610612761,TOR,2022-23,37,29,66,25.8,21.0,28.8,22.5,22.2,23.5,102.6,101.6,30.2,20.0
