index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST
4127,22300371,1610612737,ATL,1610612745,HOU,2023-24,39,29,2023-12-20,68,32.3,24.5,25.5,20.5,24.4,23.7,101.4,101.0,32.1,24.5,30.8,25.0
4121,22300364,1610612762,UTA,1610612739,CLE,2023-24,27,36,2023-12-20,63,25.5,20.5,32.3,24.5,22.1,22.8,101.0,101.4,29.8,22.0,29.7,20.5
4129,22300373,1610612758,SAC,1610612738,BOS,2023-24,41,38,2023-12-20,79,28.2,24.0,30.7,21.0,22.4,22.6,104.0,98.6,29.7,20.5,29.8,22.0
4132,22300367,1610612755,PHI,1610612750,MIN,2023-24,28,24,2023-12-20,52,31.7,24.0,31.0,21.5,24.5,23.3,104.8,106.8,27.1,18.0,26.2,19.5
4123,22300368,1610612751,BKN,1610612752,NYK,2023-24,20,32,2023-12-20,52,28.3,20.0,27.1,22.0,22.8,23.2,98.6,104.0,26.2,19.5,27.1,18.0
4128,22300373,1610612738,BOS,1610612758,SAC,2023-24,38,41,2023-12-20,79,31.6,22.5,25.3,19.5,22.6,22.4,104.0,101.6,27.6,21.0,30.4,21.0
4119,22300369,1610612761,TOR,1610612743,DEN,2023-24,20,29,2023-12-20,49,26.5,20.0,31.8,25.0,23.2,23.6,101.0,101.4,30.4,21.0,27.6,21.0
4122,22300368,1610612752,NYK,1610612751,BKN,2023-24,32,20,2023-12-20,52,32.6,30.0,29.0,22.0,23.6,23.2,101.6,99.4,27.8,16.5,26.9,20.0
4130,22300365,1610612766,CHA,1610612754,IND,2023-24,29,31,2023-12-20,60,24.0,16.5,29.1,20.5,22.1,23.6,101.4,101.0,26.9,20.0,27.8,16.5
4131,22300365,1610612754,IND,1610612766,CHA,2023-24,31,29,2023-12-20,60,30.7,21.0,28.2,24.0,23.9,21.8,106.6,101.2,30.9,23.5,27.2,19.5
4117,22300366,1610612748,MIA,1610612753,ORL,2023-24,25,24,2023-12-20,49,29.0,22.0,32.6,30.0,21.2,22.3,99.4,101.6,27.2,19.5,30.9,23.5
4114,22300370,1610612741,CHI,1610612747,LAL,2023-24,33,22,2023-12-20,55,27.1,22.0,28.3,20.0,23.2,22.8,95.4,100.2,29.2,23.0,27.8,21.5
4126,22300371,1610612745,HOU,1610612737,ATL,2023-24,29,39,2023-12-20,68,26.1,16.5,30.2,20.0,22.3,21.2,100.2,95.4,27.8,21.5,29.2,23.0
4120,22300364,1610612739,CLE,1610612762,UTA,2023-24,36,27,2023-12-20,63,29.1,20.5,24.0,16.5,24.4,22.1,103.2,99.6,26.8,20.5,25.9,20.5
4118,22300369,1610612743,DEN,1610612761,TOR,2023-24,29,20,2023-12-20,49,31.8,25.0,26.5,20.0,23.7,24.4,98.6,99.6,25.9,20.5,26.8,20.5
4099,22300381,1610612757,POR,1610612764,WAS,2023-24,24,33,2023-12-21,57,26.8,21.0,26.8,23.5,24.7,23.5,101.4,105.2,31.9,21.5,26.8,21.0
4104,22300380,1610612750,MIN,1610612747,LAL,2023-24,36,32,2023-12-21,68,25.1,19.5,29.3,22.0,21.8,23.3,100.2,100.0,26.8,21.0,31.9,21.5
4107,22300377,1610612763,MEM,1610612754,IND,2023-24,35,22,2023-12-21,57,26.8,23.5,26.8,21.0,22.4,23.2,97.6,106.8,26.1,17.0,28.6,21.0
4102,22300378,1610612749,MIL,1610612753,ORL,2023-24,28,31,2023-12-21,59,35.6,26.5,25.7,20.5,24.1,23.2,106.8,97.6,28.6,21.0,26.1,17.0
4109,22300379,1610612760,OKC,1610612746,LAC,2023-24,35,29,2023-12-21,64,28.9,20.5,30.4,21.0,23.1,22.8,103.6,100.0,27.8,19.5,30.7,23.5
4105,22300380,1610612747,LAL,1610612750,MIN,2023-24,32,36,2023-12-21,68,29.3,22.0,25.1,19.5,22.9,22.0,107.8,101.2,30.7,23.5,27.8,19.5
4111,22300375,1610612739,CLE,1610612740,NOP,2023-24,28,36,2023-12-21,64,29.8,20.5,28.7,22.0,24.5,21.7,103.2,97.2,26.2,20.5,29.6,23.0
4098,22300381,1610612764,WAS,1610612757,POR,2023-24,33,24,2023-12-21,57,28.7,22.0,29.8,20.5,22.0,22.9,106.2,106.4,29.6,23.0,26.2,20.5
4113,22300374,1610612762,UTA,1610612765,DET,2023-24,34,32,2023-12-21,66,25.7,20.5,35.6,26.5,21.7,24.5,100.0,100.2,31.0,22.0,30.3,23.0
4108,22300379,1610612746,LAC,1610612760,OKC,2023-24,29,35,2023-12-21,64,31.0,21.5,28.4,24.0,23.5,24.7,99.6,105.0,30.3,23.0,31.0,22.0
4101,22300376,1610612741,CHI,1610612759,SAS,2023-24,27,28,2023-12-21,55,28.4,24.0,31.0,21.5,23.2,24.1,97.2,103.2,28.3,22.0,29.8,20.5
4100,22300376,1610612759,SAS,1610612741,CHI,2023-24,28,27,2023-12-21,55,29.1,20.5,29.7,21.0,23.2,22.4,105.2,101.4,29.8,20.5,28.3,22.0
4103,22300378,1610612753,ORL,1610612749,MIL,2023-24,31,28,2023-12-21,59,25.8,21.0,25.2,18.5,21.3,23.8,100.0,103.6,30.9,24.0,33.2,25.5
4112,22300374,1610612765,DET,1610612762,UTA,2023-24,32,34,2023-12-21,66,25.2,18.5,25.8,21.0,23.3,21.8,105.0,99.6,33.2,25.5,30.9,24.0
4106,22300377,1610612754,IND,1610612763,MEM,2023-24,22,35,2023-12-21,57,30.4,21.0,28.9,20.5,23.8,21.3,106.4,106.2,30.8,23.5,27.6,20.0
4110,22300375,1610612740,NOP,1610612739,CLE,2023-24,36,28,2023-12-21,64,29.7,21.0,29.1,20.5,22.8,23.1,101.2,107.8,27.6,20.0,30.8,23.5
4094,22300384,1610612737,ATL,1610612748,MIA,2023-24,26,33,2023-12-22,59,32.9,24.5,28.9,22.0,24.2,22.1,100.8,100.4,32.1,24.5,29.3,22.5
4086,22300386,1610612764,WAS,1610612744,GSW,2023-24,25,28,2023-12-22,53,28.9,22.0,32.9,24.5,21.9,23.5,107.2,100.4,29.3,22.5,32.1,24.5
4091,22300387,1610612758,SAC,1610612756,PHX,2023-24,35,30,2023-12-22,65,29.4,24.0,29.3,23.5,22.7,24.6,104.0,97.8,29.8,20.5,27.6,19.5
4092,22300382,1610612755,PHI,1610612761,TOR,2023-24,28,37,2023-12-22,65,31.3,24.0,26.0,20.5,24.6,22.7,105.0,99.8,27.6,19.5,29.8,20.5
4095,22300384,1610612748,MIA,1610612737,ATL,2023-24,33,26,2023-12-22,59,29.3,22.0,26.8,16.5,21.3,22.3,100.0,98.2,26.5,19.5,26.2,20.5
4087,22300386,1610612744,GSW,1610612764,WAS,2023-24,28,25,2023-12-22,53,29.3,23.5,29.4,24.0,23.0,24.4,100.4,100.8,26.2,20.5,26.5,19.5
4093,22300382,1610612761,TOR,1610612755,PHI,2023-24,37,28,2023-12-22,65,25.7,19.5,30.6,25.0,23.2,23.0,100.4,107.2,30.8,21.0,27.3,20.0
4089,22300383,1610612751,BKN,1610612743,DEN,2023-24,28,28,2023-12-22,56,28.1,19.0,29.5,20.0,23.0,23.2,98.2,100.0,27.3,20.0,30.8,21.0
4090,22300387,1610612756,PHX,1610612758,SAC,2023-24,30,35,2023-12-22,65,26.0,20.5,31.3,24.0,22.1,24.2,97.4,100.6,28.8,22.0,25.3,20.0
4088,22300383,1610612743,DEN,1610612751,BKN,2023-24,28,28,2023-12-22,56,30.6,25.0,25.7,19.5,24.4,23.0,97.8,104.0,25.3,20.0,28.8,22.0
4096,22300385,1610612745,HOU,1610612742,DAL,2023-24,23,17,2023-12-22,40,26.8,16.5,29.3,22.0,22.3,21.3,99.8,105.0,28.8,21.5,29.0,23.0
4097,22300385,1610612742,DAL,1610612745,HOU,2023-24,17,23,2023-12-22,40,29.5,20.0,28.1,19.0,23.5,21.9,100.6,97.4,29.0,23.0,28.8,21.5
4063,22300396,1610612741,CHI,1610612739,CLE,2023-24,30,32,2023-12-23,62,28.5,24.0,26.0,18.5,23.0,22.2,99.8,98.8,28.7,22.0,31.4,23.5
4072,22300395,1610612761,TOR,1610612762,UTA,2023-24,34,31,2023-12-23,65,27.3,19.5,26.5,16.5,22.7,24.9,100.4,99.4,31.4,23.5,28.7,22.0
4060,22300388,1610612749,MIL,1610612752,NYK,2023-24,36,27,2023-12-23,63,35.3,26.0,29.4,21.0,24.3,23.1,106.8,100.0,29.5,23.0,30.4,24.0
4074,22300391,1610612753,ORL,1610612754,IND,2023-24,36,27,2023-12-23,63,26.4,21.0,28.7,22.0,21.3,22.2,100.4,101.6,30.4,24.0,29.5,23.0
4084,22300399,1610612757,POR,1610612744,GSW,2023-24,30,23,2023-12-23,53,26.2,21.0,27.9,23.5,24.1,24.1,102.2,100.2,31.8,21.5,29.1,21.0
4078,22300389,1610612738,BOS,1610612746,LAC,2023-24,28,21,2023-12-23,49,32.1,22.5,28.4,23.5,23.1,24.3,105.0,102.4,29.1,21.0,31.8,21.5
4068,22300393,1610612763,MEM,1610612737,ATL,2023-24,25,32,2023-12-23,57,27.9,23.5,26.2,21.0,22.6,22.3,97.8,100.8,25.8,17.0,28.2,18.5
4061,22300388,1610612752,NYK,1610612749,MIL,2023-24,27,36,2023-12-23,63,32.9,31.0,31.5,21.5,24.1,22.3,101.8,98.0,28.2,18.5,25.8,17.0
4064,22300392,1610612740,NOP,1610612745,HOU,2023-24,24,26,2023-12-23,50,29.4,21.0,35.3,26.0,22.3,24.1,100.0,106.8,28.0,20.0,25.1,20.0
4083,22300390,1610612743,DEN,1610612766,CHA,2023-24,25,27,2023-12-23,52,29.3,25.0,25.3,18.5,24.9,22.7,97.6,101.0,25.1,20.0,28.0,20.0
4082,22300390,1610612766,CHA,1610612743,DEN,2023-24,27,25,2023-12-23,52,25.3,18.5,29.3,25.0,22.2,23.0,101.2,104.0,27.1,20.0,26.4,19.0
4065,22300392,1610612745,HOU,1610612740,NOP,2023-24,26,24,2023-12-23,50,26.5,16.5,27.3,19.5,22.3,22.6,99.4,100.4,26.4,19.0,27.1,20.0
4070,22300400,1610612750,MIN,1610612758,SAC,2023-24,28,20,2023-12-23,48,26.8,21.0,32.9,24.5,22.2,21.3,101.4,100.6,27.1,21.0,25.8,20.5
4085,22300399,1610612744,GSW,1610612757,POR,2023-24,23,30,2023-12-23,53,28.4,23.5,32.1,22.5,22.5,23.1,98.8,99.8,25.8,20.5,27.1,21.0
4080,22300397,1610612747,LAL,1610612760,OKC,2023-24,36,39,2023-12-23,75,28.7,22.0,26.4,21.0,23.3,22.0,106.6,106.8,31.9,24.5,31.9,24.5
4069,22300393,1610612737,ATL,1610612763,MEM,2023-24,32,25,2023-12-23,57,32.9,24.5,26.8,21.0,23.8,23.2,100.2,102.2,31.9,24.5,31.9,24.5
4076,22300394,1610612765,DET,1610612751,BKN,2023-24,21,32,2023-12-23,53,26.0,18.5,28.5,24.0,23.1,22.5,106.4,105.4,32.8,25.5,27.8,19.5
4081,22300397,1610612760,OKC,1610612747,LAL,2023-24,39,36,2023-12-23,75,29.3,20.5,30.1,20.5,23.9,24.0,102.4,105.0,27.8,19.5,32.8,25.5
4075,22300391,1610612754,IND,1610612753,ORL,2023-24,27,36,2023-12-23,63,28.8,21.0,27.2,19.0,24.0,23.9,105.4,106.4,31.0,23.5,29.3,20.5
4071,22300400,1610612758,SAC,1610612750,MIN,2023-24,20,28,2023-12-23,48,30.2,24.0,26.8,20.5,22.4,23.0,104.0,101.2,29.3,20.5,31.0,23.5
4062,22300396,1610612739,CLE,1610612741,CHI,2023-24,32,30,2023-12-23,62,30.1,20.5,29.3,20.5,24.1,24.1,101.0,97.6,27.6,20.5,27.0,20.0
4077,22300394,1610612751,BKN,1610612765,DET,2023-24,32,21,2023-12-23,53,27.2,19.0,28.8,21.0,23.0,22.4,98.0,101.8,27.0,20.0,27.6,20.5
4073,22300395,1610612762,UTA,1610612761,TOR,2023-24,31,34,2023-12-23,65,26.8,20.5,30.2,24.0,22.0,23.3,101.6,100.4,32.2,26.0,28.5,22.5
4067,22300398,1610612742,DAL,1610612759,SAS,2023-24,40,29,2023-12-23,69,29.2,18.5,28.4,20.5,23.2,23.8,100.6,101.4,28.5,22.5,32.2,26.0
4079,22300389,1610612746,LAC,1610612738,BOS,2023-24,21,28,2023-12-23,49,31.5,21.5,32.9,31.0,23.0,23.2,100.8,97.8,30.7,23.0,28.6,20.5
4066,22300398,1610612759,SAS,1610612742,DAL,2023-24,29,40,2023-12-23,69,28.4,20.5,29.2,18.5,23.2,23.0,106.8,106.6,28.6,20.5,30.7,23.0
4050,22300404,1610612748,MIA,1610612755,PHI,2023-24,26,22,2023-12-25,48,29.3,22.0,30.5,18.5,21.9,23.2,99.8,102.8,25.3,19.5,30.1,21.0
4055,22300401,1610612752,NYK,1610612749,MIL,2023-24,36,27,2023-12-25,63,32.5,29.0,27.6,22.5,24.3,22.4,102.8,99.8,30.1,21.0,25.3,19.5
4054,22300401,1610612749,MIL,1610612752,NYK,2023-24,27,36,2023-12-25,63,36.5,28.5,27.0,21.5,24.9,24.2,107.6,97.8,29.6,23.0,28.1,22.5
4052,22300405,1610612742,DAL,1610612756,PHX,2023-24,36,24,2023-12-25,60,30.5,18.5,29.3,22.0,22.9,24.7,101.6,107.8,28.1,22.5,29.6,23.0
4051,22300404,1610612755,PHI,1610612748,MIA,2023-24,22,26,2023-12-25,48,31.7,24.5,31.8,22.5,24.6,22.5,106.2,104.2,27.4,19.5,29.6,22.0
4053,22300405,1610612756,PHX,1610612742,DAL,2023-24,24,36,2023-12-25,60,27.0,21.5,36.5,28.5,22.4,24.3,97.8,107.6,29.6,22.0,27.4,19.5
4056,22300402,1610612744,GSW,1610612743,DEN,2023-24,26,29,2023-12-25,55,27.6,22.5,32.5,29.0,22.5,24.6,98.4,98.4,26.4,20.5,25.3,20.0
4057,22300402,1610612743,DEN,1610612744,GSW,2023-24,29,26,2023-12-25,55,28.8,23.5,28.6,22.0,24.7,22.9,98.4,98.4,25.3,20.0,26.4,20.5
4058,22300403,1610612747,LAL,1610612738,BOS,2023-24,23,32,2023-12-25,55,28.6,22.0,28.8,23.5,23.2,21.9,107.8,101.6,32.8,24.5,29.2,21.5
4059,22300403,1610612738,BOS,1610612747,LAL,2023-24,32,23,2023-12-25,55,31.8,22.5,31.7,24.5,24.2,24.9,104.2,106.2,29.2,21.5,32.8,24.5
4036,22300406,1610612765,DET,1610612751,BKN,2023-24,31,25,2023-12-26,56,26.4,20.5,26.9,21.0,23.6,24.1,106.0,100.6,32.9,25.5,26.9,19.5
4037,22300406,1610612751,BKN,1610612765,DET,2023-24,25,31,2023-12-26,56,26.1,19.0,27.6,22.5,22.9,23.6,98.0,103.2,26.9,19.5,32.9,25.5
4049,22300409,1610612754,IND,1610612745,HOU,2023-24,33,33,2023-12-26,66,29.0,21.0,27.8,21.0,24.1,23.6,106.2,100.4,31.5,23.5,30.5,24.0
4041,22300407,1610612753,ORL,1610612764,WAS,2023-24,33,33,2023-12-26,66,26.9,21.0,26.4,20.5,21.1,23.3,102.4,100.6,30.5,24.0,31.5,23.5
4033,22300411,1610612750,MIN,1610612760,OKC,2023-24,35,40,2023-12-26,75,27.6,22.5,26.1,19.0,22.4,23.7,100.6,102.4,26.8,20.0,31.6,21.5
4045,22300413,1610612757,POR,1610612758,SAC,2023-24,32,33,2023-12-26,65,27.0,21.0,28.3,24.0,23.6,22.9,101.0,101.6,31.6,21.5,26.8,20.0
4046,22300410,1610612740,NOP,1610612763,MEM,2023-24,19,24,2023-12-26,43,28.6,21.0,30.3,20.5,22.7,22.6,100.6,106.0,27.5,20.0,33.2,29.0
4043,22300412,1610612762,UTA,1610612759,SAS,2023-24,27,32,2023-12-26,59,27.8,21.0,29.0,21.0,21.7,22.0,101.6,101.0,33.2,29.0,27.5,20.0
4044,22300413,1610612758,SAC,1610612757,POR,2023-24,33,32,2023-12-26,65,29.7,22.0,31.4,21.0,23.3,21.1,102.4,100.6,29.1,20.5,30.0,20.5
4042,22300412,1610612759,SAS,1610612762,UTA,2023-24,32,27,2023-12-26,59,27.8,20.5,28.8,21.5,23.1,23.7,106.8,99.8,30.0,20.5,29.1,20.5
4039,22300414,1610612746,LAC,1610612766,CHA,2023-24,26,27,2023-12-26,53,31.4,21.0,29.7,22.0,22.4,22.7,100.6,102.4,30.2,23.0,30.2,24.5
4034,22300408,1610612737,ATL,1610612741,CHI,2023-24,17,28,2023-12-26,45,32.4,24.5,27.6,23.5,23.7,22.4,100.4,106.2,30.2,24.5,30.2,23.0
4032,22300411,1610612760,OKC,1610612750,MIN,2023-24,40,35,2023-12-26,75,30.3,20.5,28.6,21.0,23.7,23.1,103.2,98.0,29.5,23.0,29.0,22.0
4035,22300408,1610612741,CHI,1610612737,ATL,2023-24,28,17,2023-12-26,45,28.3,24.0,27.0,21.0,22.9,22.3,99.8,106.8,29.0,22.0,29.5,23.0
4040,22300407,1610612764,WAS,1610612753,ORL,2023-24,33,33,2023-12-26,66,28.8,21.5,27.8,20.5,22.0,21.7,107.0,100.0,29.0,22.5,27.0,17.5
4047,22300410,1610612763,MEM,1610612740,NOP,2023-24,24,19,2023-12-26,43,27.6,23.5,32.4,24.5,22.7,22.4,98.8,100.8,27.0,17.5,29.0,22.5
4038,22300414,1610612766,CHA,1610612746,LAC,2023-24,27,26,2023-12-26,53,24.9,18.5,26.1,16.5,22.3,22.9,100.8,98.8,25.9,20.0,26.3,19.0
4048,22300409,1610612745,HOU,1610612754,IND,2023-24,33,33,2023-12-26,66,26.1,16.5,24.9,18.5,22.6,22.7,100.0,107.0,26.3,19.0,25.9,20.0
4025,22300420,1610612742,DAL,1610612739,CLE,2023-24,39,27,2023-12-27,66,30.1,18.5,30.3,23.0,22.9,21.7,102.0,99.0,27.6,22.5,25.6,19.5
4030,22300415,1610612755,PHI,1610612753,ORL,2023-24,26,25,2023-12-27,51,30.3,23.0,30.1,18.5,23.9,24.5,107.8,99.2,25.6,19.5,27.6,22.5
4024,22300420,1610612739,CLE,1610612742,DAL,2023-24,27,39,2023-12-27,66,30.8,20.5,31.3,20.5,24.3,23.1,101.2,99.4,27.6,20.5,29.1,22.0
4028,22300418,1610612756,PHX,1610612745,HOU,2023-24,30,24,2023-12-27,54,26.4,21.5,35.0,27.5,21.7,22.9,99.4,101.2,29.1,22.0,27.6,20.5
4022,22300416,1610612761,TOR,1610612764,WAS,2023-24,31,25,2023-12-27,56,28.0,19.5,25.5,19.0,22.7,22.3,99.2,107.8,32.5,27.5,29.3,23.0
4020,22300419,1610612760,OKC,1610612752,NYK,2023-24,38,25,2023-12-27,63,31.3,20.5,30.8,20.5,23.3,22.4,105.4,104.4,29.3,23.0,32.5,27.5
4026,22300417,1610612749,MIL,1610612751,BKN,2023-24,32,31,2023-12-27,63,35.0,27.5,26.4,21.5,24.5,23.9,107.2,101.2,29.5,23.0,30.2,24.0
4031,22300415,1610612753,ORL,1610612755,PHI,2023-24,25,26,2023-12-27,51,27.1,21.0,26.2,16.5,21.4,24.9,103.0,108.0,30.2,24.0,29.5,23.0
4027,22300417,1610612751,BKN,1610612749,MIL,2023-24,31,32,2023-12-27,63,25.5,19.0,28.0,19.5,22.4,23.3,99.0,102.0,26.7,19.5,29.2,22.5
4023,22300416,1610612764,WAS,1610612761,TOR,2023-24,25,31,2023-12-27,56,28.5,21.5,32.7,29.0,22.3,22.7,108.0,103.0,29.2,22.5,26.7,19.5
4029,22300418,1610612745,HOU,1610612756,PHX,2023-24,24,30,2023-12-27,54,26.2,16.5,27.1,21.0,23.1,24.3,101.2,107.2,27.4,19.0,30.2,21.0
4021,22300419,1610612752,NYK,1610612760,OKC,2023-24,25,38,2023-12-27,63,32.7,29.0,28.5,21.5,24.9,21.4,104.4,105.4,30.2,21.0,27.4,19.0
4006,22300427,1610612757,POR,1610612759,SAS,2023-24,14,38,2023-12-28,52,27.8,21.0,28.8,22.0,23.9,24.6,101.2,107.6,32.8,22.5,33.0,24.5
4018,22300428,1610612747,LAL,1610612766,CHA,2023-24,28,31,2023-12-28,59,28.4,22.0,27.3,23.5,23.4,24.1,107.6,101.2,33.0,24.5,32.8,22.5
4010,22300423,1610612750,MIN,1610612742,DAL,2023-24,37,26,2023-12-28,63,28.1,22.5,28.4,24.0,22.4,23.0,102.0,98.2,28.5,20.0,32.4,29.0
4016,22300424,1610612762,UTA,1610612740,NOP,2023-24,37,39,2023-12-28,76,27.6,21.0,26.5,20.5,22.6,22.8,102.4,101.2,32.4,29.0,28.5,20.0
4007,22300427,1610612759,SAS,1610612757,POR,2023-24,38,14,2023-12-28,52,27.9,20.5,27.6,20.0,23.1,21.7,107.2,99.0,29.5,20.5,27.1,21.0
4012,22300426,1610612744,GSW,1610612748,MIA,2023-24,25,22,2023-12-28,47,26.9,22.5,28.1,23.5,22.8,24.2,98.2,100.6,27.1,21.0,29.5,20.5
4011,22300423,1610612742,DAL,1610612750,MIN,2023-24,26,37,2023-12-28,63,30.3,18.5,25.3,18.5,23.7,22.7,101.0,100.0,28.1,23.5,28.3,19.5
4004,22300422,1610612741,CHI,1610612754,IND,2023-24,31,37,2023-12-28,68,28.4,24.0,28.1,22.5,23.6,23.2,99.0,107.2,28.3,19.5,28.1,23.5
4008,22300425,1610612763,MEM,1610612743,DEN,2023-24,27,33,2023-12-28,60,27.3,23.5,28.4,22.0,22.7,23.7,100.0,101.0,26.2,16.5,25.0,19.5
4013,22300426,1610612748,MIA,1610612744,GSW,2023-24,22,25,2023-12-28,47,28.8,22.0,27.8,21.0,21.7,23.1,101.2,102.4,25.0,19.5,26.2,16.5
4005,22300422,1610612754,IND,1610612741,CHI,2023-24,37,31,2023-12-28,68,30.1,21.0,30.6,22.5,24.2,22.8,106.6,106.0,32.4,26.0,32.9,25.5
4015,22300421,1610612765,DET,1610612738,BOS,2023-24,30,27,2023-12-28,57,26.5,20.5,27.6,21.0,23.0,22.4,106.0,106.6,32.9,25.5,32.4,26.0
4019,22300428,1610612766,CHA,1610612747,LAL,2023-24,31,28,2023-12-28,59,25.3,18.5,30.3,18.5,22.8,22.6,101.2,104.8,25.5,20.0,26.7,20.0
4017,22300424,1610612740,NOP,1610612762,UTA,2023-24,39,37,2023-12-28,76,27.6,20.0,27.9,20.5,23.2,23.6,100.6,98.2,26.7,20.0,25.5,20.0
4009,22300425,1610612743,DEN,1610612763,MEM,2023-24,33,27,2023-12-28,60,28.1,23.5,26.9,22.5,24.6,23.9,98.2,102.0,25.8,20.0,27.9,21.5
4014,22300421,1610612738,BOS,1610612765,DET,2023-24,27,30,2023-12-28,57,30.6,22.5,30.1,21.0,24.1,23.4,104.8,101.2,27.9,21.5,25.8,20.0
4000,22300437,1610612757,POR,1610612759,SAS,2023-24,29,29,2023-12-29,58,26.6,17.0,31.8,20.5,24.0,21.5,102.2,100.0,34.4,25.0,29.5,21.5
3986,22300433,1610612739,CLE,1610612749,MIL,2023-24,37,31,2023-12-29,68,29.8,20.5,28.5,19.5,24.1,23.4,100.8,102.8,29.5,21.5,34.4,25.0
3987,22300433,1610612749,MIL,1610612739,CLE,2023-24,31,37,2023-12-29,68,34.5,27.5,29.2,26.5,24.5,23.7,106.0,107.8,29.1,23.0,28.8,22.0
3988,22300436,1610612756,PHX,1610612766,CHA,2023-24,36,30,2023-12-29,66,26.7,21.5,28.1,21.5,21.2,22.3,100.8,103.6,28.8,22.0,29.1,23.0
4003,22300431,1610612758,SAC,1610612737,ATL,2023-24,23,36,2023-12-29,59,29.4,22.0,26.0,18.5,23.2,23.3,102.8,100.8,28.8,20.5,28.4,16.5
4001,22300437,1610612759,SAS,1610612757,POR,2023-24,29,29,2023-12-29,58,29.5,20.5,26.9,23.5,23.4,24.1,107.6,107.6,28.4,16.5,28.8,20.5
3993,22300435,1610612743,DEN,1610612760,OKC,2023-24,27,33,2023-12-29,60,29.2,26.5,34.5,27.5,24.4,22.7,97.0,98.0,25.8,20.0,25.2,19.5
3997,22300434,1610612755,PHI,1610612745,HOU,2023-24,26,32,2023-12-29,58,30.4,23.0,26.0,19.0,23.3,22.2,107.6,107.6,25.2,19.5,25.8,20.0
3998,22300429,1610612753,ORL,1610612752,NYK,2023-24,26,29,2023-12-29,55,27.4,21.0,31.7,26.0,21.5,24.0,103.6,100.8,28.5,24.0,28.1,21.5
3995,22300430,1610612751,BKN,1610612764,WAS,2023-24,25,25,2023-12-29,50,26.0,19.0,30.4,23.0,22.2,23.3,98.0,97.0,28.1,21.5,28.5,24.0
3994,22300430,1610612764,WAS,1610612751,BKN,2023-24,25,25,2023-12-29,50,28.1,21.5,26.7,21.5,22.3,21.2,107.8,106.0,29.8,22.5,26.6,16.5
3984,22300438,1610612763,MEM,1610612746,LAC,2023-24,25,33,2023-12-29,58,26.9,23.5,29.5,20.5,22.7,24.4,100.0,102.2,26.6,16.5,29.8,22.5
3992,22300435,1610612760,OKC,1610612743,DEN,2023-24,33,27,2023-12-29,60,31.8,20.5,26.6,17.0,23.7,24.5,106.2,99.8,29.1,22.5,29.9,24.5
4002,22300431,1610612737,ATL,1610612758,SAC,2023-24,36,23,2023-12-29,59,30.8,20.0,30.9,24.0,23.0,23.5,99.8,106.2,29.9,24.5,29.1,22.5
3999,22300429,1610612752,NYK,1610612753,ORL,2023-24,29,26,2023-12-29,55,31.7,26.0,27.4,21.0,25.0,23.1,103.8,102.0,30.3,21.0,31.6,26.0
3990,22300432,1610612761,TOR,1610612738,BOS,2023-24,20,35,2023-12-29,55,28.5,19.5,29.8,20.5,22.5,24.7,99.4,105.8,31.6,26.0,30.3,21.0
3989,22300436,1610612766,CHA,1610612756,PHX,2023-24,30,36,2023-12-29,66,26.0,18.5,29.4,22.0,23.3,23.2,101.6,101.6,25.6,20.0,28.7,22.0
3991,22300432,1610612738,BOS,1610612761,TOR,2023-24,35,20,2023-12-29,55,30.9,24.0,30.8,20.0,24.7,22.5,105.8,99.4,28.7,22.0,25.6,20.0
3985,22300438,1610612746,LAC,1610612763,MEM,2023-24,33,25,2023-12-29,58,31.9,23.5,25.9,16.5,23.1,25.0,102.0,103.8,29.3,23.0,28.2,19.0
3996,22300434,1610612745,HOU,1610612755,PHI,2023-24,32,26,2023-12-29,58,25.9,16.5,31.9,23.5,23.5,23.0,101.6,101.6,28.2,19.0,29.3,23.0
3980,22300444,1610612744,GSW,1610612742,DAL,2023-24,26,34,2023-12-30,60,27.2,24.0,31.1,21.0,22.5,25.1,98.6,106.6,26.7,20.5,29.6,21.0
3975,22300441,1610612752,NYK,1610612754,IND,2023-24,27,32,2023-12-30,59,31.4,26.0,27.3,19.5,25.1,22.5,104.0,101.6,29.6,21.0,26.7,20.5
3973,22300442,1610612755,PHI,1610612741,CHI,2023-24,17,21,2023-12-30,38,29.5,23.0,30.0,18.5,23.6,22.8,106.2,103.6,26.1,19.5,31.4,26.0
3983,22300440,1610612761,TOR,1610612765,DET,2023-24,24,25,2023-12-30,49,27.3,19.5,31.4,26.0,22.7,22.7,100.4,106.0,31.4,26.0,26.1,19.5
3976,22300439,1610612762,UTA,1610612748,MIA,2023-24,27,28,2023-12-30,55,28.7,21.0,27.3,22.0,22.9,23.5,103.6,106.2,33.1,29.0,32.5,25.5
3982,22300440,1610612765,DET,1610612761,TOR,2023-24,25,24,2023-12-30,49,26.6,20.5,29.1,24.5,22.8,23.6,106.0,100.4,32.5,25.5,33.1,29.0
