index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP
909,22200775,1610612759,SAS,1610612758,SAC,2022-23,31,30,2023-02-01,61,31.5,25.5,31.4,24.5,23.9,23.7,104.2,99.8,32.3,20.0,26.2,21.0,0.5740999999999999,0.5823000000000002,0.5317,0.47240000000000004
917,22200773,1610612745,HOU,1610612760,OKC,2022-23,34,25,2023-02-01,59,29.4,25.5,30.2,22.0,22.1,23.5,101.8,103.8,32.2,25.5,28.6,21.0,0.5699,0.5929,0.5450999999999999,0.5302
918,22200770,1610612755,PHI,1610612753,ORL,2022-23,37,23,2023-02-01,60,32.3,26.5,31.7,26.5,22.0,22.0,104.2,100.2,28.3,15.5,28.3,19.0,0.6064,0.5645,0.5302,0.5450999999999999
911,22200777,1610612756,PHX,1610612737,ATL,2022-23,23,26,2023-02-01,49,31.7,26.5,32.3,26.5,23.0,21.0,100.6,99.8,27.3,16.5,28.4,18.0,0.6404,0.6058,0.556,0.49260000000000004
912,22200774,1610612744,GSW,1610612750,MIN,2022-23,34,32,2023-02-01,66,30.2,22.0,29.4,25.5,23.8,22.9,103.4,104.0,28.6,21.0,32.2,25.5,0.6023,0.5066,0.49260000000000004,0.556
908,22200775,1610612758,SAC,1610612759,SAS,2022-23,30,31,2023-02-01,61,31.1,22.0,28.6,21.5,22.9,23.8,100.2,104.2,29.2,20.5,28.7,21.5,0.5823000000000002,0.5740999999999999,0.4978000000000001,0.5052000000000001
916,22200773,1610612760,OKC,1610612745,HOU,2022-23,25,34,2023-02-01,59,30.7,23.0,27.1,14.0,23.1,23.3,103.8,101.8,29.4,19.0,28.6,22.5,0.5757,0.5819,0.5052000000000001,0.4978000000000001
910,22200777,1610612737,ATL,1610612756,PHX,2022-23,26,23,2023-02-01,49,32.5,22.0,27.8,20.0,23.7,23.9,104.0,103.4,29.1,19.5,28.7,24.0,0.6058,0.6404,0.5434,0.49770000000000003
923,22200772,1610612751,BKN,1610612738,BOS,2022-23,16,46,2023-02-01,62,28.0,19.5,27.7,18.0,21.0,23.0,98.8,98.2,28.3,19.0,28.3,15.5,0.5819,0.5757,0.49770000000000003,0.5434
915,22200776,1610612762,UTA,1610612761,TOR,2022-23,31,25,2023-02-01,56,28.6,21.5,31.1,22.0,22.0,22.0,98.2,98.8,26.2,21.0,32.3,20.0,0.5728,0.5302,0.4803,0.44930000000000003
920,22200771,1610612763,MEM,1610612757,POR,2022-23,32,26,2023-02-01,58,27.8,20.0,32.5,22.0,24.4,23.6,106.6,97.4,33.0,25.0,31.0,24.5,0.4984,0.5338999999999999,0.44930000000000003,0.4803
921,22200771,1610612757,POR,1610612763,MEM,2022-23,26,32,2023-02-01,58,27.1,14.0,30.7,23.0,22.8,23.9,97.4,106.6,31.0,24.5,33.0,25.0,0.5338999999999999,0.4984,0.46749999999999997,0.45010000000000006
913,22200774,1610612750,MIN,1610612744,GSW,2022-23,32,34,2023-02-01,66,27.4,21.5,29.6,24.0,23.5,22.1,103.0,105.8,28.6,22.5,29.4,19.0,0.5302,0.5728,0.45010000000000006,0.46749999999999997
914,22200776,1610612761,TOR,1610612762,UTA,2022-23,25,31,2023-02-01,56,31.4,24.5,31.5,25.5,23.6,24.4,99.8,104.2,28.4,18.0,27.3,16.5,0.5929,0.5699,0.5145,0.446
919,22200770,1610612753,ORL,1610612755,PHI,2022-23,23,37,2023-02-01,60,27.7,18.0,28.0,19.5,23.9,22.8,105.8,103.0,28.7,21.5,29.2,20.5,0.5066,0.6023,0.446,0.5145
897,22200779,1610612763,MEM,1610612739,CLE,2022-23,26,30,2023-02-02,56,27.8,20.0,25.6,16.5,24.0,21.4,105.6,100.4,31.9,25.0,26.7,19.5,0.5063,0.5781999999999999,0.45439999999999997,0.5009
898,22200783,1610612744,GSW,1610612743,DEN,2022-23,35,34,2023-02-02,69,31.0,22.0,28.4,21.0,23.4,22.2,104.4,97.4,28.7,21.0,28.8,23.0,0.6131,0.5873,0.5009,0.45439999999999997
896,22200779,1610612739,CLE,1610612763,MEM,2022-23,30,26,2023-02-02,56,27.6,23.5,29.8,21.5,22.5,23.0,96.0,104.8,26.7,19.5,31.9,25.0,0.5465,0.4925,0.4861,0.5403
899,22200783,1610612743,DEN,1610612744,GSW,2022-23,34,35,2023-02-02,69,30.6,22.5,28.0,20.5,23.2,22.1,102.0,103.6,28.6,24.5,29.2,20.5,0.6102,0.5301,0.5403,0.4861
894,22200780,1610612752,NYK,1610612748,MIA,2022-23,28,22,2023-02-02,50,27.1,20.5,29.4,21.0,22.3,24.5,97.4,104.4,29.7,21.5,32.1,24.5,0.5527,0.5579,0.4737,0.5248999999999999
905,22200784,1610612749,MIL,1610612746,LAC,2022-23,15,24,2023-02-02,39,33.6,21.5,28.2,17.5,24.5,22.3,103.6,102.0,26.4,16.5,29.3,23.5,0.6309999999999999,0.5256,0.5248999999999999,0.4737
900,22200778,1610612747,LAL,1610612754,IND,2022-23,30,35,2023-02-02,65,29.4,20.5,27.0,18.5,22.2,23.4,100.8,96.4,29.3,23.5,26.4,16.5,0.5781999999999999,0.5063,0.5168999999999999,0.4568999999999999
904,22200784,1610612746,LAC,1610612749,MIL,2022-23,24,15,2023-02-02,39,28.2,17.5,33.6,21.5,23.8,21.5,96.4,100.8,30.2,22.5,35.3,26.0,0.5301,0.6102,0.4568999999999999,0.5168999999999999
901,22200778,1610612754,IND,1610612747,LAL,2022-23,35,30,2023-02-02,65,28.0,20.5,30.6,22.5,23.0,22.5,104.8,96.0,35.3,26.0,30.2,22.5,0.4925,0.5465,0.4384,0.4894
906,22200782,1610612742,DAL,1610612740,NOP,2022-23,40,22,2023-02-02,62,29.8,21.5,27.6,23.5,22.1,23.7,97.0,101.4,29.2,20.5,28.6,24.5,0.5873,0.6131,0.4894,0.4384
903,22200781,1610612766,CHA,1610612741,CHI,2022-23,29,31,2023-02-02,60,27.0,18.5,29.4,20.5,23.7,22.1,101.4,97.0,32.1,24.5,29.7,21.5,0.5256,0.6309999999999999,0.45899999999999996,0.49289999999999995
907,22200782,1610612740,NOP,1610612742,DAL,2022-23,22,40,2023-02-02,62,28.4,21.0,31.0,22.0,22.1,23.2,100.4,105.6,28.8,23.0,28.7,21.0,0.5579,0.5527,0.49289999999999995,0.45899999999999996
895,22200780,1610612748,MIA,1610612752,NYK,2022-23,22,28,2023-02-02,50,25.6,16.5,27.8,20.0,21.4,24.0,96.6,103.2,28.0,21.5,24.3,19.5,0.4929,0.5886000000000001,0.44930000000000003,0.5163
902,22200781,1610612741,CHI,1610612766,CHA,2022-23,31,29,2023-02-02,60,29.4,21.0,27.1,20.5,21.5,23.8,103.2,96.6,24.3,19.5,28.0,21.5,0.5886000000000001,0.4929,0.5163,0.44930000000000003
878,22200786,1610612758,SAC,1610612754,IND,2022-23,27,28,2023-02-03,55,31.0,22.0,31.2,24.0,22.7,23.5,99.4,101.4,29.6,20.5,28.7,19.5,0.5903,0.5297,0.5093000000000001,0.5599999999999999
886,22200789,1610612745,HOU,1610612761,TOR,2022-23,21,20,2023-02-03,41,30.1,25.5,27.0,18.5,21.7,21.6,100.6,99.6,31.6,25.0,32.1,20.0,0.5816,0.5992999999999999,0.5599999999999999,0.5093000000000001
892,22200791,1610612755,PHI,1610612759,SAS,2022-23,26,26,2023-02-03,52,33.3,26.5,28.8,20.5,22.1,23.1,104.0,105.8,28.6,15.5,33.1,27.0,0.5992999999999999,0.5816,0.5235,0.5308999999999999
889,22200792,1610612737,ATL,1610612762,UTA,2022-23,32,22,2023-02-03,54,31.5,22.0,30.9,25.5,23.5,22.7,104.8,104.8,28.7,19.5,29.6,20.5,0.5921000000000001,0.5731,0.5308999999999999,0.5235
888,22200792,1610612762,UTA,1610612737,ATL,2022-23,22,32,2023-02-03,54,29.3,21.5,30.7,24.0,22.1,23.0,99.2,98.4,26.4,21.0,29.5,22.5,0.5838,0.5450999999999999,0.487,0.4662
891,22200785,1610612766,CHA,1610612765,DET,2022-23,30,29,2023-02-03,59,27.0,18.5,30.1,25.5,23.4,23.6,101.4,99.4,31.4,24.5,26.5,16.5,0.5366,0.6191,0.4662,0.487
879,22200786,1610612754,IND,1610612758,SAC,2022-23,28,27,2023-02-03,55,28.8,20.5,33.3,26.5,23.0,22.1,104.8,104.8,34.7,26.0,27.1,19.0,0.5156000000000001,0.5149999999999999,0.44989999999999997,0.4713
884,22200787,1610612764,WAS,1610612757,POR,2022-23,36,19,2023-02-03,55,30.7,23.0,31.4,24.5,24.3,23.9,98.4,99.2,29.0,20.5,30.4,24.0,0.5450999999999999,0.5838,0.4713,0.44989999999999997
887,22200789,1610612761,TOR,1610612745,HOU,2022-23,20,21,2023-02-03,41,31.4,24.5,30.7,23.0,24.5,23.7,100.8,104.4,28.1,18.0,31.5,24.5,0.5786999999999999,0.5782999999999999,0.5046,0.44630000000000003
880,22200790,1610612750,MIN,1610612753,ORL,2022-23,34,27,2023-02-03,61,27.9,21.5,26.5,14.0,23.7,24.5,103.8,96.4,29.5,22.5,26.4,21.0,0.5297,0.5903,0.44630000000000003,0.5046
883,22200788,1610612738,BOS,1610612756,PHX,2022-23,20,24,2023-02-03,44,30.7,24.0,29.3,21.5,23.6,23.4,99.6,100.6,27.1,19.0,34.7,26.0,0.5731,0.5921000000000001,0.4807,0.42989999999999995
881,22200790,1610612753,ORL,1610612750,MIN,2022-23,27,34,2023-02-03,61,26.7,18.0,27.0,21.0,23.6,23.0,105.8,104.0,30.4,24.0,29.0,20.5,0.4913999999999999,0.5134000000000001,0.42989999999999995,0.4807
885,22200787,1610612757,POR,1610612764,WAS,2022-23,19,36,2023-02-03,55,26.5,14.0,27.9,21.5,23.0,23.6,96.4,103.8,31.5,24.5,28.1,18.0,0.5149999999999999,0.5156000000000001,0.4519,0.44980000000000003
890,22200785,1610612765,DET,1610612766,CHA,2022-23,29,30,2023-02-03,59,27.0,21.0,26.7,18.0,21.6,21.7,104.4,100.8,33.1,27.0,28.6,15.5,0.5134000000000001,0.4913999999999999,0.44980000000000003,0.4519
882,22200788,1610612756,PHX,1610612738,BOS,2022-23,24,20,2023-02-03,44,31.2,24.0,31.0,22.0,23.1,22.1,102.2,103.4,26.5,16.5,31.4,24.5,0.6191,0.5366,0.5413,0.5358
893,22200791,1610612759,SAS,1610612755,PHI,2022-23,26,26,2023-02-03,52,30.9,25.5,31.5,22.0,23.9,24.3,103.4,102.2,32.1,20.0,31.6,25.0,0.5782999999999999,0.5786999999999999,0.5358,0.5413
869,22200798,1610612747,LAL,1610612740,NOP,2022-23,32,30,2023-02-04,62,29.2,20.5,32.8,17.5,21.9,23.2,100.8,103.4,29.5,23.5,29.2,20.5,0.5642,0.6054000000000002,0.4984,0.4641
872,22200797,1610612748,MIA,1610612749,MIL,2022-23,26,34,2023-02-04,60,26.4,20.5,27.4,20.5,21.1,23.1,97.2,104.0,28.5,21.5,27.4,19.0,0.5130000000000001,0.6252,0.4641,0.4984
862,22200793,1610612751,BKN,1610612764,WAS,2022-23,25,44,2023-02-04,69,26.5,15.5,25.3,14.0,20.7,21.8,99.2,102.0,30.0,19.0,29.7,19.0,0.5527,0.515,0.4720999999999999,0.4904
868,22200798,1610612740,NOP,1610612747,LAL,2022-23,30,32,2023-02-04,62,27.4,20.5,26.4,20.5,21.8,20.7,100.0,103.4,30.0,23.0,25.0,16.5,0.5494000000000001,0.575,0.4904,0.4720999999999999
865,22200796,1610612757,POR,1610612741,CHI,2022-23,27,34,2023-02-04,61,25.3,14.0,26.5,15.5,23.0,21.6,95.6,97.0,32.1,24.5,28.7,24.5,0.4968,0.5725,0.4338,0.5189999999999999
876,22200801,1610612737,ATL,1610612743,DEN,2022-23,30,35,2023-02-04,65,31.3,22.0,30.6,22.5,24.0,21.8,105.2,95.8,28.4,19.5,24.4,19.5,0.575,0.5494000000000001,0.5189999999999999,0.4338
870,22200795,1610612752,NYK,1610612746,LAC,2022-23,28,36,2023-02-04,64,28.0,22.0,30.0,21.0,21.8,24.0,97.4,100.8,29.8,22.0,30.0,22.5,0.5761999999999999,0.567,0.4896000000000001,0.4896
863,22200793,1610612764,WAS,1610612751,BKN,2022-23,44,25,2023-02-04,69,30.6,23.0,27.2,21.0,24.0,21.9,99.2,104.0,27.4,19.0,28.5,21.5,0.5712999999999999,0.6045999999999999,0.4896,0.4896000000000001
860,22200799,1610612760,OKC,1610612745,HOU,2022-23,38,19,2023-02-04,57,30.6,22.5,31.3,22.0,23.4,24.5,104.0,97.2,29.7,19.0,30.0,19.0,0.567,0.5761999999999999,0.495,0.5403
877,22200801,1610612743,DEN,1610612737,ATL,2022-23,35,30,2023-02-04,65,30.8,22.5,31.1,23.5,23.2,21.9,102.0,99.2,28.7,24.5,32.1,24.5,0.6102000000000001,0.5351,0.5403,0.495
867,22200794,1610612756,PHX,1610612765,DET,2022-23,30,27,2023-02-04,57,31.1,23.5,30.8,22.5,23.6,21.4,102.6,104.0,25.0,16.5,30.0,23.0,0.6045999999999999,0.5712999999999999,0.5303000000000001,0.47040000000000004
866,22200794,1610612765,DET,1610612756,PHX,2022-23,27,30,2023-02-04,57,27.2,21.0,30.6,23.0,21.6,23.0,104.0,99.2,32.6,27.0,28.7,17.5,0.5351,0.6102000000000001,0.47040000000000004,0.5303000000000001
875,22200800,1610612744,GSW,1610612742,DAL,2022-23,40,23,2023-02-04,63,31.2,22.0,30.2,21.5,23.1,21.1,103.4,100.8,29.3,21.0,27.4,21.0,0.6252,0.5130000000000001,0.5074,0.5509
861,22200799,1610612745,HOU,1610612760,OKC,2022-23,19,38,2023-02-04,57,29.0,23.0,27.5,17.5,21.7,23.7,100.8,97.4,30.0,22.5,29.8,22.0,0.5725,0.4968,0.5509,0.5074
873,22200797,1610612749,MIL,1610612748,MIA,2022-23,34,26,2023-02-04,60,32.8,17.5,29.2,20.5,24.5,23.4,104.0,102.6,27.4,21.0,29.3,21.0,0.6072,0.5927,0.5105999999999999,0.44349999999999995
871,22200795,1610612746,LAC,1610612752,NYK,2022-23,36,28,2023-02-04,64,27.5,17.5,29.0,23.0,23.7,21.7,95.8,105.2,28.7,17.5,32.6,27.0,0.515,0.5527,0.44349999999999995,0.5105999999999999
874,22200800,1610612742,DAL,1610612744,GSW,2022-23,23,40,2023-02-04,63,30.2,21.5,31.2,22.0,21.9,24.0,97.0,95.6,29.2,20.5,29.5,23.5,0.5927,0.6072,0.49590000000000006,0.53
864,22200796,1610612741,CHI,1610612757,POR,2022-23,34,27,2023-02-04,61,30.0,21.0,28.0,22.0,21.4,23.6,103.4,100.0,24.4,19.5,28.4,19.5,0.6054000000000002,0.5642,0.53,0.49590000000000006
856,22200805,1610612763,MEM,1610612761,TOR,2022-23,31,28,2023-02-05,59,26.8,20.0,30.1,22.0,23.9,23.8,104.8,103.8,32.1,25.0,27.7,17.5,0.4924,0.5729,0.44279999999999997,0.5355
858,22200806,1610612743,DEN,1610612750,MIN,2022-23,21,32,2023-02-05,53,31.2,22.5,28.8,20.5,23.8,23.9,101.8,96.4,29.2,25.0,30.2,24.0,0.6035999999999999,0.5079,0.5355,0.44279999999999997
850,22200802,1610612753,ORL,1610612766,CHA,2022-23,28,37,2023-02-05,65,26.7,18.0,26.9,22.0,23.2,21.1,106.0,97.2,30.2,24.0,29.2,25.0,0.4932999999999999,0.5769,0.43229999999999996,0.4936999999999999
848,22200807,1610612740,NOP,1610612758,SAC,2022-23,34,26,2023-02-05,60,27.9,20.5,32.4,26.0,22.3,23.4,101.8,102.6,30.8,23.0,33.8,25.0,0.5523,0.5834,0.4936999999999999,0.43229999999999996
859,22200806,1610612750,MIN,1610612743,DEN,2022-23,32,21,2023-02-05,53,28.6,21.5,30.5,22.0,23.4,22.1,105.8,101.2,29.5,22.5,31.2,24.5,0.5464,0.5662,0.46390000000000003,0.48769999999999997
855,22200804,1610612752,NYK,1610612755,PHI,2022-23,24,35,2023-02-05,59,26.9,22.0,26.7,18.0,21.1,23.2,96.4,101.8,31.2,24.5,29.5,22.5,0.5769,0.4932999999999999,0.48769999999999997,0.46390000000000003
852,22200803,1610612754,IND,1610612739,CLE,2022-23,25,27,2023-02-05,52,28.8,20.5,31.2,22.5,22.9,22.8,103.8,104.8,33.8,25.0,30.8,23.0,0.5217,0.5418,0.45149999999999996,0.4861
853,22200803,1610612739,CLE,1610612754,IND,2022-23,27,25,2023-02-05,52,28.1,23.5,26.6,18.5,23.4,22.3,97.2,106.0,26.6,19.5,31.2,24.5,0.5418,0.5217,0.4861,0.45149999999999996
854,22200804,1610612755,PHI,1610612752,NYK,2022-23,35,24,2023-02-05,59,32.4,26.0,27.9,20.5,22.1,23.4,103.2,101.0,27.7,15.5,29.2,20.5,0.5834,0.5523,0.5054,0.4920999999999999
857,22200805,1610612761,TOR,1610612763,MEM,2022-23,28,31,2023-02-05,59,30.5,22.0,28.6,21.5,24.5,24.1,101.2,105.8,27.7,17.5,32.1,25.0,0.5662,0.5464,0.4920999999999999,0.5054
849,22200807,1610612758,SAC,1610612740,NOP,2022-23,26,34,2023-02-05,60,30.1,22.0,26.8,20.0,22.8,22.9,101.0,103.2,29.2,20.5,27.7,15.5,0.5729,0.4924,0.49450000000000005,0.44190000000000007
851,22200802,1610612766,CHA,1610612753,ORL,2022-23,37,28,2023-02-05,65,26.6,18.5,28.1,23.5,24.1,24.5,102.6,101.8,31.2,24.5,26.6,19.5,0.5079,0.6035999999999999,0.44190000000000007,0.49450000000000005
847,22200815,1610612749,MIL,1610612757,POR,2022-23,30,22,2023-02-06,52,34.2,20.5,29.8,21.5,24.7,22.6,105.2,104.4,27.2,21.0,26.6,19.5,0.6260999999999999,0.5511,0.5300999999999999,0.4835
832,22200809,1610612739,CLE,1610612764,WAS,2022-23,37,25,2023-02-06,62,28.4,24.0,30.5,21.0,23.7,22.1,98.4,102.8,26.6,19.5,27.2,21.0,0.5433,0.5289,0.4835,0.5300999999999999
841,22200811,1610612759,SAS,1610612741,CHI,2022-23,28,39,2023-02-06,67,30.7,25.5,26.6,15.5,24.4,21.7,102.8,98.4,31.4,20.0,28.1,21.0,0.5788,0.5507,0.5348,0.5321
842,22200812,1610612745,HOU,1610612758,SAC,2022-23,24,31,2023-02-06,55,27.9,20.0,29.5,21.5,22.1,23.7,100.6,100.4,30.7,22.5,27.0,19.0,0.5511,0.6260999999999999,0.5321,0.5348
837,22200813,1610612742,DAL,1610612762,UTA,2022-23,25,37,2023-02-06,62,29.5,21.5,27.9,20.0,21.7,24.4,96.6,99.6,30.1,20.5,26.4,19.0,0.5739,0.5608,0.49090000000000006,0.46130000000000004
834,22200808,1610612738,BOS,1610612765,DET,2022-23,26,25,2023-02-06,51,29.8,21.5,34.2,20.5,23.5,21.5,100.4,100.6,26.4,19.0,30.1,20.5,0.5518000000000001,0.6476,0.46130000000000004,0.49090000000000006
843,22200812,1610612758,SAC,1610612745,HOU,2022-23,31,24,2023-02-06,55,29.4,22.0,32.5,23.0,22.6,24.7,100.8,103.2,29.4,20.5,28.1,18.5,0.5755,0.6091,0.49870000000000003,0.531
845,22200814,1610612744,GSW,1610612760,OKC,2022-23,31,37,2023-02-06,68,33.2,25.0,24.7,14.0,23.8,22.1,102.8,96.8,28.1,21.0,31.4,20.0,0.6476,0.5518000000000001,0.531,0.49870000000000003
846,22200815,1610612757,POR,1610612749,MIL,2022-23,22,30,2023-02-06,52,24.7,14.0,33.2,25.0,22.5,22.6,96.8,102.8,32.4,24.5,32.9,27.0,0.4937999999999999,0.6199,0.4364,0.46559999999999996
835,22200808,1610612765,DET,1610612738,BOS,2022-23,25,26,2023-02-06,51,27.9,23.0,28.4,17.5,22.1,23.8,103.8,95.2,32.9,27.0,32.4,24.5,0.5289,0.5433,0.46559999999999996,0.4364
844,22200814,1610612760,OKC,1610612744,GSW,2022-23,37,31,2023-02-06,68,30.9,22.5,28.4,21.5,23.6,20.9,103.2,100.8,28.1,18.5,29.4,20.5,0.5702,0.5411,0.4988,0.5247999999999999
833,22200809,1610612764,WAS,1610612739,CLE,2022-23,25,37,2023-02-06,62,32.5,23.0,29.4,22.0,22.9,23.8,99.6,96.6,27.0,19.0,30.7,22.5,0.6199,0.4937999999999999,0.5247999999999999,0.4988
840,22200811,1610612741,CHI,1610612759,SAS,2022-23,39,28,2023-02-06,67,30.5,21.0,28.4,24.0,21.5,23.5,104.4,105.2,24.6,19.5,31.6,19.0,0.6091,0.5755,0.5317000000000001,0.4692
836,22200813,1610612762,UTA,1610612742,DAL,2022-23,37,25,2023-02-06,62,28.4,21.5,30.9,22.5,22.6,22.5,100.2,99.2,27.2,21.0,28.1,17.5,0.5608,0.5739,0.4692,0.5317000000000001
838,22200810,1610612751,BKN,1610612746,LAC,2022-23,27,29,2023-02-06,56,26.6,15.5,30.7,25.5,20.9,23.6,99.2,100.2,31.6,19.0,24.6,19.5,0.5507,0.5788,0.46799999999999997,0.4589
839,22200810,1610612746,LAC,1610612751,BKN,2022-23,29,27,2023-02-06,56,28.4,17.5,27.9,23.0,23.8,22.9,95.2,103.8,28.1,17.5,27.2,21.0,0.5411,0.5702,0.4589,0.46799999999999997
825,22200821,1610612747,LAL,1610612760,OKC,2022-23,34,36,2023-02-07,70,28.7,20.5,29.0,20.5,22.1,23.9,102.4,101.4,29.0,23.5,24.8,16.5,0.5468,0.549,0.4898999999999999,0.5513
830,22200819,1610612741,CHI,1610612763,MEM,2022-23,14,26,2023-02-07,40,31.3,21.0,30.5,23.5,21.8,23.9,104.2,105.0,24.1,19.5,29.3,25.0,0.6255,0.5630999999999999,0.5513,0.4898999999999999
822,22200817,1610612751,BKN,1610612756,PHX,2022-23,25,24,2023-02-07,49,27.8,20.5,27.0,20.0,21.0,21.2,97.0,101.6,31.8,19.0,29.3,19.5,0.5812,0.5936999999999999,0.4803,0.4417
821,22200816,1610612753,ORL,1610612752,NYK,2022-23,26,22,2023-02-07,48,27.0,18.0,29.1,21.5,23.9,21.8,105.0,104.2,30.8,24.0,28.1,18.5,0.4971,0.5688,0.4417,0.4803
829,22200820,1610612743,DEN,1610612750,MIN,2022-23,49,19,2023-02-07,68,29.9,19.5,31.3,22.5,23.1,23.4,102.6,105.0,29.3,25.0,24.1,19.5,0.5936999999999999,0.5812,0.5286000000000001,0.4765
820,22200816,1610612752,NYK,1610612753,ORL,2022-23,22,26,2023-02-07,48,26.8,22.0,30.5,22.0,21.2,21.0,96.2,104.2,31.8,24.5,29.8,23.0,0.5630999999999999,0.6255,0.4765,0.5286000000000001
826,22200818,1610612740,NOP,1610612737,ATL,2022-23,33,35,2023-02-07,68,29.0,20.5,28.7,20.5,22.6,23.6,101.4,102.4,29.8,23.0,31.8,24.5,0.566,0.5959,0.5102,0.5207
823,22200817,1610612756,PHX,1610612751,BKN,2022-23,24,25,2023-02-07,49,30.5,23.5,31.3,21.0,23.4,23.1,101.6,97.0,24.8,16.5,29.0,23.5,0.5959,0.566,0.5207,0.5102
831,22200819,1610612763,MEM,1610612741,CHI,2022-23,26,14,2023-02-07,40,27.0,20.0,27.8,20.5,23.6,22.6,104.2,96.2,31.3,25.0,28.6,21.0,0.4991,0.5786,0.4507,0.5208
827,22200818,1610612737,ATL,1610612740,NOP,2022-23,35,33,2023-02-07,68,30.5,22.0,26.8,22.0,24.1,23.4,104.8,103.4,29.3,19.5,31.8,19.0,0.5688,0.4971,0.5208,0.4507
828,22200820,1610612750,MIN,1610612743,DEN,2022-23,19,49,2023-02-07,68,29.1,21.5,27.0,18.0,23.9,22.1,105.0,102.6,28.6,21.0,31.3,25.0,0.549,0.5468,0.46610000000000007,0.5067
824,22200821,1610612760,OKC,1610612747,LAL,2022-23,36,34,2023-02-07,70,31.3,22.5,29.9,19.5,23.4,24.1,103.4,104.8,28.1,18.5,30.8,24.0,0.5786,0.4991,0.5067,0.46610000000000007
803,22200822,1610612739,CLE,1610612765,DET,2022-23,32,14,2023-02-08,46,29.1,24.0,30.3,25.5,23.4,22.9,98.6,104.0,26.0,19.5,28.8,20.5,0.5611999999999999,0.5388,0.5025000000000001,0.44699999999999995
812,22200828,1610612750,MIN,1610612762,UTA,2022-23,33,31,2023-02-08,64,27.9,18.0,29.9,22.0,23.3,21.3,105.2,101.4,29.8,21.0,28.5,21.0,0.5331,0.5608,0.44699999999999995,0.5025000000000001
815,22200830,1610612757,POR,1610612744,GSW,2022-23,34,27,2023-02-08,61,23.8,14.0,26.8,20.0,22.3,21.8,98.2,100.4,32.0,24.5,30.5,24.5,0.4875,0.4974999999999999,0.43150000000000005,0.45099999999999996
816,22200824,1610612738,BOS,1610612755,PHI,2022-23,30,27,2023-02-08,57,29.3,21.5,27.5,20.5,23.6,25.0,100.6,103.2,25.5,19.0,29.9,24.5,0.5388,0.5611999999999999,0.45099999999999996,0.43150000000000005
817,22200824,1610612755,PHI,1610612738,BOS,2022-23,27,30,2023-02-08,57,31.8,26.0,29.7,22.0,21.7,21.9,102.2,97.6,27.7,15.5,27.0,21.0,0.5788,0.5713,0.5034,0.49870000000000003
805,22200827,1610612758,SAC,1610612745,HOU,2022-23,30,37,2023-02-08,67,29.7,22.0,31.8,26.0,22.6,21.1,101.4,105.2,27.9,20.5,30.1,22.5,0.5774,0.6093,0.49870000000000003,0.5034
806,22200825,1610612748,MIA,1610612754,IND,2022-23,39,30,2023-02-08,69,26.2,20.5,32.9,25.0,21.8,22.3,98.4,100.8,29.9,24.5,25.5,19.0,0.4862,0.6517999999999999,0.4474,0.45729999999999993
802,22200822,1610612765,DET,1610612739,CLE,2022-23,14,32,2023-02-08,46,27.3,23.0,28.5,21.5,21.9,21.7,102.8,98.8,32.1,26.5,33.3,25.0,0.5182,0.5502,0.45729999999999993,0.4474
819,22200826,1610612759,SAS,1610612761,TOR,2022-23,24,34,2023-02-08,58,30.3,25.5,29.1,24.0,24.5,23.8,103.2,100.6,32.0,20.0,26.4,17.5,0.5605,0.5487,0.5144,0.47750000000000004
813,22200828,1610612762,UTA,1610612750,MIN,2022-23,31,33,2023-02-08,64,28.5,21.5,27.3,23.0,22.6,22.8,98.8,102.8,27.0,21.0,27.7,15.5,0.5608,0.5331,0.47750000000000004,0.5144
808,22200823,1610612764,WAS,1610612766,CHA,2022-23,32,31,2023-02-08,63,32.9,25.0,26.2,20.5,22.9,23.4,100.4,98.2,28.8,20.5,26.0,19.5,0.6093,0.5774,0.5183,0.48950000000000005
810,22200829,1610612742,DAL,1610612746,LAC,2022-23,41,25,2023-02-08,66,28.9,21.5,32.8,25.0,21.3,23.3,97.6,102.2,30.5,20.5,27.2,17.5,0.5713,0.5788,0.48950000000000005,0.5183
814,22200830,1610612744,GSW,1610612757,POR,2022-23,27,34,2023-02-08,61,32.8,25.0,28.9,21.5,23.8,24.5,104.0,98.6,28.5,21.0,29.8,21.0,0.6517999999999999,0.4862,0.5393999999999999,0.4757999999999999
818,22200826,1610612761,TOR,1610612759,SAS,2022-23,34,24,2023-02-08,58,29.9,22.0,27.9,18.0,25.0,23.6,100.8,98.4,26.4,17.5,32.0,20.0,0.5545,0.5513999999999999,0.4757999999999999,0.5393999999999999
807,22200825,1610612754,IND,1610612748,MIA,2022-23,30,39,2023-02-08,69,27.5,20.5,29.3,21.5,22.8,22.6,103.8,102.0,33.3,25.0,32.1,26.5,0.4974999999999999,0.4875,0.4359,0.5297
