index,GAME_ID,TEAM_ID,OPPONENT_TEAM_ID,EFG_PCT,EFG_PCT_OPP,PACE,PACE_OPP,AST_TOV,AST_TOV_OPP,DEF_RATING,DEF_RATING_OPP,OFF_RATING,OFF_RATING_OPP
4830,0022300110,1610612762,1610612743,0.409,0.659,102.0,102.0,2.0,2.67,124.0,80.8,80.8,124.0
4839,0022300111,1610612747,1610612753,0.667,0.435,104.0,104.0,3.33,1.67,92.3,111.5,111.5,92.3
4838,0022300111,1610612753,1610612747,0.435,0.667,104.0,104.0,1.67,3.33,111.5,92.3,92.3,111.5
4813,0022300112,1610612739,1610612752,0.414,0.595,100.0,100.0,2.5,1.0,112.0,96.0,96.0,112.0
4812,0022300112,1610612752,1610612739,0.595,0.414,100.0,100.0,1.0,2.5,96.0,112.0,112.0,96.0
4817,0022300113,1610612756,1610612759,0.568,0.326,102.0,102.0,2.0,0.8,69.2,108.0,108.0,69.2
4816,0022300113,1610612759,1610612756,0.326,0.568,102.0,102.0,0.8,2.0,108.0,69.2,69.2,108.0
4815,0022300114,1610612746,1610612753,0.227,0.325,116.0,116.0,0.67,0.5,62.1,44.8,44.8,62.1
4814,0022300114,1610612753,1610612746,0.325,0.227,116.0,116.0,0.5,0.67,44.8,62.1,62.1,44.8
4792,0022300115,1610612757,1610612765,0.417,0.636,112.0,112.0,1.5,2.0,114.3,92.9,92.9,114.3
4793,0022300115,1610612765,1610612757,0.636,0.417,112.0,112.0,2.0,1.5,92.9,114.3,114.3,92.9
4788,0022300116,1610612761,1610612749,0.604,0.35,106.0,106.0,1.25,0.29,69.2,114.8,114.8,69.2
4789,0022300116,1610612749,1610612761,0.35,0.604,106.0,106.0,0.29,1.25,114.8,69.2,69.2,114.8
4801,0022300117,1610612737,1610612764,0.444,0.577,106.0,106.0,1.5,3.33,115.4,92.6,92.6,115.4
4800,0022300117,1610612764,1610612737,0.577,0.444,106.0,106.0,3.33,1.5,92.6,115.4,115.4,92.6
4809,0022300118,1610612738,1610612754,0.952,0.52,100.0,100.0,1.75,2.5,108.0,176.0,176.0,108.0
4808,0022300118,1610612754,1610612738,0.52,0.952,100.0,100.0,2.5,1.75,176.0,108.0,108.0,176.0
4786,0022300119,1610612748,1610612751,0.568,0.6,108.0,108.0,1.2,2.0,107.4,118.5,118.5,107.4
4787,0022300119,1610612751,1610612748,0.6,0.568,108.0,108.0,2.0,1.2,118.5,107.4,107.4,118.5
4797,0022300120,1610612739,1610612752,0.528,0.413,90.0,90.0,1.25,1.0,100.0,104.3,104.3,100.0
4796,0022300120,1610612752,1610612739,0.413,0.528,90.0,90.0,1.0,1.25,104.3,100.0,100.0,104.3
4805,0022300121,1610612740,1610612760,0.196,0.583,102.0,102.0,0.67,6.0,126.9,56.0,56.0,126.9
4804,0022300121,1610612760,1610612740,0.583,0.196,102.0,102.0,6.0,0.67,56.0,126.9,126.9,56.0
4790,0022300122,1610612745,1610612766,0.761,0.643,102.0,102.0,3.33,0.86,108.0,150.0,150.0,108.0
4791,0022300122,1610612766,1610612745,0.643,0.761,102.0,102.0,0.86,3.33,150.0,108.0,108.0,150.0
4807,0022300123,1610612743,1610612750,0.38,0.548,98.0,98.0,1.6,1.5,116.7,84.0,84.0,116.7
4806,0022300123,1610612750,1610612743,0.548,0.38,98.0,98.0,1.5,1.6,84.0,116.7,116.7,84.0
4803,0022300124,1610612741,1610612742,0.417,0.611,88.0,88.0,0.67,1.25,118.2,104.5,104.5,118.2
4802,0022300124,1610612742,1610612741,0.611,0.417,88.0,88.0,1.25,0.67,104.5,118.2,118.2,104.5
4798,0022300125,1610612762,1610612763,0.95,0.326,104.0,104.0,2.4,1.25,73.1,161.5,161.5,73.1
4799,0022300125,1610612763,1610612762,0.326,0.95,104.0,104.0,1.25,2.4,161.5,73.1,73.1,161.5
4810,0022300126,1610612758,1610612744,0.706,0.568,106.0,106.0,1.2,2.67,103.7,119.2,119.2,103.7
4811,0022300126,1610612744,1610612758,0.568,0.706,106.0,106.0,2.67,1.2,119.2,103.7,103.7,119.2
4795,0022300127,1610612746,1610612747,0.804,0.5,104.0,104.0,1.75,1.2,92.3,142.3,142.3,92.3
4794,0022300127,1610612747,1610612746,0.5,0.804,104.0,104.0,1.2,1.75,142.3,92.3,92.3,142.3
4778,0022300128,1610612761,1610612755,0.605,0.575,102.0,102.0,1.6,1.5,115.4,104.0,104.0,115.4
4779,0022300128,1610612755,1610612761,0.575,0.605,102.0,102.0,1.5,1.6,104.0,115.4,115.4,104.0
4784,0022300129,1610612740,1610612765,0.636,0.5,102.0,102.0,5.0,1.75,116.0,134.6,134.6,116.0
4785,0022300129,1610612765,1610612740,0.5,0.636,102.0,102.0,1.75,5.0,134.6,116.0,116.0,134.6
4783,0022300130,1610612753,1610612762,0.435,0.7,110.0,110.0,1.2,1.6,121.4,111.1,111.1,121.4
4782,0022300130,1610612762,1610612753,0.7,0.435,110.0,110.0,1.6,1.2,111.1,121.4,121.4,111.1
4780,0022300131,1610612759,1610612756,0.76,0.5,100.0,100.0,4.0,1.17,80.0,156.0,156.0,80.0
4781,0022300131,1610612756,1610612759,0.5,0.76,100.0,100.0,1.17,4.0,156.0,80.0,80.0,156.0
4761,0022300132,1610612755,1610612756,0.475,0.452,104.0,104.0,0.67,2.0,92.3,96.2,96.2,92.3
4760,0022300132,1610612756,1610612755,0.452,0.475,104.0,104.0,2.0,0.67,96.2,92.3,92.3,96.2
4748,0022300133,1610612754,1610612766,0.45,0.477,102.0,102.0,4.5,2.0,108.0,103.8,103.8,108.0
4749,0022300133,1610612766,1610612754,0.477,0.45,102.0,102.0,2.0,4.5,103.8,108.0,108.0,103.8
4753,0022300134,1610612747,1610612753,0.559,0.648,108.0,108.0,0.43,3.33,144.4,92.6,92.6,144.4
4752,0022300134,1610612753,1610612747,0.648,0.559,108.0,108.0,3.33,0.43,92.6,144.4,144.4,92.6
4759,0022300135,1610612737,1610612740,0.481,0.6,106.0,106.0,1.5,3.5,129.6,103.8,103.8,129.6
4758,0022300135,1610612740,1610612737,0.6,0.481,106.0,106.0,3.5,1.5,103.8,129.6,129.6,103.8
4763,0022300136,1610612751,1610612738,0.554,0.604,102.0,102.0,0.0,3.5,130.8,136.0,136.0,130.8
4762,0022300136,1610612738,1610612751,0.604,0.554,102.0,102.0,3.5,0.0,136.0,130.8,130.8,136.0
4757,0022300137,1610612745,1610612758,0.674,0.429,98.0,98.0,5.0,1.2,79.2,132.0,132.0,79.2
4756,0022300137,1610612758,1610612745,0.429,0.674,98.0,98.0,1.2,5.0,132.0,79.2,79.2,132.0
4750,0022300138,1610612762,1610612750,0.5,0.571,90.0,90.0,1.5,2.0,126.1,122.7,122.7,126.1
4751,0022300138,1610612750,1610612762,0.571,0.5,90.0,90.0,2.0,1.5,122.7,126.1,126.1,122.7
4754,0022300139,1610612743,1610612741,0.475,0.476,96.0,96.0,1.67,1.5,91.7,95.8,95.8,91.7
4755,0022300139,1610612741,1610612743,0.476,0.475,96.0,96.0,1.5,1.67,95.8,91.7,91.7,95.8
4740,0022300140,1610612756,1610612765,0.521,0.523,102.0,102.0,1.8,1.33,103.8,112.0,112.0,103.8
4741,0022300140,1610612765,1610612756,0.523,0.521,102.0,102.0,1.33,1.8,112.0,103.8,103.8,112.0
4742,0022300141,1610612761,1610612759,0.5,0.5,102.0,102.0,1.4,1.2,100.0,88.0,88.0,100.0
4743,0022300141,1610612759,1610612761,0.5,0.5,102.0,102.0,1.2,1.4,88.0,100.0,100.0,88.0
4739,0022300142,1610612739,1610612744,0.565,0.6,102.0,102.0,3.0,1.17,115.4,116.0,116.0,115.4
4738,0022300142,1610612744,1610612739,0.6,0.565,102.0,102.0,1.17,3.0,116.0,115.4,115.4,116.0
4745,0022300143,1610612766,1610612742,0.636,0.463,100.0,100.0,3.67,7.0,104.0,124.0,124.0,104.0
4744,0022300143,1610612742,1610612766,0.463,0.636,100.0,100.0,7.0,3.67,124.0,104.0,104.0,124.0
4746,0022300144,1610612757,1610612763,0.596,0.591,108.0,108.0,3.33,2.25,111.1,118.5,118.5,111.1
4747,0022300144,1610612763,1610612757,0.591,0.596,108.0,108.0,2.25,3.33,118.5,111.1,111.1,118.5
4726,0022300145,1610612744,1610612765,0.62,0.579,100.0,100.0,2.0,1.2,104.0,124.0,124.0,104.0
4727,0022300145,1610612765,1610612744,0.579,0.62,100.0,100.0,1.2,2.0,124.0,104.0,104.0,124.0
4737,0022300146,1610612754,1610612759,0.62,0.543,116.0,116.0,3.5,2.67,96.6,151.7,151.7,96.6
4736,0022300146,1610612759,1610612754,0.543,0.62,116.0,116.0,2.67,3.5,151.7,96.6,96.6,151.7
4721,0022300147,1610612742,1610612753,0.711,0.63,98.0,98.0,0.71,2.25,137.5,108.0,108.0,137.5
4720,0022300147,1610612753,1610612742,0.63,0.711,98.0,98.0,2.25,0.71,108.0,137.5,137.5,108.0
4716,0022300148,1610612764,1610612755,0.457,0.522,106.0,106.0,1.33,2.0,126.9,88.9,88.9,126.9
4717,0022300148,1610612755,1610612764,0.522,0.457,106.0,106.0,2.0,1.33,88.9,126.9,126.9,88.9
4725,0022300149,1610612751,1610612749,0.62,0.483,104.0,104.0,3.0,2.5,111.5,123.1,123.1,111.5
4724,0022300149,1610612749,1610612751,0.483,0.62,104.0,104.0,2.5,3.0,123.1,111.5,111.5,123.1
4733,0022300150,1610612747,1610612748,0.636,0.69,100.0,100.0,4.5,5.0,132.0,132.0,132.0,132.0
4732,0022300150,1610612748,1610612747,0.69,0.636,100.0,100.0,5.0,4.5,132.0,132.0,132.0,132.0
4723,0022300151,1610612746,1610612752,0.5,0.283,94.0,94.0,1.67,1.0,79.2,91.3,91.3,79.2
4722,0022300151,1610612752,1610612746,0.283,0.5,94.0,94.0,1.0,1.67,91.3,79.2,79.2,91.3
4734,0022300152,1610612762,1610612741,0.667,0.68,98.0,98.0,1.6,0.0,154.2,128.0,128.0,154.2
4735,0022300152,1610612741,1610612762,0.68,0.667,98.0,98.0,0.0,1.6,128.0,154.2,154.2,128.0
4715,0022300153,1610612745,1610612758,0.579,0.5,90.0,90.0,3.5,2.0,100.0,139.1,139.1,100.0
4714,0022300153,1610612758,1610612745,0.5,0.579,90.0,90.0,2.0,3.5,139.1,100.0,100.0,139.1
4729,0022300154,1610612738,1610612750,0.476,0.605,110.0,110.0,0.83,0.86,103.6,96.3,96.3,103.6
4728,0022300154,1610612750,1610612738,0.605,0.476,110.0,110.0,0.86,0.83,96.3,103.6,103.6,96.3
4730,0022300155,1610612760,1610612737,0.587,0.463,100.0,100.0,3.5,3.0,112.0,116.0,116.0,112.0
4731,0022300155,1610612737,1610612760,0.463,0.587,100.0,100.0,3.0,3.5,116.0,112.0,112.0,116.0
4718,0022300156,1610612740,1610612743,0.523,0.426,98.0,98.0,3.5,8.0,104.2,108.0,108.0,104.2
4719,0022300156,1610612743,1610612740,0.426,0.523,98.0,98.0,8.0,3.5,108.0,104.2,104.2,108.0
4712,0022300157,1610612764,1610612766,0.42,0.54,100.0,100.0,1.67,1.75,116.0,96.0,96.0,116.0
4713,0022300157,1610612766,1610612764,0.54,0.42,100.0,100.0,1.75,1.67,96.0,116.0,116.0,96.0
4711,0022300158,1610612754,1610612762,0.583,0.565,112.0,112.0,1.4,1.0,103.6,103.6,103.6,103.6
4710,0022300158,1610612762,1610612754,0.565,0.583,112.0,112.0,1.0,1.4,103.6,103.6,103.6,103.6
4696,0022300159,1610612755,1610612738,0.409,0.458,104.0,104.0,1.0,4.0,103.8,84.6,84.6,103.8
4697,0022300159,1610612738,1610612755,0.458,0.409,104.0,104.0,4.0,1.0,84.6,103.8,103.8,84.6
4692,0022300160,1610612746,1610612751,0.308,0.295,106.0,106.0,3.5,0.8,50.0,77.8,77.8,50.0
4693,0022300160,1610612751,1610612746,0.295,0.308,106.0,106.0,0.8,3.5,77.8,50.0,50.0,77.8
4694,0022300161,1610612759,1610612752,0.389,0.63,92.0,92.0,1.75,4.5,143.5,69.6,69.6,143.5
4695,0022300161,1610612752,1610612759,0.63,0.389,92.0,92.0,4.5,1.75,69.6,143.5,143.5,69.6
4701,0022300162,1610612741,1610612756,0.5,0.7,100.0,100.0,8.0,5.5,144.0,112.0,112.0,144.0
4700,0022300162,1610612756,1610612741,0.7,0.5,100.0,100.0,5.5,8.0,112.0,144.0,144.0,112.0
4688,0022300163,1610612747,1610612745,0.395,0.58,96.0,96.0,1.0,3.5,133.3,79.2,79.2,133.3
4689,0022300163,1610612745,1610612747,0.58,0.395,96.0,96.0,3.5,1.0,79.2,133.3,133.3,79.2
4687,0022300164,1610612763,1610612748,0.423,0.667,104.0,104.0,1.67,1.75,126.9,100.0,100.0,126.9
4686,0022300164,1610612748,1610612763,0.667,0.423,104.0,104.0,1.75,1.67,100.0,126.9,126.9,100.0
4699,0022300165,1610612765,1610612749,0.37,0.429,108.0,108.0,5.0,2.0,88.9,85.2,85.2,88.9
4698,0022300165,1610612749,1610612765,0.429,0.37,108.0,108.0,2.0,5.0,85.2,88.9,88.9,85.2
4706,0022300166,1610612740,1610612750,0.432,0.675,100.0,100.0,1.0,1.6,112.0,96.0,96.0,112.0
4707,0022300166,1610612750,1610612740,0.675,0.432,100.0,100.0,1.6,1.0,96.0,112.0,112.0,96.0
4691,0022300167,1610612739,1610612760,0.722,0.596,108.0,108.0,1.0,7.0,133.3,107.4,107.4,133.3
4690,0022300167,1610612760,1610612739,0.596,0.722,108.0,108.0,7.0,1.0,107.4,133.3,133.3,107.4
4708,0022300168,1610612761,1610612742,0.482,0.738,108.0,108.0,1.67,1.8,122.2,100.0,100.0,122.2
4709,0022300168,1610612742,1610612761,0.738,0.482,108.0,108.0,1.8,1.67,100.0,122.2,122.2,100.0
4702,0022300169,1610612744,1610612743,0.425,0.457,96.0,96.0,0.8,0.0,108.3,87.5,87.5,108.3
4703,0022300169,1610612743,1610612744,0.457,0.425,96.0,96.0,0.0,0.8,87.5,108.3,108.3,87.5
4704,0022300170,1610612758,1610612757,0.652,0.639,100.0,100.0,2.5,1.5,116.0,136.0,136.0,116.0
4705,0022300170,1610612757,1610612758,0.639,0.652,100.0,100.0,1.5,2.5,136.0,116.0,116.0,136.0
4685,0022300171,1610612754,1610612749,0.68,0.476,106.0,106.0,2.75,1.0,88.9,146.2,146.2,88.9
4684,0022300171,1610612749,1610612754,0.476,0.68,106.0,106.0,1.0,2.75,146.2,88.9,88.9,146.2
4683,0022300172,1610612737,1610612753,0.75,0.587,116.0,116.0,0.75,0.71,117.2,117.2,117.2,117.2
4682,0022300172,1610612753,1610612737,0.587,0.75,116.0,116.0,0.71,0.75,117.2,117.2,117.2,117.2
4662,0022300173,1610612753,1610612749,0.523,0.5,102.0,102.0,1.75,8.0,96.2,116.0,116.0,96.2
4663,0022300173,1610612749,1610612753,0.5,0.523,102.0,102.0,8.0,1.75,116.0,96.2,96.2,116.0
4658,0022300174,1610612761,1610612738,0.38,0.675,102.0,102.0,6.0,1.75,120.0,100.0,100.0,120.0
4659,0022300174,1610612738,1610612761,0.675,0.38,102.0,102.0,1.75,6.0,100.0,120.0,120.0,100.0
4657,0022300175,1610612737,1610612748,0.458,0.773,96.0,96.0,1.67,10.0,170.8,100.0,100.0,170.8
4656,0022300175,1610612748,1610612737,0.773,0.458,96.0,96.0,10.0,1.67,100.0,170.8,170.8,100.0
4660,0022300176,1610612744,1610612739,0.522,0.476,102.0,102.0,1.17,2.5,115.4,124.0,124.0,115.4
4661,0022300176,1610612739,1610612744,0.476,0.522,102.0,102.0,2.5,1.17,124.0,115.4,115.4,124.0
4641,0022300177,1610612766,1610612752,0.521,0.625,92.0,92.0,2.0,4.0,139.1,108.7,108.7,139.1
4640,0022300177,1610612752,1610612766,0.625,0.521,92.0,92.0,4.0,2.0,108.7,139.1,139.1,108.7
4644,0022300178,1610612764,1610612751,0.31,0.45,98.0,98.0,1.0,1.5,120.0,62.5,62.5,120.0
4645,0022300178,1610612751,1610612764,0.45,0.31,98.0,98.0,1.5,1.0,62.5,120.0,120.0,62.5
4646,0022300179,1610612763,1610612746,0.816,0.432,96.0,96.0,1.43,1.0,83.3,137.5,137.5,83.3
4647,0022300179,1610612746,1610612763,0.432,0.816,96.0,96.0,1.0,1.43,137.5,83.3,83.3,137.5
4643,0022300180,1610612754,1610612755,0.523,0.6,108.0,108.0,1.6,2.0,140.7,100.0,100.0,140.7
4642,0022300180,1610612755,1610612754,0.6,0.523,108.0,108.0,2.0,1.6,100.0,140.7,140.7,100.0
4637,0022300181,1610612741,1610612765,0.417,0.519,102.0,102.0,1.5,1.4,119.2,88.0,88.0,119.2
4636,0022300181,1610612765,1610612741,0.519,0.417,102.0,102.0,1.4,1.5,88.0,119.2,119.2,88.0
4649,0022300182,1610612743,1610612745,0.591,0.393,94.0,94.0,2.33,3.5,95.8,130.4,130.4,95.8
4648,0022300182,1610612745,1610612743,0.393,0.591,94.0,94.0,3.5,2.33,130.4,95.8,95.8,130.4
4651,0022300183,1610612742,1610612740,0.58,0.528,104.0,104.0,0.0,1.67,103.8,130.8,130.8,103.8
4650,0022300183,1610612740,1610612742,0.528,0.58,104.0,104.0,1.67,0.0,130.8,103.8,103.8,130.8
4653,0022300184,1610612748,1610612759,0.261,0.519,102.0,102.0,1.0,3.0,116.0,57.7,57.7,116.0
4652,0022300184,1610612759,1610612748,0.519,0.261,102.0,102.0,3.0,1.0,57.7,116.0,116.0,57.7
4654,0022300185,1610612756,1610612760,0.521,0.548,96.0,96.0,2.0,2.5,120.8,120.8,120.8,120.8
4655,0022300185,1610612760,1610612756,0.548,0.521,96.0,96.0,2.5,2.0,120.8,120.8,120.8,120.8
4639,0022300186,1610612744,1610612750,0.519,0.639,102.0,102.0,1.75,1.33,111.5,124.0,124.0,111.5
4638,0022300186,1610612750,1610612744,0.639,0.519,102.0,102.0,1.33,1.75,124.0,111.5,111.5,124.0
4635,0022300187,1610612747,1610612757,0.52,0.477,102.0,102.0,4.0,1.0,112.0,119.2,119.2,112.0
4634,0022300187,1610612757,1610612747,0.477,0.52,102.0,102.0,1.0,4.0,119.2,112.0,112.0,119.2
4629,0022300188,1610612738,1610612752,0.625,0.442,90.0,90.0,2.67,1.5,109.1,108.7,108.7,109.1
4628,0022300188,1610612752,1610612738,0.442,0.625,90.0,90.0,1.5,2.67,108.7,109.1,109.1,108.7
4633,0022300189,1610612761,1610612764,0.444,0.711,96.0,96.0,2.67,1.67,133.3,104.2,104.2,133.3
4632,0022300189,1610612764,1610612761,0.711,0.444,96.0,96.0,1.67,2.67,104.2,133.3,133.3,104.2
4631,0022300190,1610612741,1610612749,0.326,0.667,100.0,100.0,0.8,1.2,140.0,72.0,72.0,140.0
4630,0022300190,1610612749,1610612741,0.667,0.326,100.0,100.0,1.2,0.8,72.0,140.0,140.0,72.0
4627,0022300191,1610612739,1610612758,0.46,0.714,98.0,98.0,2.33,1.6,132.0,104.2,104.2,132.0
4626,0022300191,1610612758,1610612739,0.714,0.46,98.0,98.0,1.6,2.33,104.2,132.0,132.0,104.2
4601,0022300192,1610612742,1610612764,0.72,0.474,102.0,102.0,4.0,1.67,100.0,164.0,164.0,100.0
4600,0022300192,1610612764,1610612742,0.474,0.72,102.0,102.0,1.67,4.0,164.0,100.0,100.0,164.0
4593,0022300193,1610612737,1610612752,0.528,0.571,86.0,86.0,2.0,0.0,150.0,104.8,104.8,150.0
4592,0022300193,1610612752,1610612737,0.571,0.528,86.0,86.0,0.0,2.0,104.8,150.0,150.0,104.8
4605,0022300194,1610612738,1610612755,0.635,0.36,102.0,102.0,6.0,3.0,84.6,148.0,148.0,84.6
4604,0022300194,1610612755,1610612738,0.36,0.635,102.0,102.0,3.0,6.0,148.0,84.6,84.6,148.0
4591,0022300195,1610612749,1610612761,0.725,0.385,104.0,104.0,1.0,2.0,80.8,138.5,138.5,80.8
4590,0022300195,1610612761,1610612749,0.385,0.725,104.0,104.0,2.0,1.0,138.5,80.8,80.8,138.5
4603,0022300196,1610612741,1610612753,0.325,0.292,108.0,108.0,0.67,2.0,77.8,77.8,77.8,77.8
4602,0022300196,1610612753,1610612741,0.292,0.325,108.0,108.0,2.0,0.67,77.8,77.8,77.8,77.8
4595,0022300197,1610612750,1610612756,0.5,0.737,94.0,94.0,7.0,4.0,152.2,120.8,120.8,152.2
4594,0022300197,1610612756,1610612750,0.737,0.5,94.0,94.0,4.0,7.0,120.8,152.2,152.2,120.8
4599,0022300198,1610612747,1610612758,0.435,0.643,114.0,114.0,1.25,3.0,131.0,89.3,89.3,131.0
4598,0022300198,1610612758,1610612747,0.643,0.435,114.0,114.0,3.0,1.25,89.3,131.0,131.0,89.3
4597,0022300199,1610612739,1610612757,0.711,0.37,98.0,98.0,2.25,6.0,104.2,120.0,120.0,104.2
4596,0022300199,1610612757,1610612739,0.37,0.711,98.0,98.0,6.0,2.25,120.0,104.2,104.2,120.0
4586,0022300200,1610612748,1610612751,0.5,0.588,92.0,92.0,6.0,2.33,117.4,130.4,130.4,117.4
4587,0022300200,1610612751,1610612748,0.588,0.5,92.0,92.0,2.33,6.0,130.4,117.4,117.4,130.4
4588,0022300201,1610612760,1610612744,0.635,0.452,98.0,98.0,6.0,0.71,100.0,156.0,156.0,100.0
4589,0022300201,1610612744,1610612760,0.452,0.635,98.0,98.0,0.71,6.0,156.0,100.0,100.0,156.0
4552,0022300202,1610612752,1610612766,0.522,0.409,98.0,98.0,2.5,3.5,79.2,120.0,120.0,79.2
4553,0022300202,1610612766,1610612752,0.409,0.522,98.0,98.0,3.5,2.5,120.0,79.2,79.2,120.0
4559,0022300203,1610612750,1610612740,0.543,0.763,98.0,98.0,2.33,2.25,145.8,108.0,108.0,145.8
4558,0022300203,1610612740,1610612750,0.763,0.543,98.0,98.0,2.25,2.33,108.0,145.8,145.8,108.0
4555,0022300204,1610612741,1610612748,0.275,0.6,96.0,96.0,1.0,1.4,108.3,58.3,58.3,108.3
4554,0022300204,1610612748,1610612741,0.6,0.275,96.0,96.0,1.4,1.0,58.3,108.3,108.3,58.3
4557,0022300205,1610612742,1610612749,0.55,0.64,110.0,110.0,2.67,4.0,117.9,125.9,125.9,117.9
4556,0022300205,1610612749,1610612742,0.64,0.55,110.0,110.0,4.0,2.67,125.9,117.9,117.9,125.9
4561,0022300206,1610612763,1610612759,0.525,0.609,106.0,106.0,1.17,2.33,134.6,96.3,96.3,134.6
4560,0022300206,1610612759,1610612763,0.609,0.525,106.0,106.0,2.33,1.17,96.3,134.6,134.6,96.3
4563,0022300207,1610612744,1610612760,0.524,0.596,120.0,120.0,2.25,1.6,110.0,103.3,103.3,110.0
4562,0022300207,1610612760,1610612744,0.596,0.524,120.0,120.0,1.6,2.25,103.3,110.0,110.0,103.3
4551,0022300208,1610612751,1610612755,0.409,0.457,98.0,98.0,2.5,0.0,95.8,88.0,88.0,95.8
4550,0022300208,1610612755,1610612751,0.457,0.409,98.0,98.0,0.0,2.5,88.0,95.8,95.8,88.0
4535,0022300209,1610612754,1610612753,0.425,0.7,104.0,104.0,0.86,0.0,161.5,80.8,80.8,161.5
4534,0022300209,1610612753,1610612754,0.7,0.425,104.0,104.0,0.0,0.86,80.8,161.5,161.5,80.8
4540,0022300210,1610612743,1610612739,0.5,0.619,96.0,96.0,3.5,1.75,120.8,112.5,112.5,120.8
4541,0022300210,1610612739,1610612743,0.619,0.5,96.0,96.0,1.75,3.5,112.5,120.8,120.8,112.5
4538,0022300211,1610612761,1610612765,0.556,0.354,106.0,106.0,4.0,0.5,76.9,118.5,118.5,76.9
4539,0022300211,1610612765,1610612761,0.354,0.556,106.0,106.0,0.5,4.0,118.5,76.9,76.9,118.5
4536,0022300212,1610612758,1610612742,0.7,0.619,104.0,104.0,2.67,2.0,138.5,134.6,134.6,138.5
4537,0022300212,1610612742,1610612758,0.619,0.7,104.0,104.0,2.0,2.67,134.6,138.5,138.5,134.6
4543,0022300213,1610612738,1610612763,0.477,0.462,94.0,94.0,1.0,0.0,117.4,108.3,108.3,117.4
4542,0022300213,1610612763,1610612738,0.462,0.477,94.0,94.0,0.0,1.0,108.3,117.4,117.4,108.3
4546,0022300214,1610612762,1610612756,0.583,0.54,102.0,102.0,0.83,1.5,115.4,120.0,120.0,115.4
4547,0022300214,1610612756,1610612762,0.54,0.583,102.0,102.0,1.5,0.83,120.0,115.4,115.4,120.0
4545,0022300215,1610612760,1610612757,0.824,0.444,98.0,98.0,1.2,0.8,84.0,137.5,137.5,84.0
4544,0022300215,1610612757,1610612760,0.444,0.824,98.0,98.0,0.8,1.2,137.5,84.0,84.0,137.5
4548,0022300216,1610612747,1610612745,0.357,0.568,102.0,102.0,3.0,3.0,112.0,76.9,76.9,112.0
4549,0022300216,1610612745,1610612747,0.568,0.357,102.0,102.0,3.0,3.0,76.9,112.0,112.0,76.9
4522,0022300217,1610612766,1610612738,0.417,0.75,104.0,104.0,0.75,0.67,119.2,96.2,96.2,119.2
4523,0022300217,1610612738,1610612766,0.75,0.417,104.0,104.0,0.67,0.75,96.2,119.2,119.2,96.2
4531,0022300218,1610612743,1610612765,0.614,0.386,96.0,96.0,2.5,5.0,95.8,112.5,112.5,95.8
4530,0022300218,1610612765,1610612743,0.386,0.614,96.0,96.0,5.0,2.5,112.5,95.8,95.8,112.5
