index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP
5586,22400148,1610612762,UTA,1610612743,DEN,2024-25,26,37,2024-11-02,63
5587,22400148,1610612743,DEN,1610612762,UTA,2024-25,37,26,2024-11-02,63
5588,22400150,1610612746,LAC,1610612760,OKC,2024-25,28,19,2024-11-02,47
5589,22400150,1610612760,OKC,1610612746,LAC,2024-25,19,28,2024-11-02,47
5590,22400149,1610612756,PHX,1610612757,POR,2024-25,22,18,2024-11-02,40
5591,22400149,1610612757,POR,1610612756,PHX,2024-25,18,22,2024-11-02,40
5593,22400144,1610612744,GSW,1610612745,HOU,2024-25,38,20,2024-11-02,58
5584,22400142,1610612755,PHI,1610612763,MEM,2024-25,28,24,2024-11-02,52
5568,22400153,1610612753,ORL,1610612742,DAL,2024-25,22,30,2024-11-03,52
5570,22400151,1610612765,DET,1610612751,BKN,2024-25,29,25,2024-11-03,54
5571,22400151,1610612751,BKN,1610612765,DET,2024-25,25,29,2024-11-03,54
5569,22400153,1610612742,DAL,1610612753,ORL,2024-25,30,22,2024-11-03,52
5573,22400152,1610612740,NOP,1610612737,ATL,2024-25,30,33,2024-11-03,63
5572,22400152,1610612737,ATL,1610612740,NOP,2024-25,33,30,2024-11-03,63
5551,22400156,1610612765,DET,1610612747,LAL,2024-25,33,22,2024-11-04,55
5550,22400156,1610612747,LAL,1610612765,DET,2024-25,22,33,2024-11-04,55
5549,22400159,1610612748,MIA,1610612758,SAC,2024-25,25,22,2024-11-04,47
5548,22400159,1610612758,SAC,1610612748,MIA,2024-25,22,25,2024-11-04,47
5547,22400166,1610612761,TOR,1610612743,DEN,2024-25,37,34,2024-11-04,71
5546,22400166,1610612743,DEN,1610612761,TOR,2024-25,34,37,2024-11-04,71
5544,22400164,1610612740,NOP,1610612757,POR,2024-25,30,21,2024-11-04,51
5542,22400158,1610612763,MEM,1610612751,BKN,2024-25,30,23,2024-11-04,53
5541,22400161,1610612752,NYK,1610612745,HOU,2024-25,26,31,2024-11-04,57
5540,22400161,1610612745,HOU,1610612752,NYK,2024-25,31,26,2024-11-04,57
5539,22400157,1610612737,ATL,1610612738,BOS,2024-25,30,35,2024-11-04,65
5552,22400162,1610612766,CHA,1610612750,MIN,2024-25,24,24,2024-11-04,48
5538,22400157,1610612738,BOS,1610612737,ATL,2024-25,35,30,2024-11-04,65
5543,22400158,1610612751,BKN,1610612763,MEM,2024-25,23,30,2024-11-04,53
5553,22400162,1610612750,MIN,1610612766,CHA,2024-25,24,24,2024-11-04,48
5545,22400164,1610612757,POR,1610612740,NOP,2024-25,21,30,2024-11-04,51
5555,22400168,1610612759,SAS,1610612746,LAC,2024-25,40,14,2024-11-04,54
5567,22400165,1610612754,IND,1610612742,DAL,2024-25,36,29,2024-11-04,65
5554,22400168,1610612746,LAC,1610612759,SAS,2024-25,14,40,2024-11-04,54
5565,22400163,1610612753,ORL,1610612760,OKC,2024-25,26,39,2024-11-04,65
5564,22400163,1610612760,OKC,1610612753,ORL,2024-25,39,26,2024-11-04,65
5563,22400167,1610612756,PHX,1610612755,PHI,2024-25,28,26,2024-11-04,54
5562,22400167,1610612755,PHI,1610612756,PHX,2024-25,26,28,2024-11-04,54
5566,22400165,1610612742,DAL,1610612754,IND,2024-25,29,36,2024-11-04,65
5561,22400160,1610612741,CHI,1610612762,UTA,2024-25,27,30,2024-11-04,57
5560,22400160,1610612762,UTA,1610612741,CHI,2024-25,30,27,2024-11-04,57
5559,22400155,1610612764,WAS,1610612744,GSW,2024-25,20,29,2024-11-04,49
5558,22400155,1610612744,GSW,1610612764,WAS,2024-25,29,20,2024-11-04,49
5557,22400154,1610612749,MIL,1610612739,CLE,2024-25,31,35,2024-11-04,66
5556,22400154,1610612739,CLE,1610612749,MIL,2024-25,35,31,2024-11-04,66
5521,22400174,1610612747,LAL,1610612763,MEM,2024-25,27,35,2024-11-06,62
5520,22400174,1610612763,MEM,1610612747,LAL,2024-25,35,27,2024-11-06,62
5519,22400176,1610612742,DAL,1610612741,CHI,2024-25,32,24,2024-11-06,56
5518,22400176,1610612741,CHI,1610612742,DAL,2024-25,24,32,2024-11-06,56
5515,22400173,1610612745,HOU,1610612759,SAS,2024-25,31,19,2024-11-06,50
5516,22400179,1610612755,PHI,1610612746,LAC,2024-25,27,24,2024-11-06,51
5532,22400169,1610612766,CHA,1610612765,DET,2024-25,23,24,2024-11-06,47
5514,22400173,1610612759,SAS,1610612745,HOU,2024-25,19,31,2024-11-06,50
5522,22400171,1610612737,ATL,1610612752,NYK,2024-25,26,22,2024-11-06,48
5517,22400179,1610612746,LAC,1610612755,PHI,2024-25,24,27,2024-11-06,51
5523,22400171,1610612752,NYK,1610612737,ATL,2024-25,22,26,2024-11-06,48
5533,22400169,1610612765,DET,1610612766,CHA,2024-25,24,23,2024-11-06,47
5525,22400180,1610612758,SAC,1610612761,TOR,2024-25,30,33,2024-11-06,63
5526,22400175,1610612740,NOP,1610612739,CLE,2024-25,34,29,2024-11-06,63
5527,22400175,1610612739,CLE,1610612740,NOP,2024-25,29,34,2024-11-06,63
5528,22400170,1610612754,IND,1610612753,ORL,2024-25,38,26,2024-11-06,64
5529,22400170,1610612753,ORL,1610612754,IND,2024-25,26,38,2024-11-06,64
5530,22400178,1610612756,PHX,1610612748,MIA,2024-25,26,25,2024-11-06,51
5531,22400178,1610612748,MIA,1610612756,PHX,2024-25,25,26,2024-11-06,51
5535,22400177,1610612743,DEN,1610612760,OKC,2024-25,30,32,2024-11-06,62
5536,22400172,1610612744,GSW,1610612738,BOS,2024-25,19,24,2024-11-06,43
5537,22400172,1610612738,BOS,1610612744,GSW,2024-25,24,19,2024-11-06,43
5524,22400180,1610612761,TOR,1610612758,SAC,2024-25,33,30,2024-11-06,63
5534,22400177,1610612760,OKC,1610612743,DEN,2024-25,32,30,2024-11-06,62
5508,22400183,1610612759,SAS,1610612757,POR,2024-25,33,27,2024-11-07,60
5509,22400183,1610612757,POR,1610612759,SAS,2024-25,27,33,2024-11-07,60
5511,22400182,1610612762,UTA,1610612749,MIL,2024-25,29,31,2024-11-07,60
5512,22400181,1610612741,CHI,1610612750,MIN,2024-25,34,28,2024-11-07,62
5513,22400181,1610612750,MIN,1610612741,CHI,2024-25,28,34,2024-11-07,62
5510,22400182,1610612749,MIL,1610612762,UTA,2024-25,31,29,2024-11-07,60
5492,22400189,1610612752,NYK,1610612749,MIL,2024-25,32,25,2024-11-08,57
5482,22400187,1610612751,BKN,1610612738,BOS,2024-25,28,24,2024-11-08,52
5483,22400187,1610612738,BOS,1610612751,BKN,2024-25,24,28,2024-11-08,52
5484,22400185,1610612765,DET,1610612737,ATL,2024-25,40,23,2024-11-08,63
5485,22400185,1610612737,ATL,1610612765,DET,2024-25,23,40,2024-11-08,63
5486,22400188,1610612744,GSW,1610612739,CLE,2024-25,22,39,2024-11-08,61
5487,22400188,1610612739,CLE,1610612744,GSW,2024-25,39,22,2024-11-08,61
5488,22400190,1610612742,DAL,1610612756,PHX,2024-25,26,36,2024-11-08,62
5489,22400190,1610612756,PHX,1610612742,DAL,2024-25,36,26,2024-11-08,62
5490,22400184,1610612754,IND,1610612766,CHA,2024-25,26,29,2024-11-08,55
5491,22400184,1610612766,CHA,1610612754,IND,2024-25,29,26,2024-11-08,55
5493,22400189,1610612749,MIL,1610612752,NYK,2024-25,25,32,2024-11-08,57
5500,22400192,1610612745,HOU,1610612760,OKC,2024-25,31,31,2024-11-08,62
5495,22400186,1610612740,NOP,1610612753,ORL,2024-25,23,37,2024-11-08,60
5496,22400194,1610612748,MIA,1610612743,DEN,2024-25,27,40,2024-11-08,67
5497,22400194,1610612743,DEN,1610612748,MIA,2024-25,40,27,2024-11-08,67
5498,22400196,1610612758,SAC,1610612746,LAC,2024-25,28,34,2024-11-08,62
5499,22400196,1610612746,LAC,1610612758,SAC,2024-25,34,28,2024-11-08,62
5501,22400192,1610612760,OKC,1610612745,HOU,2024-25,31,31,2024-11-08,62
5502,22400195,1610612755,PHI,1610612747,LAL,2024-25,29,36,2024-11-08,65
5503,22400195,1610612747,LAL,1610612755,PHI,2024-25,36,29,2024-11-08,65
5504,22400193,1610612750,MIN,1610612757,POR,2024-25,35,17,2024-11-08,52
5505,22400193,1610612757,POR,1610612750,MIN,2024-25,17,35,2024-11-08,52
5506,22400191,1610612763,MEM,1610612764,WAS,2024-25,34,24,2024-11-08,58
5507,22400191,1610612764,WAS,1610612763,MEM,2024-25,24,34,2024-11-08,58
5494,22400186,1610612753,ORL,1610612740,NOP,2024-25,37,23,2024-11-08,60
5475,22400199,1610612739,CLE,1610612751,BKN,2024-25,34,28,2024-11-09,62
5474,22400199,1610612751,BKN,1610612739,CLE,2024-25,28,34,2024-11-09,62
5476,22400197,1610612759,SAS,1610612762,UTA,2024-25,22,25,2024-11-09,47
5478,22400200,1610612761,TOR,1610612746,LAC,2024-25,22,28,2024-11-09,50
5479,22400200,1610612746,LAC,1610612761,TOR,2024-25,28,22,2024-11-09,50
5481,22400198,1610612737,ATL,1610612741,CHI,2024-25,37,24,2024-11-09,61
5480,22400198,1610612741,CHI,1610612737,ATL,2024-25,24,37,2024-11-09,61
5477,22400197,1610612762,UTA,1610612759,SAS,2024-25,25,22,2024-11-09,47
5454,22400207,1610612744,GSW,1610612760,OKC,2024-25,26,33,2024-11-10,59
5452,22400205,1610612766,CHA,1610612755,PHI,2024-25,15,16,2024-11-10,31
5453,22400205,1610612755,PHI,1610612766,CHA,2024-25,16,15,2024-11-10,31
5455,22400207,1610612760,OKC,1610612744,GSW,2024-25,33,26,2024-11-10,59
5456,22400206,1610612750,MIN,1610612748,MIA,2024-25,20,27,2024-11-10,47
5458,22400201,1610612765,DET,1610612745,HOU,2024-25,17,20,2024-11-10,37
5459,22400201,1610612745,HOU,1610612765,DET,2024-25,20,17,2024-11-10,37
5460,22400202,1610612738,BOS,1610612749,MIL,2024-25,30,40,2024-11-10,70
5461,22400202,1610612749,MIL,1610612738,BOS,2024-25,40,30,2024-11-10,70
5457,22400206,1610612748,MIA,1610612750,MIN,2024-25,27,20,2024-11-10,47
5463,22400208,1610612742,DAL,1610612743,DEN,2024-25,29,35,2024-11-10,64
5464,22400203,1610612754,IND,1610612752,NYK,2024-25,29,26,2024-11-10,55
5465,22400203,1610612752,NYK,1610612754,IND,2024-25,26,29,2024-11-10,55
5466,22400210,1610612763,MEM,1610612757,POR,2024-25,31,17,2024-11-10,48
5473,22400209,1610612758,SAC,1610612756,PHX,2024-25,36,31,2024-11-10,67
5467,22400210,1610612757,POR,1610612763,MEM,2024-25,17,31,2024-11-10,48
5468,22400204,1610612764,WAS,1610612753,ORL,2024-25,22,26,2024-11-10,48
5469,22400204,1610612753,ORL,1610612764,WAS,2024-25,26,22,2024-11-10,48
5470,22400211,1610612747,LAL,1610612761,TOR,2024-25,26,34,2024-11-10,60
5471,22400211,1610612761,TOR,1610612747,LAL,2024-25,34,26,2024-11-10,60
5462,22400208,1610612743,DEN,1610612742,DAL,2024-25,35,29,2024-11-10,64
5472,22400209,1610612756,PHX,1610612758,SAC,2024-25,31,36,2024-11-10,67
5442,22400216,1610612758,SAC,1610612759,SAS,2024-25,26,22,2024-11-11,48
5443,22400216,1610612759,SAS,1610612758,SAC,2024-25,22,26,2024-11-11,48
5444,22400213,1610612764,WAS,1610612745,HOU,2024-25,28,30,2024-11-11,58
5445,22400213,1610612745,HOU,1610612764,WAS,2024-25,30,28,2024-11-11,58
5450,22400215,1610612760,OKC,1610612746,LAC,2024-25,25,24,2024-11-11,49
5447,22400214,1610612740,NOP,1610612751,BKN,2024-25,22,26,2024-11-11,48
5448,22400212,1610612739,CLE,1610612741,CHI,2024-25,34,35,2024-11-11,69
5449,22400212,1610612741,CHI,1610612739,CLE,2024-25,35,34,2024-11-11,69
5451,22400215,1610612746,LAC,1610612760,OKC,2024-25,24,25,2024-11-11,49
5446,22400214,1610612751,BKN,1610612740,NOP,2024-25,26,22,2024-11-11,48
5430,22400001,1610612738,BOS,1610612737,ATL,2024-25,31,29,2024-11-12,60
5429,22400002,1610612748,MIA,1610612765,DET,2024-25,21,32,2024-11-12,53
5432,22400008,1610612750,MIN,1610612757,POR,2024-25,17,28,2024-11-12,45
5427,22400004,1610612755,PHI,1610612752,NYK,2024-25,25,27,2024-11-12,52
5426,22400004,1610612752,NYK,1610612755,PHI,2024-25,27,25,2024-11-12,52
5428,22400002,1610612765,DET,1610612748,MIA,2024-25,32,21,2024-11-12,53
5433,22400008,1610612757,POR,1610612750,MIN,2024-25,28,17,2024-11-12,45
5431,22400001,1610612737,ATL,1610612738,BOS,2024-25,29,31,2024-11-12,60
5435,22400005,1610612761,TOR,1610612749,MIL,2024-25,21,26,2024-11-12,47
5436,22400007,1610612742,DAL,1610612744,GSW,2024-25,27,33,2024-11-12,60
5437,22400007,1610612744,GSW,1610612742,DAL,2024-25,33,27,2024-11-12,60
5438,22400006,1610612762,UTA,1610612756,PHX,2024-25,21,33,2024-11-12,54
5439,22400006,1610612756,PHX,1610612762,UTA,2024-25,33,21,2024-11-12,54
5440,22400003,1610612753,ORL,1610612766,CHA,2024-25,31,29,2024-11-12,60
5441,22400003,1610612766,CHA,1610612753,ORL,2024-25,29,31,2024-11-12,60
5434,22400005,1610612749,MIL,1610612761,TOR,2024-25,26,21,2024-11-12,47
5412,22400225,1610612747,LAL,1610612763,MEM,2024-25,38,26,2024-11-13,64
5410,22400221,1610612740,NOP,1610612760,OKC,2024-25,28,33,2024-11-13,61
5409,22400220,1610612755,PHI,1610612739,CLE,2024-25,27,31,2024-11-13,58
5408,22400220,1610612739,CLE,1610612755,PHI,2024-25,31,27,2024-11-13,58
5404,22400227,1610612758,SAC,1610612756,PHX,2024-25,35,29,2024-11-13,64
5406,22400224,1610612759,SAS,1610612764,WAS,2024-25,32,31,2024-11-13,63
5405,22400227,1610612756,PHX,1610612758,SAC,2024-25,29,35,2024-11-13,64
5413,22400225,1610612763,MEM,1610612747,LAL,2024-25,26,38,2024-11-13,64
5407,22400224,1610612764,WAS,1610612759,SAS,2024-25,31,32,2024-11-13,63
5414,22400219,1610612752,NYK,1610612741,CHI,2024-25,22,29,2024-11-13,51
5411,22400221,1610612760,OKC,1610612740,NOP,2024-25,33,28,2024-11-13,61
5416,22400223,1610612749,MIL,1610612765,DET,2024-25,24,27,2024-11-13,51
5417,22400223,1610612765,DET,1610612749,MIL,2024-25,27,24,2024-11-13,51
5425,22400226,1610612750,MIN,1610612757,POR,2024-25,33,23,2024-11-13,56
5418,22400222,1610612746,LAC,1610612745,HOU,2024-25,28,28,2024-11-13,56
5419,22400222,1610612745,HOU,1610612746,LAC,2024-25,28,28,2024-11-13,56
5420,22400218,1610612751,BKN,1610612738,BOS,2024-25,34,32,2024-11-13,66
5421,22400218,1610612738,BOS,1610612751,BKN,2024-25,32,34,2024-11-13,66
5422,22400217,1610612754,IND,1610612753,ORL,2024-25,27,18,2024-11-13,45
5423,22400217,1610612753,ORL,1610612754,IND,2024-25,18,27,2024-11-13,45
5424,22400226,1610612757,POR,1610612750,MIN,2024-25,23,33,2024-11-13,56
5415,22400219,1610612741,CHI,1610612752,NYK,2024-25,29,22,2024-11-13,51
5402,22400228,1610612742,DAL,1610612762,UTA,2024-25,28,27,2024-11-14,55
5403,22400228,1610612762,UTA,1610612742,DAL,2024-25,27,28,2024-11-14,55
5378,22400014,1610612752,NYK,1610612751,BKN,2024-25,37,32,2024-11-15,69
5379,22400014,1610612751,BKN,1610612752,NYK,2024-25,32,37,2024-11-15,69
5380,22400016,1610612745,HOU,1610612746,LAC,2024-25,29,21,2024-11-15,50
5381,22400016,1610612746,LAC,1610612745,HOU,2024-25,21,29,2024-11-15,50
5382,22400017,1610612743,DEN,1610612740,NOP,2024-25,22,32,2024-11-15,54
5383,22400017,1610612740,NOP,1610612743,DEN,2024-25,32,22,2024-11-15,54
5384,22400012,1610612764,WAS,1610612737,ATL,2024-25,39,29,2024-11-15,68
5388,22400018,1610612760,OKC,1610612756,PHX,2024-25,29,14,2024-11-15,43
5386,22400013,1610612739,CLE,1610612741,CHI,2024-25,49,34,2024-11-15,83
5387,22400013,1610612741,CHI,1610612739,CLE,2024-25,34,49,2024-11-15,83
5389,22400018,1610612756,PHX,1610612760,OKC,2024-25,14,29,2024-11-15,43
5385,22400012,1610612737,ATL,1610612764,WAS,2024-25,29,39,2024-11-15,68
5391,22400019,1610612744,GSW,1610612763,MEM,2024-25,29,28,2024-11-15,57
5392,22400015,1610612759,SAS,1610612747,LAL,2024-25,30,31,2024-11-15,61
5393,22400015,1610612747,LAL,1610612759,SAS,2024-25,31,30,2024-11-15,61
5394,22400020,1610612750,MIN,1610612758,SAC,2024-25,32,27,2024-11-15,59
5395,22400020,1610612758,SAC,1610612750,MIN,2024-25,27,32,2024-11-15,59
5396,22400011,1610612761,TOR,1610612765,DET,2024-25,27,32,2024-11-15,59
5397,22400011,1610612765,DET,1610612761,TOR,2024-25,32,27,2024-11-15,59
5398,22400009,1610612748,MIA,1610612754,IND,2024-25,26,29,2024-11-15,55
5399,22400009,1610612754,IND,1610612748,MIA,2024-25,29,26,2024-11-15,55
5400,22400010,1610612753,ORL,1610612755,PHI,2024-25,24,21,2024-11-15,45
5401,22400010,1610612755,PHI,1610612753,ORL,2024-25,21,24,2024-11-15,45
5390,22400019,1610612763,MEM,1610612744,GSW,2024-25,28,29,2024-11-15,57
5368,22400233,1610612758,SAC,1610612762,UTA,2024-25,35,31,2024-11-16,66
5369,22400233,1610612762,UTA,1610612758,SAC,2024-25,31,35,2024-11-16,66
5370,22400230,1610612761,TOR,1610612738,BOS,2024-25,26,28,2024-11-16,54
5371,22400230,1610612738,BOS,1610612761,TOR,2024-25,28,26,2024-11-16,54
5373,22400232,1610612759,SAS,1610612742,DAL,2024-25,28,23,2024-11-16,51
5374,22400229,1610612749,MIL,1610612766,CHA,2024-25,39,33,2024-11-16,72
5375,22400229,1610612766,CHA,1610612749,MIL,2024-25,33,39,2024-11-16,72
5376,22400231,1610612740,NOP,1610612747,LAL,2024-25,30,21,2024-11-16,51
5377,22400231,1610612747,LAL,1610612740,NOP,2024-25,21,30,2024-11-16,51
5372,22400232,1610612742,DAL,1610612759,SAS,2024-25,23,28,2024-11-16,51
5355,22400235,1610612754,IND,1610612748,MIA,2024-25,28,20,2024-11-17,48
5348,22400242,1610612742,DAL,1610612760,OKC,2024-25,39,34,2024-11-17,73
5349,22400242,1610612760,OKC,1610612742,DAL,2024-25,34,39,2024-11-17,73
5350,22400240,1610612752,NYK,1610612751,BKN,2024-25,30,29,2024-11-17,59
5351,22400240,1610612751,BKN,1610612752,NYK,2024-25,29,30,2024-11-17,59
5352,22400236,1610612766,CHA,1610612739,CLE,2024-25,28,38,2024-11-17,66
5353,22400236,1610612739,CLE,1610612766,CHA,2024-25,38,28,2024-11-17,66
5354,22400235,1610612748,MIA,1610612754,IND,2024-25,20,28,2024-11-17,48
5356,22400241,1610612741,CHI,1610612745,HOU,2024-25,26,27,2024-11-17,53
5363,22400234,1610612750,MIN,1610612756,PHX,2024-25,22,31,2024-11-17,53
5358,22400239,1610612737,ATL,1610612757,POR,2024-25,33,21,2024-11-17,54
5359,22400239,1610612757,POR,1610612737,ATL,2024-25,21,33,2024-11-17,54
5360,22400237,1610612765,DET,1610612764,WAS,2024-25,28,18,2024-11-17,46
5361,22400237,1610612764,WAS,1610612765,DET,2024-25,18,28,2024-11-17,46
5362,22400234,1610612756,PHX,1610612750,MIN,2024-25,31,22,2024-11-17,53
5364,22400243,1610612746,LAC,1610612762,UTA,2024-25,35,25,2024-11-17,60
5365,22400243,1610612762,UTA,1610612746,LAC,2024-25,25,35,2024-11-17,60
5366,22400238,1610612743,DEN,1610612763,MEM,2024-25,25,28,2024-11-17,53
5367,22400238,1610612763,MEM,1610612743,DEN,2024-25,28,25,2024-11-17,53
5357,22400241,1610612745,HOU,1610612741,CHI,2024-25,27,26,2024-11-17,53
5339,22400244,1610612765,DET,1610612741,CHI,2024-25,25,36,2024-11-18,61
5340,22400247,1610612761,TOR,1610612754,IND,2024-25,34,27,2024-11-18,61
5341,22400247,1610612754,IND,1610612761,TOR,2024-25,27,34,2024-11-18,61
5342,22400250,1610612737,ATL,1610612758,SAC,2024-25,32,31,2024-11-18,63
5347,22400248,1610612745,HOU,1610612749,MIL,2024-25,28,27,2024-11-18,55
5344,22400251,1610612746,LAC,1610612744,GSW,2024-25,27,22,2024-11-18,49
5345,22400251,1610612744,GSW,1610612746,LAC,2024-25,22,27,2024-11-18,49
5346,22400248,1610612749,MIL,1610612745,HOU,2024-25,27,28,2024-11-18,55
5343,22400250,1610612758,SAC,1610612737,ATL,2024-25,31,32,2024-11-18,63
5337,22400246,1610612752,NYK,1610612764,WAS,2024-25,40,27,2024-11-18,67
5338,22400244,1610612741,CHI,1610612765,DET,2024-25,36,25,2024-11-18,61
5335,22400249,1610612756,PHX,1610612753,ORL,2024-25,22,26,2024-11-18,48
5334,22400249,1610612753,ORL,1610612756,PHX,2024-25,26,22,2024-11-18,48
5333,22400245,1610612748,MIA,1610612755,PHI,2024-25,25,33,2024-11-18,58
5332,22400245,1610612755,PHI,1610612748,MIA,2024-25,33,25,2024-11-18,58
5336,22400246,1610612764,WAS,1610612752,NYK,2024-25,27,40,2024-11-18,67
5320,22400026,1610612747,LAL,1610612762,UTA,2024-25,34,22,2024-11-19,56
5321,22400026,1610612762,UTA,1610612747,LAL,2024-25,22,34,2024-11-19,56
5322,22400022,1610612751,BKN,1610612766,CHA,2024-25,23,37,2024-11-19,60
5323,22400022,1610612766,CHA,1610612751,BKN,2024-25,37,23,2024-11-19,60
5325,22400023,1610612763,MEM,1610612743,DEN,2024-25,24,31,2024-11-19,55
5324,22400023,1610612743,DEN,1610612763,MEM,2024-25,31,24,2024-11-19,55
5327,22400024,1610612742,DAL,1610612740,NOP,2024-25,44,29,2024-11-19,73
5328,22400021,1610612739,CLE,1610612738,BOS,2024-25,20,26,2024-11-19,46
5329,22400021,1610612738,BOS,1610612739,CLE,2024-25,26,20,2024-11-19,46
5330,22400025,1610612760,OKC,1610612759,SAS,2024-25,35,32,2024-11-19,67
5331,22400025,1610612759,SAS,1610612760,OKC,2024-25,32,35,2024-11-19,67
5326,22400024,1610612740,NOP,1610612742,DAL,2024-25,29,44,2024-11-19,73
5309,22400256,1610612760,OKC,1610612757,POR,2024-25,21,23,2024-11-20,44
5304,22400252,1610612739,CLE,1610612740,NOP,2024-25,29,24,2024-11-20,53
5305,22400252,1610612740,NOP,1610612739,CLE,2024-25,24,29,2024-11-20,53
5306,22400254,1610612754,IND,1610612745,HOU,2024-25,23,30,2024-11-20,53
5307,22400254,1610612745,HOU,1610612754,IND,2024-25,30,23,2024-11-20,53
5308,22400256,1610612757,POR,1610612760,OKC,2024-25,23,21,2024-11-20,44
5310,22400255,1610612755,PHI,1610612763,MEM,2024-25,31,31,2024-11-20,62
5312,22400253,1610612749,MIL,1610612741,CHI,2024-25,36,30,2024-11-20,66
5313,22400253,1610612741,CHI,1610612749,MIL,2024-25,30,36,2024-11-20,66
5314,22400259,1610612753,ORL,1610612746,LAC,2024-25,25,29,2024-11-20,54
5315,22400259,1610612746,LAC,1610612753,ORL,2024-25,29,25,2024-11-20,54
5316,22400258,1610612744,GSW,1610612737,ATL,2024-25,41,22,2024-11-20,63
5317,22400258,1610612737,ATL,1610612744,GSW,2024-25,22,41,2024-11-20,63
5318,22400257,1610612756,PHX,1610612752,NYK,2024-25,28,44,2024-11-20,72
5319,22400257,1610612752,NYK,1610612756,PHX,2024-25,44,28,2024-11-20,72
5311,22400255,1610612763,MEM,1610612755,PHI,2024-25,31,31,2024-11-20,62
5299,22400260,1610612765,DET,1610612766,CHA,2024-25,27,33,2024-11-21,60
5296,22400262,1610612762,UTA,1610612759,SAS,2024-25,32,17,2024-11-21,49
5297,22400262,1610612759,SAS,1610612762,UTA,2024-25,17,32,2024-11-21,49
5298,22400260,1610612766,CHA,1610612765,DET,2024-25,33,27,2024-11-21,60
5302,22400261,1610612761,TOR,1610612750,MIN,2024-25,32,27,2024-11-21,59
5301,22400263,1610612747,LAL,1610612753,ORL,2024-25,38,36,2024-11-21,74
5303,22400261,1610612750,MIN,1610612761,TOR,2024-25,27,32,2024-11-21,59
5300,22400263,1610612753,ORL,1610612747,LAL,2024-25,36,38,2024-11-21,74
5284,22400032,1610612740,NOP,1610612744,GSW,2024-25,30,34,2024-11-22,64
5283,22400028,1610612738,BOS,1610612764,WAS,2024-25,29,27,2024-11-22,56
5285,22400032,1610612744,GSW,1610612740,NOP,2024-25,34,30,2024-11-22,64
5281,22400031,1610612745,HOU,1610612757,POR,2024-25,31,20,2024-11-22,51
5280,22400031,1610612757,POR,1610612745,HOU,2024-25,20,31,2024-11-22,51
5282,22400028,1610612764,WAS,1610612738,BOS,2024-25,27,29,2024-11-22,56
5286,22400027,1610612751,BKN,1610612755,PHI,2024-25,24,29,2024-11-22,53
5290,22400030,1610612741,CHI,1610612737,ATL,2024-25,28,25,2024-11-22,53
5288,22400034,1610612758,SAC,1610612746,LAC,2024-25,12,26,2024-11-22,38
5289,22400034,1610612746,LAC,1610612758,SAC,2024-25,26,12,2024-11-22,38
5295,22400029,1610612749,MIL,1610612754,IND,2024-25,34,22,2024-11-22,56
5291,22400030,1610612737,ATL,1610612741,CHI,2024-25,25,28,2024-11-22,53
5292,22400033,1610612743,DEN,1610612742,DAL,2024-25,31,33,2024-11-22,64
5293,22400033,1610612742,DAL,1610612743,DEN,2024-25,33,31,2024-11-22,64
5294,22400029,1610612754,IND,1610612749,MIL,2024-25,22,34,2024-11-22,56
