index,GAME_ID,PTS_QTR1,OPP_PTS_QTR1
2507,0022301184,38,27
2506,0022301184,27,38
2514,0022301185,27,22
2515,0022301185,22,27
2469,0022301186,30,34
2468,0022301186,34,30
2479,0022301187,24,33
2478,0022301187,33,24
2464,0022301188,49,34
2465,0022301188,34,49
2462,0022301189,24,24
2472,0022301190,29,28
2473,0022301190,28,29
2475,0022301191,30,22
2474,0022301191,22,30
2477,0022301192,22,23
2476,0022301192,23,22
2460,0022301193,26,29
2461,0022301193,29,26
2467,0022301194,22,44
2466,0022301194,44,22
2489,0022301195,30,24
2488,0022301195,24,30
2486,0022301196,22,39
2487,0022301196,39,22
2471,0022301197,29,23
2470,0022301197,23,29
2483,0022301198,33,27
2482,0022301198,27,33
2481,0022301199,21,24
2480,0022301199,24,21
2485,0022301200,18,30
2484,0022301200,30,18
4332,0022301201,37,35
4333,0022301201,35,37
4335,0022301202,24,22
4334,0022301202,22,24
4330,0022301203,23,33
4331,0022301203,33,23
4337,0022301204,36,35
4336,0022301204,35,36
4314,0022301205,37,20
4315,0022301205,20,37
4310,0022301206,29,31
4311,0022301206,31,29
4329,0022301207,37,32
4328,0022301207,32,37
4319,0022301208,25,29
4318,0022301208,29,25
4327,0022301209,31,33
4326,0022301209,33,31
4323,0022301210,25,22
4322,0022301210,22,25
4308,0022301211,27,24
4309,0022301211,24,27
4321,0022301212,22,32
4320,0022301212,32,22
4324,0022301213,29,40
4325,0022301213,40,29
4312,0022301214,22,26
4313,0022301214,26,22
4317,0022301215,21,36
4316,0022301215,36,21
4287,0022301216,22,35
4286,0022301216,35,22
4302,0022301217,28,23
4303,0022301217,23,28
4296,0022301218,23,35
4297,0022301218,35,23
4295,0022301219,18,26
4294,0022301219,26,18
4293,0022301220,25,17
4292,0022301220,17,25
4284,0022301221,31,33
4285,0022301221,33,31
4279,0022301222,28,19
4278,0022301222,19,28
4288,0022301223,24,33
4289,0022301223,33,24
4281,0022301224,22,27
4280,0022301224,27,22
4282,0022301225,32,26
4283,0022301225,26,32
4291,0022301226,37,22
4290,0022301226,22,37
4299,0022301227,32,33
4298,0022301227,33,32
4301,0022301228,24,26
4300,0022301228,26,24
4307,0022301229,27,29
4306,0022301229,29,27
4305,0022301230,29,30
4304,0022301230,30,29
5373,0022400001,29,31
5372,0022400001,31,29
5385,0022400002,21,32
5384,0022400002,32,21
5378,0022400003,31,29
5379,0022400003,29,31
5371,0022400004,25,27
5370,0022400004,27,25
5382,0022400005,26,21
5383,0022400005,21,26
5376,0022400006,21,33
5377,0022400006,33,21
5381,0022400007,33,27
5380,0022400007,27,33
5375,0022400008,28,17
5374,0022400008,17,28
5344,0022400009,26,29
5345,0022400009,29,26
5336,0022400010,24,21
5337,0022400010,21,24
5329,0022400011,32,27
5328,0022400011,27,32
5335,0022400012,29,39
5334,0022400012,39,29
5324,0022400013,49,34
5325,0022400013,34,49
5342,0022400014,37,32
5343,0022400014,32,37
5330,0022400015,30,31
5331,0022400015,31,30
5326,0022400016,29,21
5327,0022400016,21,29
5332,0022400017,22,32
5333,0022400017,32,22
5338,0022400018,29,14
5339,0022400018,14,29
5322,0022400019,28,29
5323,0022400019,29,28
5341,0022400020,27,32
5340,0022400020,32,27
5267,0022400021,26,20
5266,0022400021,20,26
5273,0022400022,37,23
5272,0022400022,23,37
5269,0022400023,24,31
5268,0022400023,31,24
5275,0022400024,44,29
5274,0022400024,29,44
5265,0022400025,32,35
5264,0022400025,35,32
5271,0022400026,22,34
5270,0022400026,34,22
5228,0022400027,24,29
5229,0022400027,29,24
5232,0022400028,27,29
5233,0022400028,29,27
5238,0022400029,22,34
5239,0022400029,34,22
5227,0022400030,25,28
5226,0022400030,28,25
5224,0022400031,20,31
5225,0022400031,31,20
5237,0022400032,34,30
5236,0022400032,30,34
5235,0022400033,33,31
5234,0022400033,31,33
5231,0022400034,26,12
5230,0022400034,12,26
5174,0022400035,21,29
5175,0022400035,29,21
5179,0022400036,31,20
5178,0022400036,20,31
5171,0022400037,32,26
5170,0022400037,26,32
5177,0022400038,35,32
5176,0022400038,32,35
5173,0022400039,31,25
5172,0022400039,25,31
5138,0022400040,15,23
5139,0022400040,23,15
5133,0022400041,29,27
5132,0022400041,27,29
5126,0022400042,28,32
5127,0022400042,32,28
5122,0022400043,33,29
5123,0022400043,29,33
5140,0022400044,26,25
5141,0022400044,25,26
5135,0022400045,33,24
5134,0022400045,24,33
5131,0022400046,20,21
5130,0022400046,21,20
5129,0022400047,30,39
5128,0022400047,39,30
5136,0022400048,24,32
5137,0022400048,32,24
5125,0022400049,30,25
5124,0022400049,25,30
5079,0022400050,32,20
5078,0022400050,20,32
5062,0022400051,35,20
5063,0022400051,20,35
5066,0022400052,31,36
5067,0022400052,36,31
5064,0022400053,36,27
5065,0022400053,27,36
5082,0022400054,23,31
5083,0022400054,31,23
5071,0022400055,25,32
5070,0022400055,32,25
5069,0022400056,26,25
5068,0022400056,25,26
5081,0022400057,29,19
5080,0022400057,19,29
5075,0022400058,33,31
5074,0022400058,31,33
5072,0022400059,21,28
5073,0022400059,28,21
5076,0022400060,36,31
5077,0022400060,31,36
5694,0022400061,24,43
5695,0022400061,43,24
5697,0022400062,22,23
5696,0022400062,23,22
5681,0022400063,31,25
5680,0022400063,25,31
5685,0022400064,24,30
5684,0022400064,30,24
5676,0022400065,32,32
5692,0022400066,22,23
5693,0022400066,23,22
5679,0022400067,32,33
5678,0022400067,33,32
5688,0022400068,21,26
5689,0022400068,26,21
5674,0022400069,29,25
5675,0022400069,25,29
5682,0022400070,29,23
5683,0022400070,23,29
5691,0022400071,22,23
5690,0022400071,23,22
5686,0022400072,21,21
5670,0022400073,33,32
5671,0022400073,32,33
5667,0022400074,20,22
5666,0022400074,22,20
5668,0022400075,24,31
5669,0022400075,31,24
5672,0022400076,32,29
5673,0022400076,29,32
5659,0022400077,22,23
5658,0022400077,23,22
5661,0022400078,31,30
5660,0022400078,30,31
5656,0022400079,16,28
5657,0022400079,28,16
5662,0022400080,28,29
5663,0022400080,29,28
5650,0022400081,25,24
5651,0022400081,24,25
5648,0022400082,38,38
5647,0022400083,32,30
5646,0022400083,30,32
5665,0022400084,32,24
5664,0022400084,24,32
5652,0022400085,38,23
5653,0022400085,23,38
5655,0022400086,27,15
5654,0022400086,15,27
5637,0022400087,27,19
5636,0022400087,19,27
5642,0022400088,23,23
5641,0022400089,31,42
5640,0022400089,42,31
5629,0022400090,25,28
5628,0022400090,28,25
5633,0022400091,26,21
5632,0022400091,21,26
5627,0022400092,24,34
5626,0022400092,34,24
5639,0022400093,18,32
5638,0022400093,32,18
5631,0022400094,38,31
5630,0022400094,31,38
5645,0022400095,28,26
5644,0022400095,26,28
5635,0022400096,28,26
5634,0022400096,26,28
5618,0022400097,23,28
5619,0022400097,28,23
5616,0022400098,27,25
5617,0022400098,25,27
5620,0022400099,26,25
5621,0022400099,25,26
5623,0022400100,27,23
5622,0022400100,23,27
5624,0022400101,34,34
5604,0022400102,36,35
5605,0022400102,35,36
5611,0022400103,25,28
5610,0022400103,28,25
5613,0022400104,28,29
5612,0022400104,29,28
5615,0022400105,30,28
5614,0022400105,28,30
5598,0022400106,22,18
5599,0022400106,18,22
5601,0022400107,29,30
5600,0022400107,30,29
5607,0022400108,22,32
5606,0022400108,32,22
5608,0022400109,29,15
5609,0022400109,15,29
5603,0022400110,19,27
5602,0022400110,27,19
5595,0022400111,34,25
5594,0022400111,25,34
5596,0022400112,20,25
5597,0022400112,25,20
5588,0022400113,27,40
5589,0022400113,40,27
5593,0022400114,34,26
5592,0022400114,26,34
5586,0022400115,22,34
5587,0022400115,34,22
5591,0022400116,31,14
5590,0022400116,14,31
5585,0022400117,30,16
5584,0022400117,16,30
5574,0022400118,42,23
5575,0022400118,23,42
5579,0022400119,31,35
5578,0022400119,35,31
5564,0022400120,22,26
5565,0022400120,26,22
5577,0022400121,33,34
5576,0022400121,34,33
5580,0022400122,26,32
5581,0022400122,32,26
5569,0022400123,33,18
5568,0022400123,18,33
5573,0022400124,34,29
5572,0022400124,29,34
5566,0022400125,19,26
5567,0022400125,26,19
5583,0022400126,20,28
5582,0022400126,28,20
5571,0022400127,26,24
5570,0022400127,24,26
5559,0022400128,24,40
5558,0022400128,40,24
5562,0022400129,34,21
5563,0022400129,21,34
5561,0022400130,19,30
5560,0022400130,30,19
5557,0022400131,20,37
5556,0022400131,37,20
5554,0022400132,25,40
5555,0022400132,40,25
5541,0022400133,16,34
5540,0022400133,34,16
5545,0022400134,39,13
5544,0022400134,13,39
5549,0022400135,26,33
5548,0022400135,33,26
5542,0022400136,37,30
5543,0022400136,30,37
5553,0022400137,19,43
5552,0022400137,43,19
5550,0022400138,35,35
5546,0022400139,29,33
5547,0022400139,33,29
5539,0022400140,37,24
5538,0022400140,24,37
5534,0022400141,38,24
5535,0022400141,24,38
5528,0022400142,28,24
5529,0022400142,24,28
5532,0022400143,29,37
5533,0022400143,37,29
5518,0022400144,20,38
5519,0022400144,38,20
5522,0022400145,38,30
5523,0022400145,30,38
5520,0022400146,32,32
5536,0022400147,31,21
5537,0022400147,21,31
5527,0022400148,37,26
5526,0022400148,26,37
5530,0022400149,22,18
5531,0022400149,18,22
5524,0022400150,28,19
5525,0022400150,19,28
5516,0022400151,29,25
5517,0022400151,25,29
5514,0022400152,33,30
5515,0022400152,30,33
5512,0022400153,22,30
5513,0022400153,30,22
5485,0022400154,31,35
5484,0022400154,35,31
5483,0022400155,20,29
5482,0022400155,29,20
5504,0022400156,22,33
5505,0022400156,33,22
5506,0022400157,35,30
5507,0022400157,30,35
5494,0022400158,30,23
5495,0022400158,23,30
5510,0022400159,22,25
5511,0022400159,25,22
5502,0022400160,30,27
5503,0022400160,27,30
5499,0022400161,26,31
5498,0022400161,31,26
5500,0022400162,24,24
5489,0022400163,26,39
5488,0022400163,39,26
5497,0022400164,21,30
5496,0022400164,30,21
5487,0022400165,36,29
5486,0022400165,29,36
5492,0022400166,34,37
5493,0022400166,37,34
5490,0022400167,26,28
5491,0022400167,28,26
5509,0022400168,40,14
5508,0022400168,14,40
5472,0022400169,23,24
5473,0022400169,24,23
5458,0022400170,38,26
5459,0022400170,26,38
5466,0022400171,26,22
5467,0022400171,22,26
5465,0022400172,24,19
5464,0022400172,19,24
5463,0022400173,31,19
5462,0022400173,19,31
5479,0022400174,27,35
5478,0022400174,35,27
5474,0022400175,34,29
5475,0022400175,29,34
5477,0022400176,32,24
5476,0022400176,24,32
5471,0022400177,30,32
5470,0022400177,32,30
5480,0022400178,26,25
5481,0022400178,25,26
5468,0022400179,27,24
5469,0022400179,24,27
5461,0022400180,30,33
5460,0022400180,33,30
5457,0022400181,28,34
5456,0022400181,34,28
5452,0022400182,31,29
5453,0022400182,29,31
5455,0022400183,27,33
5454,0022400183,33,27
5440,0022400184,26,29
5441,0022400184,29,26
5435,0022400185,23,40
5434,0022400185,40,23
5444,0022400186,37,23
5445,0022400186,23,37
5426,0022400187,28,24
5427,0022400187,24,28
5438,0022400188,22,39
5439,0022400188,39,22
5431,0022400189,25,32
5430,0022400189,32,25
5448,0022400190,26,36
5449,0022400190,36,26
5443,0022400191,24,34
5442,0022400191,34,24
5450,0022400192,31,31
5428,0022400193,35,17
5429,0022400193,17,35
5433,0022400194,40,27
5432,0022400194,27,40
5437,0022400195,36,29
5436,0022400195,29,36
5447,0022400196,34,28
5446,0022400196,28,34
5424,0022400197,22,25
5425,0022400197,25,22
5420,0022400198,24,37
5421,0022400198,37,24
5418,0022400199,28,34
5419,0022400199,34,28
5423,0022400200,28,22
5422,0022400200,22,28
5397,0022400201,20,17
5396,0022400201,17,20
5400,0022400202,30,40
5401,0022400202,40,30
5404,0022400203,29,26
5405,0022400203,26,29
5417,0022400204,26,22
5416,0022400204,22,26
5402,0022400205,15,16
5403,0022400205,16,15
5407,0022400206,27,20
5406,0022400206,20,27
5409,0022400207,33,26
5408,0022400207,26,33
5398,0022400208,35,29
5399,0022400208,29,35
5411,0022400209,36,31
5410,0022400209,31,36
5412,0022400210,31,17
5413,0022400210,17,31
5415,0022400211,34,26
5414,0022400211,26,34
5388,0022400212,34,35
5389,0022400212,35,34
5391,0022400213,30,28
5390,0022400213,28,30
5395,0022400214,22,26
5394,0022400214,26,22
5393,0022400215,24,25
5392,0022400215,25,24
5387,0022400216,22,26
5386,0022400216,26,22
5369,0022400217,18,27
5368,0022400217,27,18
5367,0022400218,32,34
5366,0022400218,34,32
5348,0022400219,22,29
5349,0022400219,29,22
5350,0022400220,31,27
5351,0022400220,27,31
5355,0022400221,33,28
5354,0022400221,28,33
5358,0022400222,28,28
5357,0022400223,27,24
5356,0022400223,24,27
5363,0022400224,31,32
5362,0022400224,32,31
5361,0022400225,26,38
5360,0022400225,38,26
5364,0022400226,23,33
5365,0022400226,33,23
5352,0022400227,35,29
5353,0022400227,29,35
5347,0022400228,27,28
5346,0022400228,28,27
5312,0022400229,39,33
5313,0022400229,33,39
5320,0022400230,26,28
5321,0022400230,28,26
5316,0022400231,30,21
5317,0022400231,21,30
5318,0022400232,23,28
5319,0022400232,28,23
5314,0022400233,35,31
5315,0022400233,31,35
5300,0022400234,31,22
5301,0022400234,22,31
5311,0022400235,28,20
5310,0022400235,20,28
5295,0022400236,38,28
5294,0022400236,28,38
5303,0022400237,18,28
5302,0022400237,28,18
5306,0022400238,25,28
5307,0022400238,28,25
5299,0022400239,21,33
5298,0022400239,33,21
5308,0022400240,30,29
5309,0022400240,29,30
5305,0022400241,27,26
5304,0022400241,26,27
5292,0022400242,39,34
5293,0022400242,34,39
5297,0022400243,25,35
5296,0022400243,35,25
5287,0022400244,25,36
5286,0022400244,36,25
5284,0022400245,33,25
5285,0022400245,25,33
5291,0022400246,40,27
5290,0022400246,27,40
5276,0022400247,34,27
5277,0022400247,27,34
5289,0022400248,28,27
5288,0022400248,27,28
5281,0022400249,22,26
5280,0022400249,26,22
5279,0022400250,31,32
5278,0022400250,32,31
5283,0022400251,22,27
5282,0022400251,27,22
5263,0022400252,24,29
5262,0022400252,29,24
5252,0022400253,36,30
5253,0022400253,30,36
5250,0022400254,23,30
5251,0022400254,30,23
5260,0022400255,31,31
5248,0022400256,23,21
5249,0022400256,21,23
5254,0022400257,28,44
5255,0022400257,44,28
5256,0022400258,41,22
5257,0022400258,22,41
5258,0022400259,25,29
5259,0022400259,29,25
5247,0022400260,27,33
5246,0022400260,33,27
5243,0022400261,27,32
5242,0022400261,32,27
5241,0022400262,17,32
5240,0022400262,32,17
5245,0022400263,38,36
5244,0022400263,36,38
5220,0022400264,28,28
5210,0022400265,33,21
5211,0022400265,21,33
5214,0022400266,30,22
5215,0022400266,22,30
5212,0022400267,21,26
5213,0022400267,26,21
5222,0022400268,28,28
5217,0022400269,29,17
5216,0022400269,17,29
5218,0022400270,27,31
5219,0022400270,31,27
5198,0022400271,27,24
5199,0022400271,24,27
5209,0022400272,31,28
5208,0022400272,28,31
5207,0022400273,28,33
5206,0022400273,33,28
5200,0022400274,27,39
5201,0022400274,39,27
5204,0022400275,38,22
5205,0022400275,22,38
5202,0022400276,28,37
5203,0022400276,37,28
5183,0022400277,18,25
5182,0022400277,25,18
5190,0022400278,29,22
5191,0022400278,22,29
5184,0022400279,25,29
5185,0022400279,29,25
5187,0022400280,31,28
5186,0022400280,28,31
5196,0022400281,27,20
5197,0022400281,20,27
5194,0022400282,24,36
5195,0022400282,36,24
5189,0022400283,36,24
5188,0022400283,24,36
5193,0022400284,34,30
5192,0022400284,30,34
5181,0022400285,30,31
5180,0022400285,31,30
5148,0022400286,26,26
5144,0022400287,35,35
5168,0022400288,26,31
5169,0022400288,31,26
5163,0022400289,25,38
5162,0022400289,38,25
5154,0022400290,35,24
5155,0022400290,24,35
5142,0022400291,26,37
5143,0022400291,37,26
5158,0022400292,15,28
5159,0022400292,28,15
5151,0022400293,35,34
5150,0022400293,34,35
5166,0022400294,33,31
5167,0022400294,31,33
5153,0022400295,21,20
5152,0022400295,20,21
5156,0022400296,23,32
5157,0022400296,32,23
5147,0022400297,37,34
5146,0022400297,34,37
5160,0022400298,34,35
5161,0022400298,35,34
5164,0022400299,39,23
5165,0022400299,23,39
5121,0022400300,32,29
5120,0022400300,29,32
5119,0022400301,20,37
5118,0022400301,37,20
5116,0022400302,28,29
5117,0022400302,29,28
5113,0022400303,35,29
5112,0022400303,29,35
5114,0022400304,40,22
5115,0022400304,22,40
5106,0022400305,29,26
5107,0022400305,26,29
5092,0022400306,45,28
5093,0022400306,28,45
5094,0022400307,28,24
5095,0022400307,24,28
5098,0022400308,33,10
5099,0022400308,10,33
5108,0022400309,34,24
5109,0022400309,24,34
5101,0022400310,28,33
5100,0022400310,33,28
5103,0022400311,27,26
5102,0022400311,26,27
5110,0022400312,25,29
5111,0022400312,29,25
5104,0022400313,28,42
5105,0022400313,42,28
5097,0022400314,23,32
5096,0022400314,32,23
5086,0022400315,26,28
5087,0022400315,28,26
5088,0022400316,28,25
5089,0022400316,25,28
5084,0022400317,29,29
5090,0022400318,20,22
5091,0022400318,22,20
5052,0022400319,39,24
5053,0022400319,24,39
5058,0022400320,17,24
5059,0022400320,24,17
5060,0022400321,26,34
5061,0022400321,34,26
5056,0022400322,34,22
5057,0022400322,22,34
5054,0022400323,38,35
5055,0022400323,35,38
5050,0022400324,33,14
5051,0022400324,14,33
5042,0022400325,37,27
5043,0022400325,27,37
5036,0022400326,22,31
5037,0022400326,31,22
5038,0022400327,30,32
5039,0022400327,32,30
5049,0022400328,17,34
5048,0022400328,34,17
5041,0022400329,32,33
5040,0022400329,33,32
5035,0022400330,33,34
5034,0022400330,34,33
5045,0022400331,22,36
5044,0022400331,36,22
5047,0022400332,22,18
5046,0022400332,18,22
5031,0022400333,25,27
5030,0022400333,27,25
5029,0022400334,26,29
5028,0022400334,29,26
5020,0022400335,29,27
5021,0022400335,27,29
5024,0022400336,35,31
5025,0022400336,31,35
5032,0022400337,33,33
5026,0022400338,31,31
5023,0022400339,33,17
5022,0022400339,17,33
5018,0022400340,18,40
5019,0022400340,40,18
5008,0022400341,36,29
5009,0022400341,29,36
5016,0022400342,35,23
5017,0022400342,23,35
5011,0022400343,39,23
5010,0022400343,23,39
5013,0022400344,35,28
5012,0022400344,28,35
5015,0022400345,27,31
5014,0022400345,31,27
5007,0022400346,26,29
5006,0022400346,29,26
5004,0022400347,23,33
5005,0022400347,33,23
4983,0022400348,25,27
4982,0022400348,27,25
4990,0022400349,24,28
4991,0022400349,28,24
4997,0022400350,23,38
4996,0022400350,38,23
5002,0022400351,21,25
5003,0022400351,25,21
4994,0022400352,34,29
4995,0022400352,29,34
4989,0022400353,34,26
4988,0022400353,26,34
4987,0022400354,28,34
4986,0022400354,34,28
4993,0022400355,21,30
4992,0022400355,30,21
4984,0022400356,30,28
4985,0022400356,28,30
4999,0022400357,26,23
4998,0022400357,23,26
5001,0022400358,28,22
5000,0022400358,22,28
4981,0022400359,27,34
4980,0022400359,34,27
4976,0022401201,25,33
4977,0022401201,33,25
4972,0022401202,28,22
4973,0022401202,22,28
4979,0022401203,24,32
4978,0022401203,32,24
4975,0022401204,20,18
4974,0022401204,18,20
4969,0022401205,16,27
4968,0022401205,27,16
4971,0022401206,23,27
4970,0022401206,27,23
4967,0022401207,26,28
4966,0022401207,28,26
4960,0022401208,25,25
4953,0022401209,31,22
4952,0022401209,22,31
4951,0022401210,32,23
4950,0022401210,23,32
4962,0022401211,39,36
4963,0022401211,36,39
4957,0022401212,31,26
4956,0022401212,26,31
4965,0022401213,29,22
4964,0022401213,22,29
4955,0022401214,39,38
4954,0022401214,38,39
4959,0022401215,25,33
4958,0022401215,33,25
4935,0022401216,28,31
4934,0022401216,31,28
4932,0022401217,23,34
4933,0022401217,34,23
4939,0022401218,28,19
4938,0022401218,19,28
4943,0022401219,21,33
4942,0022401219,33,21
4945,0022401220,30,20
4944,0022401220,20,30
4928,0022401221,33,32
4929,0022401221,32,33
4923,0022401222,23,31
4922,0022401222,31,23
4921,0022401223,33,25
4920,0022401223,25,33
4931,0022401224,17,37
4930,0022401224,37,17
4925,0022401225,21,41
4924,0022401225,41,21
4927,0022401226,44,20
4926,0022401226,20,44
4936,0022401227,22,22
4940,0022401228,33,46
4941,0022401228,46,33
4946,0022401229,28,26
4947,0022401229,26,28
4948,0022401230,20,18
4949,0022401230,18,20
