GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP
22200419,1610612748,MIA,1610612760,OKC,2022-23,31,31,62,27.3,21.5,26.7,21.5,86.5,92.6
22200420,1610612759,SAS,1610612757,POR,2022-23,28,39,67,26.1,19.5,29.1,21.5,93.0,85.6
22200420,1610612757,POR,1610612759,SAS,2022-23,39,28,67,29.1,21.5,26.1,19.5,85.6,93.0
22200421,1610612742,DAL,1610612739,CLE,2022-23,19,26,45,30.9,21.5,24.4,18.0,85.7,84.4
22200421,1610612739,CLE,1610612742,DAL,2022-23,26,19,45,24.4,18.0,30.9,21.5,84.4,85.7
22200422,1610612764,WAS,1610612743,DEN,2022-23,31,38,69,29.7,23.5,32.7,26.5,87.1,85.5
22200422,1610612743,DEN,1610612764,WAS,2022-23,38,31,69,32.7,26.5,29.7,23.5,85.5,87.1
22200423,1610612746,LAC,1610612750,MIN,2022-23,19,21,40,28.1,24.5,29.6,27.0,88.9,87.1
22200423,1610612750,MIN,1610612746,LAC,2022-23,21,19,40,29.6,27.0,28.1,24.5,87.1,88.9
22200424,1610612745,HOU,1610612748,MIA,2022-23,29,29,58,27.6,21.0,27.6,21.5,88.2,85.8
22200424,1610612748,MIA,1610612745,HOU,2022-23,29,29,58,27.6,21.5,27.6,21.0,85.8,88.2
22200425,1610612763,MEM,1610612749,MIL,2022-23,33,18,51,31.8,25.5,30.8,23.5,91.1,87.6
22200425,1610612749,MIL,1610612763,MEM,2022-23,18,33,51,30.8,23.5,31.8,25.5,87.6,91.1
22200426,1610612740,NOP,1610612762,UTA,2022-23,25,27,52,29.3,25.5,29.2,23.5,86.8,87.3
22200426,1610612762,UTA,1610612740,NOP,2022-23,27,25,52,29.2,23.5,29.3,25.5,87.3,86.8
22200427,1610612756,PHX,1610612746,LAC,2022-23,29,18,47,27.5,17.5,27.4,21.5,93.6,91.0
22200427,1610612746,LAC,1610612756,PHX,2022-23,18,29,47,27.4,21.5,27.5,17.5,91.0,93.6
22200428,1610612737,ATL,1610612766,CHA,2022-23,38,24,62,28.3,21.0,25.7,19.5,91.4,92.6
22200428,1610612766,CHA,1610612737,ATL,2022-23,24,38,62,25.7,19.5,28.3,21.0,92.6,91.4
22200429,1610612765,DET,1610612758,SAC,2022-23,29,28,57,27.8,21.0,28.5,22.0,88.5,87.0
22200429,1610612758,SAC,1610612765,DET,2022-23,28,29,57,28.5,22.0,27.8,21.0,87.0,88.5
22200430,1610612753,ORL,1610612738,BOS,2022-23,32,28,60,27.4,16.0,32.5,25.0,82.6,88.2
22200430,1610612738,BOS,1610612753,ORL,2022-23,28,32,60,32.5,25.0,27.4,16.0,88.2,82.6
22200431,1610612739,CLE,1610612754,IND,2022-23,29,31,60,24.0,18.0,26.3,18.0,83.5,89.5
22200431,1610612754,IND,1610612739,CLE,2022-23,31,29,60,26.3,18.0,24.0,18.0,89.5,83.5
22200432,1610612755,PHI,1610612744,GSW,2022-23,33,38,71,28.7,20.5,32.4,22.5,84.3,91.3
22200432,1610612744,GSW,1610612755,PHI,2022-23,38,33,71,32.4,22.5,28.7,20.5,91.3,84.3
22200433,1610612761,TOR,1610612751,BKN,2022-23,29,19,48,27.1,18.0,32.9,25.0,87.6,85.5
22200433,1610612751,BKN,1610612761,TOR,2022-23,19,29,48,32.9,25.0,27.1,18.0,85.5,87.6
22200434,1610612752,NYK,1610612741,CHI,2022-23,29,32,61,29.0,21.0,29.8,26.0,90.7,90.1
22200434,1610612741,CHI,1610612752,NYK,2022-23,32,29,61,29.8,26.0,29.0,21.0,90.1,90.7
22200435,1610612760,OKC,1610612750,MIN,2022-23,28,30,58,27.7,22.0,28.8,24.0,91.1,86.8
22200435,1610612750,MIN,1610612760,OKC,2022-23,30,28,58,28.8,24.0,27.7,22.0,86.8,91.1
22200436,1610612757,POR,1610612742,DAL,2022-23,32,31,63,30.9,23.0,29.9,19.5,85.9,85.8
22200436,1610612742,DAL,1610612757,POR,2022-23,31,32,63,29.9,19.5,30.9,23.0,85.8,85.9
22200437,1610612747,LAL,1610612743,DEN,2022-23,33,32,65,28.8,22.0,33.6,26.5,90.4,85.2
22200437,1610612743,DEN,1610612747,LAL,2022-23,32,33,65,33.6,26.5,28.8,22.0,85.2,90.4
22200438,1610612746,LAC,1610612764,WAS,2022-23,20,28,48,25.7,18.5,29.0,23.5,90.6,86.9
22200438,1610612764,WAS,1610612746,LAC,2022-23,28,20,48,29.0,23.5,25.7,18.5,86.9,90.6
22200439,1610612748,MIA,1610612759,SAS,2022-23,25,28,53,27.7,21.5,26.9,20.0,85.7,92.2
22200439,1610612759,SAS,1610612748,MIA,2022-23,28,25,53,26.9,20.0,27.7,21.5,92.2,85.7
22200440,1610612742,DAL,1610612739,CLE,2022-23,29,27,56,29.7,19.5,24.9,18.0,85.9,83.4
22200440,1610612739,CLE,1610612742,DAL,2022-23,27,29,56,24.9,18.0,29.7,19.5,83.4,85.9
22200441,1610612745,HOU,1610612757,POR,2022-23,27,33,60,26.7,21.0,31.6,23.0,88.9,86.3
22200441,1610612757,POR,1610612745,HOU,2022-23,33,27,60,31.6,23.0,26.7,21.0,86.3,88.9
22200442,1610612762,UTA,1610612749,MIL,2022-23,22,27,49,29.6,25.0,30.1,20.0,86.8,88.7
22200442,1610612749,MIL,1610612762,UTA,2022-23,27,22,49,30.1,20.0,29.6,25.0,88.7,86.8
22200443,1610612760,OKC,1610612763,MEM,2022-23,25,21,46,27.3,22.0,32.0,25.5,90.4,92.2
22200443,1610612763,MEM,1610612760,OKC,2022-23,21,25,46,32.0,25.5,27.3,22.0,92.2,90.4
22200444,1610612756,PHX,1610612740,NOP,2022-23,27,34,61,28.2,17.5,28.9,25.0,93.9,88.5
22200444,1610612740,NOP,1610612756,PHX,2022-23,34,27,61,28.9,25.0,28.2,17.5,88.5,93.9
22200445,1610612753,ORL,1610612738,BOS,2022-23,26,23,49,27.4,16.0,31.8,25.0,83.8,88.6
22200445,1610612738,BOS,1610612753,ORL,2022-23,23,26,49,31.8,25.0,27.4,16.0,88.6,83.8
22200446,1610612752,NYK,1610612754,IND,2022-23,29,28,57,28.8,21.0,26.5,18.0,89.4,87.0
22200446,1610612754,IND,1610612752,NYK,2022-23,28,29,57,26.5,18.0,28.8,21.0,87.0,89.4
22200447,1610612751,BKN,1610612765,DET,2022-23,21,35,56,31.3,21.0,28.5,23.0,84.3,87.8
22200447,1610612765,DET,1610612751,BKN,2022-23,35,21,56,28.5,23.0,31.3,21.0,87.8,84.3
22200448,1610612744,GSW,1610612761,TOR,2022-23,36,26,62,32.5,22.5,27.6,18.0,90.6,87.2
22200448,1610612761,TOR,1610612744,GSW,2022-23,26,36,62,27.6,18.0,32.5,22.5,87.2,90.6
22200449,1610612741,CHI,1610612750,MIN,2022-23,34,32,66,29.8,26.0,28.4,24.0,89.1,85.9
22200449,1610612750,MIN,1610612741,CHI,2022-23,32,34,66,28.4,24.0,29.8,26.0,85.9,89.1
22200450,1610612766,CHA,1610612743,DEN,2022-23,25,20,45,26.0,19.5,33.0,26.5,93.2,84.5
22200450,1610612743,DEN,1610612766,CHA,2022-23,20,25,45,33.0,26.5,26.0,19.5,84.5,93.2
22200451,1610612747,LAL,1610612764,WAS,2022-23,30,29,59,28.8,22.0,29.2,23.5,91.4,87.1
22200451,1610612764,WAS,1610612747,LAL,2022-23,29,30,59,29.2,23.5,28.8,22.0,87.1,91.4
22200452,1610612762,UTA,1610612739,CLE,2022-23,21,29,50,28.6,23.0,25.2,18.0,87.5,83.8
22200452,1610612739,CLE,1610612762,UTA,2022-23,29,21,50,25.2,18.0,28.6,23.0,83.8,87.5
22200453,1610612755,PHI,1610612761,TOR,2022-23,22,23,45,28.7,20.5,27.6,18.0,84.2,88.3
22200453,1610612761,TOR,1610612755,PHI,2022-23,23,22,45,27.6,18.0,28.7,20.5,88.3,84.2
22200454,1610612737,ATL,1610612753,ORL,2022-23,34,27,61,29.0,21.0,27.2,16.0,90.1,84.4
22200454,1610612753,ORL,1610612737,ATL,2022-23,27,34,61,27.2,16.0,29.0,21.0,84.4,90.1
22200455,1610612759,SAS,1610612745,HOU,2022-23,35,28,63,27.8,22.5,27.1,21.0,91.4,89.3
22200455,1610612745,HOU,1610612759,SAS,2022-23,28,35,63,27.1,21.0,27.8,22.5,89.3,91.4
22200456,1610612742,DAL,1610612750,MIN,2022-23,30,21,51,29.0,19.5,28.9,24.0,85.6,85.8
22200456,1610612750,MIN,1610612742,DAL,2022-23,21,30,51,28.9,24.0,29.0,19.5,85.8,85.6
22200457,1610612740,NOP,1610612749,MIL,2022-23,27,30,57,29.8,25.5,28.7,20.0,87.6,89.1
22200457,1610612749,MIL,1610612740,NOP,2022-23,30,27,57,28.7,20.0,29.8,25.5,89.1,87.6
22200458,1610612757,POR,1610612760,OKC,2022-23,28,28,56,32.5,25.0,27.6,23.5,86.9,89.9
22200458,1610612760,OKC,1610612757,POR,2022-23,28,28,56,27.6,23.5,32.5,25.0,89.9,86.9
22200459,1610612747,LAL,1610612756,PHX,2022-23,24,38,62,28.6,22.0,27.8,17.5,91.3,92.8
22200459,1610612756,PHX,1610612747,LAL,2022-23,38,24,62,27.8,17.5,28.6,22.0,92.8,91.3
22200460,1610612758,SAC,1610612766,CHA,2022-23,30,39,69,29.1,22.5,25.6,19.5,86.5,93.9
22200460,1610612766,CHA,1610612758,SAC,2022-23,39,30,69,25.6,19.5,29.1,22.5,93.9,86.5
22200461,1610612765,DET,1610612762,UTA,2022-23,24,31,55,29.4,23.0,28.0,21.5,88.7,88.3
22200461,1610612762,UTA,1610612765,DET,2022-23,31,24,55,28.0,21.5,29.4,23.0,88.3,88.7
22200462,1610612748,MIA,1610612741,CHI,2022-23,21,31,52,27.9,22.5,30.2,26.0,85.7,87.8
22200462,1610612741,CHI,1610612748,MIA,2022-23,31,21,52,30.2,26.0,27.9,22.5,87.8,85.7
22200463,1610612744,GSW,1610612752,NYK,2022-23,25,33,58,31.4,22.5,29.1,21.0,90.0,89.0
22200463,1610612752,NYK,1610612744,GSW,2022-23,33,25,58,29.1,21.0,31.4,22.5,89.0,90.0
22200464,1610612756,PHX,1610612764,WAS,2022-23,30,27,57,28.4,17.5,28.3,23.5,92.8,87.5
22200464,1610612764,WAS,1610612756,PHX,2022-23,27,30,57,28.3,23.5,28.4,17.5,87.5,92.8
22200465,1610612763,MEM,1610612743,DEN,2022-23,14,35,49,29.7,23.0,31.9,22.5,92.1,85.0
22200465,1610612743,DEN,1610612763,MEM,2022-23,35,14,49,31.9,22.5,29.7,23.0,85.0,92.1
22200466,1610612749,MIL,1610612739,CLE,2022-23,20,35,55,29.5,21.5,25.6,18.0,88.2,83.4
22200466,1610612739,CLE,1610612749,MIL,2022-23,35,20,55,25.6,18.0,29.5,21.5,83.4,88.2
22200467,1610612765,DET,1610612755,PHI,2022-23,29,37,66,28.6,22.0,28.5,20.5,88.5,84.0
22200467,1610612755,PHI,1610612765,DET,2022-23,37,29,66,28.5,20.5,28.6,22.0,84.0,88.5
22200468,1610612741,CHI,1610612737,ATL,2022-23,30,25,55,30.6,26.0,29.0,21.0,85.8,92.1
22200468,1610612737,ATL,1610612741,CHI,2022-23,25,30,55,29.0,21.0,30.6,26.0,92.1,85.8
22200469,1610612754,IND,1610612738,BOS,2022-23,42,22,64,27.3,18.0,29.6,24.0,86.0,88.2
22200469,1610612738,BOS,1610612754,IND,2022-23,22,42,64,29.6,24.0,27.3,18.0,88.2,86.0
22200470,1610612744,GSW,1610612751,BKN,2022-23,17,46,63,31.5,23.0,30.3,20.0,88.6,84.5
22200470,1610612751,BKN,1610612744,GSW,2022-23,46,17,63,30.3,20.0,31.5,23.0,84.5,88.6
22200471,1610612761,TOR,1610612752,NYK,2022-23,28,27,55,27.0,18.0,28.4,21.0,88.3,88.1
22200471,1610612752,NYK,1610612761,TOR,2022-23,27,28,55,28.4,21.0,27.0,18.0,88.1,88.3
22200472,1610612753,ORL,1610612745,HOU,2022-23,25,31,56,27.2,16.0,26.0,21.0,86.0,90.2
22200472,1610612745,HOU,1610612753,ORL,2022-23,31,25,56,26.0,21.0,27.2,16.0,90.2,86.0
22200473,1610612750,MIN,1610612742,DAL,2022-23,31,29,60,27.7,21.0,28.4,19.5,86.3,84.6
22200473,1610612742,DAL,1610612750,MIN,2022-23,29,31,60,28.4,19.5,27.7,21.0,84.6,86.3
22200474,1610612757,POR,1610612760,OKC,2022-23,32,22,54,32.3,25.0,27.8,23.5,86.7,89.5
22200474,1610612760,OKC,1610612757,POR,2022-23,22,32,54,27.8,23.5,32.3,25.0,89.5,86.7
22200475,1610612747,LAL,1610612758,SAC,2022-23,26,25,51,28.6,22.0,29.5,22.5,90.3,87.2
22200475,1610612758,SAC,1610612747,LAL,2022-23,25,26,51,29.5,22.5,28.6,22.0,87.2,90.3
22200476,1610612766,CHA,1610612746,LAC,2022-23,19,37,56,27.6,20.5,25.2,18.5,94.8,90.3
22200476,1610612746,LAC,1610612766,CHA,2022-23,37,19,56,25.2,18.5,27.6,20.5,90.3,94.8
22200477,1610612759,SAS,1610612740,NOP,2022-23,17,37,54,29.2,24.0,29.1,25.5,89.7,88.8
22200477,1610612740,NOP,1610612759,SAS,2022-23,37,17,54,29.1,25.5,29.2,24.0,88.8,89.7
22200478,1610612764,WAS,1610612762,UTA,2022-23,27,30,57,28.2,23.5,27.6,21.5,86.6,89.5
22200478,1610612762,UTA,1610612764,WAS,2022-23,30,27,57,27.6,21.5,28.2,23.5,89.5,86.6
22200479,1610612759,SAS,1610612753,ORL,2022-23,28,34,62,27.5,20.5,27.2,16.0,88.2,87.0
22200479,1610612753,ORL,1610612759,SAS,2022-23,34,28,62,27.2,16.0,27.5,20.5,87.0,88.2
22200480,1610612746,LAC,1610612755,PHI,2022-23,33,24,57,26.3,18.5,28.6,20.5,89.1,85.6
22200480,1610612755,PHI,1610612746,LAC,2022-23,24,33,57,28.6,20.5,26.3,18.5,85.6,89.1
22200481,1610612737,ATL,1610612765,DET,2022-23,32,34,66,27.7,21.0,27.9,22.0,91.8,87.0
22200481,1610612765,DET,1610612737,ATL,2022-23,34,32,66,27.9,22.0,27.7,21.0,87.0,91.8
22200482,1610612750,MIN,1610612738,BOS,2022-23,29,22,51,28.1,21.0,28.0,22.5,85.9,90.0
22200482,1610612738,BOS,1610612750,MIN,2022-23,22,29,51,28.0,22.5,28.1,21.0,90.0,85.9
22200483,1610612749,MIL,1610612751,BKN,2022-23,29,36,65,28.4,19.0,32.6,20.0,87.1,84.8
22200483,1610612751,BKN,1610612749,MIL,2022-23,36,29,65,32.6,20.0,28.4,19.0,84.8,87.1
22200484,1610612739,CLE,1610612761,TOR,2022-23,31,39,70,26.4,18.0,28.1,21.0,83.5,89.0
22200484,1610612761,TOR,1610612739,CLE,2022-23,39,31,70,28.1,21.0,26.4,18.0,89.0,83.5
22200485,1610612752,NYK,1610612741,CHI,2022-23,22,29,51,29.1,22.5,31.1,27.0,85.7,86.2
22200485,1610612741,CHI,1610612752,NYK,2022-23,29,22,51,31.1,27.0,29.1,22.5,86.2,85.7
22200486,1610612754,IND,1610612748,MIA,2022-23,31,28,59,29.1,18.0,26.5,20.5,86.6,84.8
22200486,1610612748,MIA,1610612754,IND,2022-23,28,31,59,26.5,20.5,29.1,18.0,84.8,86.6
22200487,1610612742,DAL,1610612745,HOU,2022-23,30,24,54,29.3,21.0,26.7,21.0,82.1,90.2
22200487,1610612745,HOU,1610612742,DAL,2022-23,24,30,54,26.7,21.0,29.3,21.0,90.2,82.1
22200488,1610612740,NOP,1610612760,OKC,2022-23,33,23,56,28.8,25.5,26.8,22.0,89.3,87.8
22200488,1610612760,OKC,1610612740,NOP,2022-23,23,33,56,26.8,22.0,28.8,25.5,87.8,89.3
22200489,1610612743,DEN,1610612757,POR,2022-23,32,27,59,31.2,22.5,33.3,28.0,85.1,85.6
22200489,1610612757,POR,1610612743,DEN,2022-23,27,32,59,33.3,28.0,31.2,22.5,85.6,85.1
22200490,1610612763,MEM,1610612756,PHX,2022-23,39,20,59,28.6,17.5,27.8,17.5,90.7,93.2
22200490,1610612756,PHX,1610612763,MEM,2022-23,20,39,59,27.8,17.5,28.6,17.5,93.2,90.7
22200491,1610612758,SAC,1610612764,WAS,2022-23,27,28,55,28.7,22.5,27.8,23.5,87.2,86.2
22200491,1610612764,WAS,1610612758,SAC,2022-23,28,27,55,27.8,23.5,28.7,22.5,86.2,87.2
22200492,1610612747,LAL,1610612766,CHA,2022-23,31,27,58,27.9,22.0,25.9,19.5,89.1,94.5
22200492,1610612766,CHA,1610612747,LAL,2022-23,27,31,58,25.9,19.5,27.9,22.0,94.5,89.1
22200493,1610612752,NYK,1610612755,PHI,2022-23,37,25,62,28.1,22.0,28.7,20.5,86.6,85.8
22200493,1610612755,PHI,1610612752,NYK,2022-23,25,37,62,28.7,20.5,28.1,22.0,85.8,86.6
22200494,1610612747,LAL,1610612742,DAL,2022-23,28,21,49,27.7,22.0,29.0,21.0,88.7,81.7
22200494,1610612742,DAL,1610612747,LAL,2022-23,21,28,49,29.0,21.0,27.7,22.0,81.7,88.7
22200495,1610612749,MIL,1610612738,BOS,2022-23,28,36,64,28.3,19.0,27.5,22.0,87.2,91.3
22200495,1610612738,BOS,1610612749,MIL,2022-23,36,28,64,27.5,22.0,28.3,19.0,91.3,87.2
22200496,1610612744,GSW,1610612763,MEM,2022-23,33,29,62,29.7,19.0,29.9,17.5,88.2,91.1
22200496,1610612763,MEM,1610612744,GSW,2022-23,29,33,62,29.9,17.5,29.7,19.0,91.1,88.2
22200497,1610612756,PHX,1610612743,DEN,2022-23,24,28,52,26.3,17.5,30.0,22.5,92.5,84.9
22200497,1610612743,DEN,1610612756,PHX,2022-23,28,24,52,30.0,22.5,26.3,17.5,84.9,92.5
22200498,1610612751,BKN,1610612739,CLE,2022-23,34,22,56,33.3,20.0,27.9,23.0,85.7,82.8
22200498,1610612739,CLE,1610612751,BKN,2022-23,22,34,56,27.9,23.0,33.3,20.0,82.8,85.7
22200499,1610612765,DET,1610612746,LAC,2022-23,36,31,67,28.7,22.0,27.2,18.5,87.6,87.9
22200499,1610612746,LAC,1610612765,DET,2022-23,31,36,67,27.2,18.5,28.7,22.0,87.9,87.6
22200500,1610612750,MIN,1610612748,MIA,2022-23,31,33,64,28.1,21.0,26.6,20.5,86.1,84.2
22200500,1610612748,MIA,1610612750,MIN,2022-23,33,31,64,26.6,20.5,28.1,21.0,84.2,86.1
22200501,1610612741,CHI,1610612745,HOU,2022-23,26,36,62,30.7,27.0,26.4,21.0,86.2,90.2
22200501,1610612745,HOU,1610612741,CHI,2022-23,36,26,62,26.4,21.0,30.7,27.0,90.2,86.2
22200502,1610612740,NOP,1610612754,IND,2022-23,24,18,42,29.5,25.5,29.8,18.0,89.5,85.8
22200502,1610612754,IND,1610612740,NOP,2022-23,18,24,42,29.8,18.0,29.5,25.5,85.8,89.5
22200503,1610612759,SAS,1610612762,UTA,2022-23,31,26,57,26.8,20.5,27.1,21.5,88.7,89.8
22200503,1610612762,UTA,1610612759,SAS,2022-23,26,31,57,27.1,21.5,26.8,20.5,89.8,88.7
22200504,1610612757,POR,1610612766,CHA,2022-23,30,34,64,32.0,27.5,26.2,19.5,85.8,95.2
22200504,1610612766,CHA,1610612757,POR,2022-23,34,30,64,26.2,19.5,32.0,27.5,95.2,85.8
22200505,1610612747,LAL,1610612753,ORL,2022-23,33,27,60,27.9,22.0,28.4,16.0,87.8,87.9
22200505,1610612753,ORL,1610612747,LAL,2022-23,27,33,60,28.4,16.0,27.9,22.0,87.9,87.8
22200506,1610612764,WAS,1610612755,PHI,2022-23,32,30,62,27.9,23.5,29.1,21.0,84.5,85.8
22200506,1610612755,PHI,1610612764,WAS,2022-23,30,32,62,29.1,21.0,27.9,23.5,85.8,84.5
22200507,1610612738,BOS,1610612745,HOU,2022-23,22,21,43,27.6,22.0,27.7,21.5,91.7,90.1
22200507,1610612745,HOU,1610612738,BOS,2022-23,21,22,43,27.7,21.5,27.6,22.0,90.1,91.7
22200508,1610612737,ATL,1610612754,IND,2022-23,27,30,57,28.1,21.0,28.2,17.5,92.2,85.1
22200508,1610612754,IND,1610612737,ATL,2022-23,30,27,57,28.2,17.5,28.1,21.0,85.1,92.2
22200509,1610612746,LAC,1610612761,TOR,2022-23,27,29,56,27.5,18.5,28.4,21.0,87.7,89.0
22200509,1610612761,TOR,1610612746,LAC,2022-23,29,27,56,28.4,21.0,27.5,18.5,89.0,87.7
22200510,1610612763,MEM,1610612756,PHX,2022-23,22,23,45,29.9,17.5,27.2,20.0,90.8,92.8
22200510,1610612756,PHX,1610612763,MEM,2022-23,23,22,45,27.2,20.0,29.9,17.5,92.8,90.8
22200511,1610612759,SAS,1610612760,OKC,2022-23,33,38,71,27.5,20.5,25.9,22.0,87.6,88.7
22200511,1610612760,OKC,1610612759,SAS,2022-23,38,33,71,25.9,22.0,27.5,20.5,88.7,87.6
22200512,1610612742,DAL,1610612752,NYK,2022-23,28,30,58,27.5,20.0,29.5,22.0,82.9,87.0
22200512,1610612752,NYK,1610612742,DAL,2022-23,30,28,58,29.5,22.0,27.5,20.0,87.0,82.9
22200513,1610612744,GSW,1610612766,CHA,2022-23,37,26,63,29.1,19.0,27.0,19.5,88.8,95.7
22200513,1610612766,CHA,1610612744,GSW,2022-23,26,37,63,27.0,19.5,29.1,19.0,95.7,88.8
22200514,1610612758,SAC,1610612743,DEN,2022-23,32,20,52,27.6,22.5,30.3,24.0,86.7,85.8
22200514,1610612743,DEN,1610612758,SAC,2022-23,20,32,52,30.3,24.0,27.6,22.5,85.8,86.7
22200515,1610612753,ORL,1610612765,DET,2022-23,23,27,50,29.0,16.0,30.3,25.0,87.0,88.9
22200515,1610612765,DET,1610612753,ORL,2022-23,27,23,50,30.3,25.0,29.0,16.0,88.9,87.0
22200516,1610612764,WAS,1610612756,PHX,2022-23,36,21,57,28.9,26.0,27.4,20.0,84.6,92.2
22200516,1610612756,PHX,1610612764,WAS,2022-23,21,36,57,27.4,20.0,28.9,26.0,92.2,84.6
22200517,1610612737,ATL,1610612751,BKN,2022-23,30,31,61,27.9,21.0,32.6,20.0,90.9,85.7
22200517,1610612751,BKN,1610612737,ATL,2022-23,31,30,61,32.6,20.0,27.9,21.0,85.7,90.9
22200518,1610612747,LAL,1610612748,MIA,2022-23,25,33,58,28.1,22.0,26.7,20.5,88.1,86.5
22200518,1610612748,MIA,1610612747,LAL,2022-23,33,25,58,26.7,20.5,28.1,22.0,86.5,88.1
22200519,1610612741,CHI,1610612749,MIL,2022-23,28,32,60,30.6,26.5,28.1,19.0,86.8,87.1
22200519,1610612749,MIL,1610612741,CHI,2022-23,32,28,60,28.1,19.0,30.6,26.5,87.1,86.8
22200520,1610612750,MIN,1610612740,NOP,2022-23,28,24,52,27.7,21.0,29.2,24.5,84.7,90.4
22200520,1610612740,NOP,1610612750,MIN,2022-23,24,28,52,29.2,24.5,27.7,21.0,90.4,84.7
22200521,1610612762,UTA,1610612744,GSW,2022-23,37,27,64,26.6,21.5,30.7,21.0,91.1,88.9
22200521,1610612744,GSW,1610612762,UTA,2022-23,27,37,64,30.7,21.0,26.6,21.5,88.9,91.1
22200522,1610612743,DEN,1610612758,SAC,2022-23,40,24,64,29.2,20.0,27.9,22.5,86.3,86.3
22200522,1610612758,SAC,1610612743,DEN,2022-23,24,40,64,27.9,22.5,29.2,20.0,86.3,86.3
22200523,1610612766,CHA,1610612760,OKC,2022-23,36,30,66,26.8,19.5,27.0,22.0,96.1,87.8
22200523,1610612760,OKC,1610612766,CHA,2022-23,30,36,66,27.0,22.0,26.8,19.5,87.8,96.1
22200524,1610612739,CLE,1610612754,IND,2022-23,34,29,63,27.4,21.0,29.5,18.5,81.7,86.2
22200524,1610612754,IND,1610612739,CLE,2022-23,29,34,63,29.5,18.5,27.4,21.0,86.2,81.7
22200525,1610612738,BOS,1610612746,LAC,2022-23,27,26,53,27.1,22.0,27.0,18.5,91.8,87.5
22200525,1610612746,LAC,1610612738,BOS,2022-23,26,27,53,27.0,18.5,27.1,22.0,87.5,91.8
22200526,1610612763,MEM,1610612761,TOR,2022-23,30,20,50,28.1,17.5,28.8,21.0,90.7,88.9
22200526,1610612761,TOR,1610612763,MEM,2022-23,20,30,50,28.8,21.0,28.1,17.5,88.9,90.7
22200527,1610612759,SAS,1610612752,NYK,2022-23,38,29,67,27.8,20.5,29.4,22.0,88.8,89.0
22200527,1610612752,NYK,1610612759,SAS,2022-23,29,38,67,29.4,22.0,27.8,20.5,89.0,88.8
22200528,1610612742,DAL,1610612745,HOU,2022-23,36,30,66,27.0,20.0,27.1,20.0,83.1,90.2
22200528,1610612745,HOU,1610612742,DAL,2022-23,30,36,66,27.1,20.0,27.0,20.0,90.2,83.1
22200529,1610612753,ORL,1610612764,WAS,2022-23,20,27,47,29.9,20.5,29.2,26.0,86.0,85.1
22200529,1610612764,WAS,1610612753,ORL,2022-23,27,20,47,29.2,26.0,29.9,20.5,85.1,86.0
22200530,1610612737,ATL,1610612747,LAL,2022-23,33,23,56,28.9,22.0,28.6,24.0,92.1,87.0
22200530,1610612747,LAL,1610612737,ATL,2022-23,23,33,56,28.6,24.0,28.9,22.0,87.0,92.1
22200531,1610612761,TOR,1610612756,PHX,2022-23,33,24,57,26.9,19.5,26.8,20.0,87.9,92.3
22200531,1610612756,PHX,1610612761,TOR,2022-23,24,33,57,26.8,20.0,26.9,19.5,92.3,87.9
22200532,1610612765,DET,1610612741,CHI,2022-23,25,33,58,30.2,25.0,30.5,26.5,87.9,87.0
22200532,1610612741,CHI,1610612765,DET,2022-23,33,25,58,30.5,26.5,30.2,25.0,87.0,87.9
22200533,1610612750,MIN,1610612749,MIL,2022-23,34,33,67,27.7,21.0,27.9,19.0,85.1,88.5
22200533,1610612749,MIL,1610612750,MIN,2022-23,33,34,67,27.9,19.0,27.7,21.0,88.5,85.1
22200534,1610612740,NOP,1610612755,PHI,2022-23,31,27,58,28.9,24.0,29.1,21.0,90.0,85.1
22200534,1610612755,PHI,1610612740,NOP,2022-23,27,31,58,29.1,21.0,28.9,24.0,85.1,90.0
22200535,1610612748,MIA,1610612743,DEN,2022-23,19,23,42,27.5,20.5,30.3,20.0,88.0,87.0
22200535,1610612743,DEN,1610612748,MIA,2022-23,23,19,42,30.3,20.0,27.5,20.5,87.0,88.0
22200536,1610612757,POR,1610612744,GSW,2022-23,25,41,66,32.2,27.5,29.9,21.0,85.8,87.8
22200536,1610612744,GSW,1610612757,POR,2022-23,41,25,66,29.9,21.0,32.2,27.5,87.8,85.8
22200537,1610612762,UTA,1610612758,SAC,2022-23,27,30,57,27.3,21.5,27.4,22.5,91.6,86.1
22200537,1610612758,SAC,1610612762,UTA,2022-23,30,27,57,27.4,22.5,27.3,21.5,86.1,91.6
22200538,1610612746,LAC,1610612754,IND,2022-23,22,32,54,26.8,18.5,29.3,18.5,88.4,86.2
22200538,1610612754,IND,1610612746,LAC,2022-23,32,22,54,29.3,18.5,26.8,18.5,86.2,88.4
22200539,1610612766,CHA,1610612751,BKN,2022-23,22,32,54,28.4,20.0,33.0,20.0,96.1,85.6
22200539,1610612751,BKN,1610612766,CHA,2022-23,32,22,54,33.0,20.0,28.4,20.0,85.6,96.1
22200540,1610612741,CHI,1610612739,CLE,2022-23,30,28,58,29.8,26.5,28.8,24.0,87.7,83.4
22200540,1610612739,CLE,1610612741,CHI,2022-23,28,30,58,28.8,24.0,29.8,26.5,83.4,87.7
